layer,feature,frac_external_raw,logit_influence
0,389,1.0,0.0
0,1138,1.0,0.0
0,1503,1.0,0.0
0,1575,1.0,0.0
0,1847,1.0,0.0
0,1966,1.0,0.0
0,1970,1.0,0.0
0,2115,1.0,0.0
0,2189,1.0,0.0
0,2470,1.0,0.0
0,2586,1.0,0.0
0,2622,1.0,0.0
0,3003,1.0,0.0
0,3157,1.0,0.0
0,3197,1.0,0.0
0,3213,1.0,0.0
0,3495,1.0,0.0
0,3636,1.0,0.0
0,3856,1.0,0.0
0,4435,1.0,0.0
0,4816,1.0,0.0
0,4823,1.0,0.0
0,5297,1.0,0.0
0,5633,1.0,0.0
0,5744,1.0,0.0
0,5879,1.0,0.0
0,5896,1.0,0.0
0,6051,1.0,0.0
0,6076,1.0,0.0
0,6116,1.0,0.0
0,6272,1.0,0.0
0,6421,1.0,0.0
0,6485,1.0,0.0
0,6488,1.0,0.0
0,6601,1.0,0.0
0,6619,1.0,0.0
0,6762,1.0,0.0
0,6882,1.0,0.0
0,7338,1.0,0.0
0,7391,1.0,0.0
0,7470,1.0,0.0
0,7584,1.0,0.0
0,7750,1.0,0.0
0,7968,1.0,0.0
0,8057,1.0,0.0
0,8163,1.0,0.0
0,8229,1.0,0.0
0,8267,1.0,0.0
0,8290,1.0,0.0
0,8322,1.0,0.0
0,8465,1.0,0.0
0,8489,1.0,0.0
0,8694,1.0,0.0
0,8741,1.0,0.0
0,8817,1.0,0.0
0,8872,1.0,0.0
0,9022,1.0,0.0
0,9103,1.0,0.0
0,9135,1.0,0.0
0,9229,1.0,0.0
0,9497,1.0,0.0
0,9747,1.0,0.0
0,9825,1.0,0.0
0,9987,1.0,0.0
0,10082,1.0,0.0
0,10470,1.0,0.0
0,10569,1.0,0.0
0,10606,1.0,0.0
0,10717,1.0,0.0
0,10740,1.0,0.0
0,10754,1.0,0.0
0,10983,1.0,0.0
0,11330,1.0,0.0
0,11505,1.0,0.0
0,11568,1.0,0.0
0,11569,1.0,0.0
0,11629,1.0,0.0
0,11835,1.0,0.0
0,12200,1.0,0.0
0,12246,1.0,0.0
0,12295,1.0,0.0
0,12356,1.0,0.0
0,12499,1.0,0.0
0,12680,1.0,0.0
0,12946,1.0,0.0
0,13004,1.0,0.0
0,13016,1.0,0.0
0,13309,1.0,0.0
0,13458,1.0,0.0
0,13623,1.0,0.0
0,13727,1.0,0.0
0,13761,1.0,0.0
0,14111,1.0,0.0
0,14281,1.0,0.0
0,14284,1.0,0.0
0,14641,1.0,0.0
0,14790,1.0,0.0
0,14963,1.0,0.0
0,15038,1.0,0.0
0,15571,1.0,0.0
0,15990,1.0,0.0
0,16325,1.0,0.0
0,16340,1.0,0.0
0,65,1.0,0.0
0,76,1.0,0.0
0,249,1.0,0.0
0,403,1.0,0.0
0,592,1.0,0.0
0,854,1.0,0.0
0,881,1.0,0.0
0,1025,1.0,0.0
0,1266,1.0,0.0
0,1290,1.0,0.0
0,1847,1.0,0.0
0,1966,1.0,0.0
0,2091,1.0,0.0
0,2115,1.0,0.0
0,2189,1.0,0.0
0,2509,1.0,0.0
0,2647,1.0,0.0
0,2932,1.0,0.0
0,3041,1.0,0.0
0,3290,1.0,0.0
0,3294,1.0,0.0
0,3495,1.0,0.0
0,3598,1.0,0.0
0,3604,1.0,0.0
0,4072,1.0,0.0
0,4274,1.0,0.0
0,4377,1.0,0.0
0,4420,1.0,0.0
0,4538,1.0,0.0
0,4576,1.0,0.0
0,4834,1.0,0.0
0,5113,1.0,0.0
0,5194,1.0,0.0
0,5226,1.0,0.0
0,5297,1.0,0.0
0,5763,1.0,0.0
0,6074,1.0,0.0
0,6116,1.0,0.0
0,6655,1.0,0.0
0,6768,1.0,0.0
0,6786,1.0,0.0
0,6862,1.0,0.0
0,6929,1.0,0.0
0,7072,1.0,0.0
0,7301,1.0,0.0
0,7472,1.0,0.0
0,7584,1.0,0.0
0,7714,1.0,0.0
0,7806,1.0,0.0
0,7836,1.0,0.0
0,8002,1.0,0.0
0,8163,1.0,0.0
0,8270,1.0,0.0
0,8273,1.0,0.0
0,8407,1.0,0.0
0,8446,1.0,0.0
0,8489,1.0,0.0
0,8519,1.0,0.0
0,8568,1.0,0.0
0,8837,1.0,0.0
0,8872,1.0,0.0
0,9022,1.0,0.0
0,9026,1.0,0.0
0,9193,1.0,0.0
0,9211,1.0,0.0
0,9229,1.0,0.0
0,9558,1.0,0.0
0,9697,1.0,0.0
0,9747,1.0,0.0
0,9773,1.0,0.0
0,9794,1.0,0.0
0,9937,1.0,0.0
0,10205,1.0,0.0
0,10378,1.0,0.0
0,10408,1.0,0.0
0,10529,1.0,0.0
0,10618,1.0,0.0
0,10716,1.0,0.0
0,10817,1.0,0.0
0,10875,1.0,0.0
0,11035,1.0,0.0
0,11208,1.0,0.0
0,11482,1.0,0.0
0,11563,1.0,0.0
0,11629,1.0,0.0
0,11718,1.0,0.0
0,11835,1.0,0.0
0,11850,1.0,0.0
0,12082,1.0,0.0
0,12200,1.0,0.0
0,12341,1.0,0.0
0,12354,1.0,0.0
0,12488,1.0,0.0
0,12580,1.0,0.0
0,12714,1.0,0.0
0,12747,1.0,0.0
0,12984,1.0,0.0
0,13009,1.0,0.0
0,13016,1.0,0.0
0,13346,1.0,0.0
0,13765,1.0,0.0
0,13839,1.0,0.0
0,14173,1.0,0.0
0,14184,1.0,0.0
0,14254,1.0,0.0
0,14308,1.0,0.0
0,14380,1.0,0.0
0,14538,1.0,0.0
0,14858,1.0,0.0
0,15089,1.0,0.0
0,15120,1.0,0.0
0,15251,1.0,0.0
0,15348,1.0,0.0
0,15649,1.0,0.0
0,15746,1.0,0.0
0,15915,1.0,0.0
0,15960,1.0,0.0
0,16039,1.0,0.0
0,16331,1.0,0.0
0,16333,1.0,0.0
0,2,1.0,0.0
0,33,1.0,0.0
0,127,1.0,0.0
0,391,1.0,0.0
0,538,1.0,0.0
0,688,1.0,0.0
0,778,1.0,0.0
0,996,1.0,0.0
0,1658,1.0,0.0
0,1807,1.0,0.0
0,1847,1.0,0.0
0,1966,1.0,0.0
0,2073,1.0,0.0
0,2115,1.0,0.0
0,2119,1.0,0.0
0,2189,1.0,0.0
0,2586,1.0,0.0
0,2998,1.0,0.0
0,3242,1.0,0.0
0,3256,1.0,0.0
0,3483,1.0,0.0
0,3604,1.0,0.0
0,3636,1.0,0.0
0,3670,1.0,0.0
0,3917,1.0,0.0
0,3981,1.0,0.0
0,4298,1.0,0.0
0,4687,1.0,0.0
0,4823,1.0,0.0
0,4991,1.0,0.0
0,5194,1.0,0.0
0,5215,1.0,0.0
0,5297,1.0,0.0
0,5319,1.0,0.0
0,5358,1.0,0.0
0,5369,1.0,0.0
0,5626,1.0,0.0
0,5745,1.0,0.0
0,6030,1.0,0.0
0,6116,1.0,0.0
0,6133,1.0,0.0
0,6134,1.0,0.0
0,6252,1.0,0.0
0,6374,1.0,0.0
0,6503,1.0,0.0
0,6574,1.0,0.0
0,7699,1.0,0.0
0,8163,1.0,0.0
0,8409,1.0,0.0
0,8773,1.0,0.0
0,9022,1.0,0.0
0,9026,1.0,0.0
0,9215,1.0,0.0
0,9397,1.0,0.0
0,9419,1.0,0.0
0,9480,1.0,0.0
0,9598,1.0,0.0
0,9747,1.0,0.0
0,9937,1.0,0.0
0,9948,1.0,0.0
0,10172,1.0,0.0
0,10315,1.0,0.0
0,10535,1.0,0.0
0,10650,1.0,0.0
0,11311,1.0,0.0
0,11384,1.0,0.0
0,11569,1.0,0.0
0,11612,1.0,0.0
0,11645,1.0,0.0
0,11835,1.0,0.0
0,11846,1.0,0.0
0,12153,1.0,0.0
0,12200,1.0,0.0
0,12228,1.0,0.0
0,12312,1.0,0.0
0,13016,1.0,0.0
0,13269,1.0,0.0
0,13436,1.0,0.0
0,13470,1.0,0.0
0,13804,1.0,0.0
0,13916,1.0,0.0
0,13988,1.0,0.0
0,14284,1.0,0.0
0,14324,1.0,0.0
0,14396,1.0,0.0
0,14426,1.0,0.0
0,14463,1.0,0.0
0,14519,1.0,0.0
0,14538,1.0,0.0
0,14963,1.0,0.0
0,15038,1.0,0.0
0,15089,1.0,0.0
0,15331,1.0,0.0
0,15348,1.0,0.0
0,15455,1.0,0.0
0,15498,1.0,0.0
0,15526,1.0,0.0
0,15571,1.0,0.0
0,15651,1.0,0.0
0,15768,1.0,0.0
0,15915,1.0,0.0
0,16183,1.0,0.0
0,16224,1.0,0.0
0,631,1.0,0.0
0,921,1.0,0.0
0,1448,1.0,0.0
0,1998,1.0,0.0
0,2115,1.0,0.0
0,2514,1.0,0.0
0,2594,1.0,0.0
0,2841,1.0,0.0
0,3242,1.0,0.0
0,3381,1.0,0.0
0,3529,1.0,0.0
0,4739,1.0,0.0
0,4823,1.0,0.0
0,6155,1.0,0.0
0,6274,1.0,0.0
0,8047,1.0,0.0
0,8658,1.0,0.0
0,9739,1.0,0.0
0,9773,1.0,0.0
0,9883,1.0,0.0
0,10455,1.0,0.0
0,10717,1.0,0.0
0,11375,1.0,0.0
0,12200,1.0,0.0
0,12215,1.0,0.0
0,12747,1.0,0.0
0,13004,1.0,0.0
0,13016,1.0,0.0
0,13523,1.0,0.0
0,15944,1.0,0.0
1,961,1.0,0.14062202
1,1040,1.0,0.16665234
1,1251,1.0,0.083795056
1,1412,1.0,0.08919214
1,1861,1.0,0.07800282
1,3041,1.0,0.09876282
1,3992,1.0,0.099698484
1,8208,1.0,0.092657775
1,8397,1.0,0.14820382
1,8930,1.0,0.16174774
1,9242,1.0,0.19514593
1,10643,1.0,0.1282645
1,11207,1.0,0.13869491
1,12115,1.0,0.1465556
1,14137,1.0,0.16556706
1,14267,1.0,0.14555171
1,42,1.0,0.0847939
1,726,1.0,0.08031001
1,1000,1.0,0.029456902
1,1357,1.0,0.085813686
1,1673,1.0,0.085193455
1,1707,1.0,0.06564346
1,1861,1.0,0.07329684
1,2294,1.0,0.08060863
1,2569,1.0,0.093573436
1,2607,1.0,0.06267704
1,2973,1.0,0.060718443
1,3124,1.0,0.07949578
1,3135,1.0,0.06567696
1,3412,1.0,0.061417215
1,4395,1.0,0.088490546
1,4681,1.0,0.07012989
1,4858,1.0,0.0794609
1,4983,1.0,0.071331576
1,5369,1.0,0.087655425
1,5505,1.0,0.093015455
1,5819,1.0,0.080688655
1,5981,1.0,0.061369803
1,6032,1.0,0.07185454
1,6161,1.0,0.07437985
1,6426,1.0,0.059948407
1,6504,1.0,0.07864784
1,6587,1.0,0.07527457
1,6638,1.0,0.07338662
1,7133,1.0,0.04790305
1,7200,1.0,0.086387426
1,7538,1.0,0.0778659
1,7732,1.0,0.08154547
1,7813,1.0,0.07773134
1,7848,1.0,0.08101873
1,8323,1.0,0.08567919
1,8397,1.0,0.059595454
1,8601,1.0,0.08704101
1,9101,1.0,0.08331966
1,9978,1.0,0.061759014
1,10440,1.0,0.0671407
1,10717,1.0,0.043920595
1,10771,1.0,0.0789631
1,10798,1.0,0.06909136
1,10829,1.0,0.042293794
1,11112,1.0,0.083204046
1,11323,1.0,0.06908605
1,11387,1.0,0.06287584
1,11439,1.0,0.072854586
1,12080,1.0,0.07463357
1,12100,1.0,0.07407763
1,12158,1.0,0.043120913
1,12748,1.0,0.083371535
1,12816,1.0,0.062015623
1,13037,1.0,0.045020003
1,13319,1.0,0.08039706
1,13387,1.0,0.085637875
1,13503,1.0,0.08613822
1,13537,1.0,0.16117382
1,13712,1.0,0.060071316
1,13713,1.0,0.06922458
1,13763,1.0,0.05282111
1,13885,1.0,0.08310522
1,13939,1.0,0.0682597
1,14025,1.0,0.07498363
1,14137,1.0,0.07167851
1,14457,1.0,0.06987203
1,14753,1.0,0.05586595
1,14824,1.0,0.07982873
1,15024,1.0,0.07539263
1,15190,1.0,0.067070715
1,15621,1.0,0.062365685
1,15642,1.0,0.08175587
1,15944,1.0,0.031908832
1,16132,1.0,0.09037884
1,468,1.0,0.09085726
1,961,1.0,0.08707615
1,1412,1.0,0.12604435
1,3216,1.0,0.04879572
1,3431,1.0,0.10714792
1,3866,1.0,0.14418037
1,5369,1.0,0.09265876
1,5505,1.0,0.07667349
1,7538,1.0,0.06307171
1,8733,1.0,0.041360028
1,10748,1.0,0.12711725
1,11387,1.0,0.087322704
1,12149,1.0,0.09607559
1,13040,1.0,0.052804075
1,14215,1.0,0.109050535
1,28,1.0,0.06135757
1,42,1.0,0.06810054
1,185,1.0,0.07083823
1,246,1.0,0.0684679
1,726,1.0,0.072622314
1,850,1.0,0.063509956
1,1098,1.0,0.070641
1,1291,1.0,0.075460345
1,1861,1.0,0.07046259
1,2569,1.0,0.07603204
1,2973,1.0,0.067916036
1,3135,1.0,0.05716937
1,3459,1.0,0.07415514
1,4871,1.0,0.07713357
1,4895,1.0,0.056282934
1,5369,1.0,0.06359235
1,5505,1.0,0.07301597
1,5819,1.0,0.06688692
1,5880,1.0,0.060228586
1,6032,1.0,0.073003165
1,6300,1.0,0.04073993
1,6609,1.0,0.06648672
1,6719,1.0,0.049050067
1,6754,1.0,0.07343567
1,7245,1.0,0.077989854
1,7538,1.0,0.073432066
1,7539,1.0,0.072352596
1,7732,1.0,0.0664812
1,7860,1.0,0.07445374
1,8397,1.0,0.06573901
1,8587,1.0,0.061890047
1,8618,1.0,0.059392527
1,8653,1.0,0.06819011
1,8950,1.0,0.06329775
1,9101,1.0,0.07504463
1,9132,1.0,0.07593533
1,9348,1.0,0.07857062
1,10690,1.0,0.097111285
1,10771,1.0,0.06568253
1,10772,1.0,0.07075921
1,10798,1.0,0.064054765
1,11387,1.0,0.05388086
1,12003,1.0,0.06767608
1,12174,1.0,0.05960509
1,12187,1.0,0.07603167
1,12246,1.0,0.05265964
1,12536,1.0,0.077950716
1,13297,1.0,0.07766867
1,13484,1.0,0.06937729
1,13729,1.0,0.062342383
1,14025,1.0,0.06757231
1,14137,1.0,0.065597355
1,14471,1.0,0.06400009
1,15024,1.0,0.060239367
1,15190,1.0,0.066089645
1,15624,1.0,0.058423445
1,16132,1.0,0.073139675
1,16344,1.0,0.06506307
1,328,1.0,0.05406075
1,514,1.0,0.052145857
1,726,1.0,0.07073486
1,961,1.0,0.076683775
1,1098,1.0,0.059508946
1,1290,1.0,0.06183269
1,2794,1.0,0.056712486
1,3152,1.0,0.040068477
1,3260,1.0,0.053911164
1,3404,1.0,0.043843288
1,3604,1.0,0.08901371
1,4273,1.0,0.0712721
1,4665,1.0,0.0705288
1,4757,1.0,0.06999586
1,4919,1.0,0.048734844
1,5136,1.0,0.058833107
1,5215,1.0,0.052208424
1,5258,1.0,0.063136995
1,5581,1.0,0.06670387
1,5645,1.0,0.037969653
1,5817,1.0,0.11306523
1,5819,1.0,0.05941105
1,6032,1.0,0.07416153
1,6257,1.0,0.054247502
1,7350,1.0,0.053626727
1,7356,1.0,0.058018748
1,7488,1.0,0.05852473
1,7538,1.0,0.057532657
1,7828,1.0,0.05714732
1,8027,1.0,0.034613714
1,8221,1.0,0.034712095
1,8369,1.0,0.060393997
1,8397,1.0,0.05577215
1,8618,1.0,0.059568163
1,8891,1.0,0.05897658
1,8950,1.0,0.057388633
1,9101,1.0,0.06305334
1,9430,1.0,0.063658245
1,9435,1.0,0.058966327
1,9538,1.0,0.03802541
1,9662,1.0,0.059436906
1,10049,1.0,0.05565768
1,10668,1.0,0.060902376
1,10748,1.0,0.07684036
1,11194,1.0,0.06491091
1,11222,1.0,0.06175758
1,11387,1.0,0.056872945
1,12286,1.0,0.057407375
1,12320,1.0,0.049513567
1,12754,1.0,0.046633076
1,12837,1.0,0.06375596
1,13009,1.0,0.051973473
1,13374,1.0,0.053598873
1,13502,1.0,0.041661013
1,13638,1.0,0.06620185
1,13729,1.0,0.055374138
1,14471,1.0,0.05846178
1,14474,1.0,0.08570209
1,14975,1.0,0.061556477
1,15024,1.0,0.056340903
1,15413,1.0,0.055272494
1,15537,1.0,0.037969127
1,15621,1.0,0.056940015
1,15642,1.0,0.059841
1,15734,1.0,0.042292885
1,15847,1.0,0.05081693
1,42,1.0,0.05678886
1,76,1.0,0.04852841
1,185,1.0,0.08055747
1,726,1.0,0.0724802
1,814,1.0,0.07067842
1,879,1.0,0.042085644
1,1098,1.0,0.061026618
1,1202,1.0,0.051907007
1,1412,1.0,0.101811156
1,1506,1.0,0.067661434
1,1712,1.0,0.051845327
1,1951,1.0,0.043492753
1,2132,1.0,0.048075307
1,2264,1.0,0.046897255
1,2438,1.0,0.039641418
1,2607,1.0,0.047296643
1,3123,1.0,0.055556525
1,3970,1.0,0.053070582
1,4294,1.0,0.05363855
1,4422,1.0,0.06096563
1,4483,1.0,0.062144812
1,4681,1.0,0.062215336
1,4767,1.0,0.050217483
1,5050,1.0,0.047331218
1,5369,1.0,0.07661728
1,5650,1.0,0.041641973
1,5946,1.0,0.037787855
1,6032,1.0,0.060506355
1,6107,1.0,0.05194828
1,6727,1.0,0.06598012
1,7100,1.0,0.059989765
1,7136,1.0,0.07221293
1,7144,1.0,0.07566075
1,7538,1.0,0.05693997
1,7732,1.0,0.060111385
1,7766,1.0,0.06795013
1,7836,1.0,0.092165604
1,8397,1.0,0.06366853
1,8651,1.0,0.05579059
1,8905,1.0,0.05094904
1,9390,1.0,0.09033768
1,9391,1.0,0.045439627
1,9495,1.0,0.10138798
1,9564,1.0,0.039534703
1,9637,1.0,0.07181098
1,9717,1.0,0.04659185
1,10096,1.0,0.054068577
1,10127,1.0,0.047908463
1,10534,1.0,0.03465896
1,10807,1.0,0.05638386
1,11014,1.0,0.052027427
1,11688,1.0,0.048335515
1,11949,1.0,0.059803873
1,12042,1.0,0.052061334
1,12331,1.0,0.06031594
1,12430,1.0,0.04147372
1,12717,1.0,0.05779711
1,13096,1.0,0.06566435
1,13313,1.0,0.046301857
1,13411,1.0,0.07694329
1,14094,1.0,0.0456742
1,14137,1.0,0.059581414
1,14824,1.0,0.044379823
1,15258,1.0,0.06727123
1,15341,1.0,0.035822444
1,15408,1.0,0.05240269
1,15465,1.0,0.07949869
1,15657,1.0,0.053025726
1,15816,1.0,0.038173206
1,508,1.0,0.06647432
1,1321,1.0,0.13329203
1,1861,1.0,0.0836661
1,2794,1.0,0.063559435
1,3260,1.0,0.073558845
1,3616,1.0,0.13529268
1,3992,1.0,0.07379536
1,4791,1.0,0.06741527
1,5136,1.0,0.092498615
1,5314,1.0,0.06866747
1,5369,1.0,0.075582854
1,5491,1.0,0.14918067
1,5775,1.0,0.07623692
1,5819,1.0,0.086520396
1,5825,1.0,0.10044413
1,5925,1.0,0.12680273
1,6032,1.0,0.04525815
1,6792,1.0,0.07351232
1,7403,1.0,0.07875718
1,7538,1.0,0.07637202
1,7755,1.0,0.06307145
1,7869,1.0,0.06802186
1,8905,1.0,0.052094266
1,9487,1.0,0.07620795
1,9572,1.0,0.054312892
1,10437,1.0,0.07007713
1,10690,1.0,0.07002921
1,10748,1.0,0.0932526
1,11387,1.0,0.06597374
1,11949,1.0,0.06143722
1,12286,1.0,0.06669252
1,13638,1.0,0.09580403
1,14210,1.0,0.062198453
1,14255,1.0,0.08047336
1,14452,1.0,0.09082466
1,15413,1.0,0.102762595
1,15642,1.0,0.103339106
1,16207,1.0,0.09936235
2,1751,1.0,0.13449806
2,1852,1.0,0.15727112
2,4167,1.0,0.07787973
2,4506,1.0,0.08844205
2,6285,1.0,0.1400984
2,6372,1.0,0.121773206
2,7552,1.0,0.18810046
2,8513,1.0,0.13570029
2,8816,1.0,0.11619143
2,9474,1.0,0.15143204
2,9805,1.0,0.11714263
2,10109,1.0,0.11013768
2,11080,1.0,0.24810798
2,11995,1.0,0.13319619
2,12319,1.0,0.12929052
2,13535,1.0,0.14165695
2,13895,1.0,0.17376722
2,14343,1.0,0.141291
2,15681,1.0,0.1633203
2,166,1.0,0.060509715
2,227,1.0,0.07726022
2,426,1.0,0.09087858
2,2051,1.0,0.073668905
2,2523,1.0,0.09148134
2,2824,1.0,0.066182174
2,3170,1.0,0.059415653
2,3581,1.0,0.07576748
2,3622,1.0,0.074607365
2,3658,1.0,0.074171074
2,3960,1.0,0.06711602
2,3971,1.0,0.06992399
2,4028,1.0,0.07197692
2,4310,1.0,0.04192358
2,4542,1.0,0.068639435
2,5327,1.0,0.058650706
2,5773,1.0,0.0712969
2,6064,1.0,0.057946667
2,6167,1.0,0.05606035
2,6781,1.0,0.07005685
2,7049,1.0,0.062384468
2,7076,1.0,0.07125863
2,7137,1.0,0.07153226
2,7173,1.0,0.03449328
2,7180,1.0,0.07287438
2,7318,1.0,0.06898469
2,7407,1.0,0.06468019
2,7418,1.0,0.07310247
2,8038,1.0,0.050284877
2,8734,1.0,0.06569785
2,8786,1.0,0.07230549
2,8956,1.0,0.07941654
2,9395,1.0,0.086906105
2,9431,1.0,0.07864968
2,9539,1.0,0.061504953
2,10337,1.0,0.070098944
2,10440,1.0,0.06126246
2,10551,1.0,0.057554048
2,11109,1.0,0.06237375
2,11838,1.0,0.062675126
2,12647,1.0,0.069054395
2,12801,1.0,0.050618764
2,13030,1.0,0.07441374
2,14417,1.0,0.077642635
2,14459,1.0,0.06412033
2,14703,1.0,0.077258214
2,14755,1.0,0.07880678
2,14873,1.0,0.07528112
2,15060,1.0,0.07820662
2,15108,1.0,0.075261
2,15380,1.0,0.05885751
2,15681,1.0,0.061182667
2,15975,1.0,0.06091181
2,16013,1.0,0.07592775
2,16042,1.0,0.07964912
2,16382,1.0,0.0665983
2,130,1.0,0.12910943
2,287,1.0,0.08089795
