feature_key,layer,feature,prompt,peak_token,peak_token_idx,activation_max,sparsity_ratio,peak_token_type,target_tokens,tokens_source,pred_label,subtype,confidence,review,why_review,supernode_name,top_activations_probe_original
0_11375,0,11375,"entity: A major city in Arkansas, USA is Fayetteville", is,10,34.26001739501953,0.9090909090909092,functional,"[{""token"": "" Fayetteville"", ""index"": 11, ""distance"": 1, ""direction"": ""forward""}]",json,Semantic,Dictionary,0.8333333333333334,False,,is,"[{""tk"": ""is"", ""act"": 34.69816207885742}, {""tk"": ""entity"", ""act"": 0.0}, {""tk"": ""A"", ""act"": 0.0}, {""tk"": ""major"", ""act"": 0.0}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""in"", ""act"": 0.0}, {""tk"": ""Arkansas"", ""act"": 0.0}, {""tk"": ""USA"", ""act"": 0.0}, {""tk"": ""Fayetteville"", ""act"": 0.0}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""Little"", ""act"": 0.0}, {""tk"": ""Rock"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""States"", ""act"": 0.0}, {""tk"": ""attribute"", ""act"": 0.0}, {""tk"": ""primary"", ""act"": 0.0}, {""tk"": ""serving"", ""act"": 0.0}, {""tk"": ""as"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""government"", ""act"": 0.0}, {""tk"": ""for"", ""act"": 0.0}, {""tk"": ""relationship"", ""act"": 0.0}, {""tk"": ""which"", ""act"": 0.0}, {""tk"": ""located"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
0_16200,0,16200,"entity: A major city in Arkansas, USA is Fayetteville",:,2,26.879940032958984,0.9090909090909092,functional,"[{""token"": "" major"", ""index"": 4, ""distance"": 2, ""direction"": ""forward""}, {""token"": ""entity"", ""index"": 1, ""distance"": 1, ""direction"": ""backward""}]",json,Semantic,Dictionary (fallback),0.9,False,,punctuation,"[{""tk"": ""entity"", ""act"": 0.0}, {""tk"": ""A"", ""act"": 0.0}, {""tk"": ""major"", ""act"": 0.0}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""in"", ""act"": 0.0}, {""tk"": ""Arkansas"", ""act"": 0.0}, {""tk"": ""USA"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""Fayetteville"", ""act"": 0.0}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""Little"", ""act"": 0.0}, {""tk"": ""Rock"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""States"", ""act"": 0.0}, {""tk"": ""attribute"", ""act"": 0.0}, {""tk"": ""primary"", ""act"": 0.0}, {""tk"": ""serving"", ""act"": 0.0}, {""tk"": ""as"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""government"", ""act"": 0.0}, {""tk"": ""for"", ""act"": 0.0}, {""tk"": ""relationship"", ""act"": 0.0}, {""tk"": ""which"", ""act"": 0.0}, {""tk"": ""located"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
0_9026,0,9026,"entity: A major city in Arkansas, USA is Fayetteville", Fayetteville,11,15.312129974365234,0.6624617504721506,semantic,"[{""token"": "" Fayetteville"", ""index"": 11, ""distance"": 0, ""direction"": ""self""}]",n/a,Semantic,Dictionary (fallback),0.9,False,,city,"[{""tk"": ""city"", ""act"": 16.50463104248047}, {""tk"": ""Fayetteville"", ""act"": 15.312129974365234}, {""tk"": ""seat"", ""act"": 14.502348899841309}, {""tk"": ""major"", ""act"": 14.459592819213867}, {""tk"": ""government"", ""act"": 12.53738784790039}, {""tk"": ""serving"", ""act"": 11.37537670135498}, {""tk"": ""located"", ""act"": 11.127981185913086}, {""tk"": ""state"", ""act"": 10.986678123474121}, {""tk"": ""primary"", ""act"": 10.02235221862793}, {""tk"": ""attribute"", ""act"": 9.0413818359375}, {""tk"": ""entity"", ""act"": 8.996347427368164}, {""tk"": ""capital"", ""act"": 8.980076789855957}, {""tk"": ""relationship"", ""act"": 8.372295379638672}, {""tk"": ""containing"", ""act"": 8.116277694702148}, {""tk"": ""which"", ""act"": 7.308052062988281}, {""tk"": ""Arkansas"", ""act"": 7.155847549438477}, {""tk"": ""United"", ""act"": 4.469465732574463}, {""tk"": ""Little"", ""act"": 2.7558846473693848}, {""tk"": ""States"", ""act"": 2.242788314819336}, {""tk"": ""USA"", ""act"": 1.8104290962219238}, {""tk"": ""The"", ""act"": 1.3484368324279785}, {""tk"": ""A"", ""act"": 0.0}, {""tk"": ""in"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""Rock"", ""act"": 0.0}, {""tk"": ""as"", ""act"": 0.0}, {""tk"": ""for"", ""act"": 0.0}]"
0_4687,0,4687,"entity: A major city in Arkansas, USA is Fayetteville", Fayetteville,11,17.89918327331543,0.8571834235374093,semantic,"[{""token"": "" Fayetteville"", ""index"": 11, ""distance"": 0, ""direction"": ""self""}]",n/a,Semantic,Dictionary (fallback),0.9,False,,Fayetteville,"[{""tk"": ""Fayetteville"", ""act"": 17.89918327331543}, {""tk"": ""Arkansas"", ""act"": 10.523940086364746}, {""tk"": ""state"", ""act"": 0.39400506019592285}, {""tk"": ""entity"", ""act"": 0.0}, {""tk"": ""A"", ""act"": 0.0}, {""tk"": ""major"", ""act"": 0.0}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""in"", ""act"": 0.0}, {""tk"": ""USA"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""Little"", ""act"": 0.0}, {""tk"": ""Rock"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""States"", ""act"": 0.0}, {""tk"": ""attribute"", ""act"": 0.0}, {""tk"": ""primary"", ""act"": 0.0}, {""tk"": ""serving"", ""act"": 0.0}, {""tk"": ""as"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""government"", ""act"": 0.0}, {""tk"": ""for"", ""act"": 0.0}, {""tk"": ""relationship"", ""act"": 0.0}, {""tk"": ""which"", ""act"": 0.0}, {""tk"": ""located"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
0_1847,0,1847,"entity: A major city in Arkansas, USA is Fayetteville", Fayetteville,11,9.681500434875488,0.6965679130321489,semantic,"[{""token"": "" Fayetteville"", ""index"": 11, ""distance"": 0, ""direction"": ""self""}]",n/a,Semantic,Dictionary (fallback),0.9,False,,Fayetteville,"[{""tk"": ""Fayetteville"", ""act"": 9.681500434875488}, {""tk"": ""relationship"", ""act"": 9.027158737182617}, {""tk"": ""city"", ""act"": 6.673345565795898}, {""tk"": ""government"", ""act"": 6.519949913024902}, {""tk"": ""attribute"", ""act"": 6.195537567138672}, {""tk"": ""Arkansas"", ""act"": 5.971750259399414}, {""tk"": ""capital"", ""act"": 5.503782272338867}, {""tk"": ""primary"", ""act"": 5.44059944152832}, {""tk"": ""containing"", ""act"": 5.427149772644043}, {""tk"": ""entity"", ""act"": 4.777863025665283}, {""tk"": ""state"", ""act"": 4.615918159484863}, {""tk"": ""serving"", ""act"": 3.9091668128967285}, {""tk"": ""seat"", ""act"": 3.804999589920044}, {""tk"": ""USA"", ""act"": 3.235020637512207}, {""tk"": ""United"", ""act"": 3.0109946727752686}, {""tk"": ""Little"", ""act"": 2.923664093017578}, {""tk"": ""major"", ""act"": 2.123516321182251}, {""tk"": ""Rock"", ""act"": 1.7140871286392212}, {""tk"": ""States"", ""act"": 1.3917181491851807}, {""tk"": ""located"", ""act"": 0.7261929512023926}, {""tk"": ""A"", ""act"": 0.0}, {""tk"": ""in"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""as"", ""act"": 0.0}, {""tk"": ""for"", ""act"": 0.0}, {""tk"": ""which"", ""act"": 0.0}]"
0_10935,0,10935,"entity: A major city in Arkansas, USA is Fayetteville",:,2,9.568685531616213,0.9090909090909092,functional,"[{""token"": "" major"", ""index"": 4, ""distance"": 2, ""direction"": ""forward""}, {""token"": ""entity"", ""index"": 1, ""distance"": 1, ""direction"": ""backward""}]",json,Semantic,Dictionary (fallback),0.9,False,,punctuation,"[{""tk"": ""entity"", ""act"": 0.0}, {""tk"": ""A"", ""act"": 0.0}, {""tk"": ""major"", ""act"": 0.0}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""in"", ""act"": 0.0}, {""tk"": ""Arkansas"", ""act"": 0.0}, {""tk"": ""USA"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""Fayetteville"", ""act"": 0.0}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""Little"", ""act"": 0.0}, {""tk"": ""Rock"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""States"", ""act"": 0.0}, {""tk"": ""attribute"", ""act"": 0.0}, {""tk"": ""primary"", ""act"": 0.0}, {""tk"": ""serving"", ""act"": 0.0}, {""tk"": ""as"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""government"", ""act"": 0.0}, {""tk"": ""for"", ""act"": 0.0}, {""tk"": ""relationship"", ""act"": 0.0}, {""tk"": ""which"", ""act"": 0.0}, {""tk"": ""located"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
0_10754,0,10754,"entity: A major city in Arkansas, USA is Fayetteville", city,5,9.559152603149414,0.9090909090909092,semantic,"[{""token"": "" city"", ""index"": 5, ""distance"": 0, ""direction"": ""self""}]",n/a,Semantic,Dictionary (fallback),0.9,False,,state,"[{""tk"": ""state"", ""act"": 16.474824905395508}, {""tk"": ""city"", ""act"": 10.986642837524414}, {""tk"": ""entity"", ""act"": 0.0}, {""tk"": ""A"", ""act"": 0.0}, {""tk"": ""major"", ""act"": 0.0}, {""tk"": ""in"", ""act"": 0.0}, {""tk"": ""Arkansas"", ""act"": 0.0}, {""tk"": ""USA"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""Fayetteville"", ""act"": 0.0}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""Little"", ""act"": 0.0}, {""tk"": ""Rock"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""States"", ""act"": 0.0}, {""tk"": ""attribute"", ""act"": 0.0}, {""tk"": ""primary"", ""act"": 0.0}, {""tk"": ""serving"", ""act"": 0.0}, {""tk"": ""as"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""government"", ""act"": 0.0}, {""tk"": ""for"", ""act"": 0.0}, {""tk"": ""relationship"", ""act"": 0.0}, {""tk"": ""which"", ""act"": 0.0}, {""tk"": ""located"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
0_12958,0,12958,"entity: A major city in Arkansas, USA is Fayetteville",:,2,9.156593322753906,0.909090909090909,functional,"[{""token"": "" major"", ""index"": 4, ""distance"": 2, ""direction"": ""forward""}, {""token"": ""entity"", ""index"": 1, ""distance"": 1, ""direction"": ""backward""}]",json,Semantic,Dictionary (fallback),0.9,False,,punctuation,"[{""tk"": ""entity"", ""act"": 0.0}, {""tk"": ""A"", ""act"": 0.0}, {""tk"": ""major"", ""act"": 0.0}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""in"", ""act"": 0.0}, {""tk"": ""Arkansas"", ""act"": 0.0}, {""tk"": ""USA"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""Fayetteville"", ""act"": 0.0}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""Little"", ""act"": 0.0}, {""tk"": ""Rock"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""States"", ""act"": 0.0}, {""tk"": ""attribute"", ""act"": 0.0}, {""tk"": ""primary"", ""act"": 0.0}, {""tk"": ""serving"", ""act"": 0.0}, {""tk"": ""as"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""government"", ""act"": 0.0}, {""tk"": ""for"", ""act"": 0.0}, {""tk"": ""relationship"", ""act"": 0.0}, {""tk"": ""which"", ""act"": 0.0}, {""tk"": ""located"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
0_10317,0,10317,"entity: A major city in Arkansas, USA is Fayetteville",entity,1,9.05217170715332,0.909090909090909,semantic,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,Semantic,Dictionary (fallback),0.9,False,,entity,"[{""tk"": ""entity"", ""act"": 9.05217170715332}, {""tk"": ""attribute"", ""act"": 6.16361665725708}, {""tk"": ""relationship"", ""act"": 5.5626444816589355}, {""tk"": ""A"", ""act"": 0.0}, {""tk"": ""major"", ""act"": 0.0}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""in"", ""act"": 0.0}, {""tk"": ""Arkansas"", ""act"": 0.0}, {""tk"": ""USA"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""Fayetteville"", ""act"": 0.0}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""Little"", ""act"": 0.0}, {""tk"": ""Rock"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""States"", ""act"": 0.0}, {""tk"": ""primary"", ""act"": 0.0}, {""tk"": ""serving"", ""act"": 0.0}, {""tk"": ""as"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""government"", ""act"": 0.0}, {""tk"": ""for"", ""act"": 0.0}, {""tk"": ""which"", ""act"": 0.0}, {""tk"": ""located"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
0_5626,0,5626,"entity: A major city in Arkansas, USA is Fayetteville", Fayetteville,11,8.205291748046875,0.8230103207655175,semantic,"[{""token"": "" Fayetteville"", ""index"": 11, ""distance"": 0, ""direction"": ""self""}]",n/a,Semantic,Dictionary (fallback),0.9,False,,Fayetteville,"[{""tk"": ""Fayetteville"", ""act"": 8.205291748046875}, {""tk"": ""Arkansas"", ""act"": 7.9804582595825195}, {""tk"": ""city"", ""act"": 0.6166026592254639}, {""tk"": ""entity"", ""act"": 0.0}, {""tk"": ""A"", ""act"": 0.0}, {""tk"": ""major"", ""act"": 0.0}, {""tk"": ""in"", ""act"": 0.0}, {""tk"": ""USA"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""Little"", ""act"": 0.0}, {""tk"": ""Rock"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""States"", ""act"": 0.0}, {""tk"": ""attribute"", ""act"": 0.0}, {""tk"": ""primary"", ""act"": 0.0}, {""tk"": ""serving"", ""act"": 0.0}, {""tk"": ""as"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""government"", ""act"": 0.0}, {""tk"": ""for"", ""act"": 0.0}, {""tk"": ""relationship"", ""act"": 0.0}, {""tk"": ""which"", ""act"": 0.0}, {""tk"": ""located"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
0_2841,0,2841,"entity: A major city in Arkansas, USA is Fayetteville", is,10,8.028204917907715,0.9090909090909092,functional,"[{""token"": "" Fayetteville"", ""index"": 11, ""distance"": 1, ""direction"": ""forward""}]",json,Semantic,Dictionary,0.8333333333333334,False,,is,"[{""tk"": ""is"", ""act"": 8.028204917907715}, {""tk"": ""entity"", ""act"": 0.0}, {""tk"": ""A"", ""act"": 0.0}, {""tk"": ""major"", ""act"": 0.0}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""in"", ""act"": 0.0}, {""tk"": ""Arkansas"", ""act"": 0.0}, {""tk"": ""USA"", ""act"": 0.0}, {""tk"": ""Fayetteville"", ""act"": 0.0}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""Little"", ""act"": 0.0}, {""tk"": ""Rock"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""States"", ""act"": 0.0}, {""tk"": ""attribute"", ""act"": 0.0}, {""tk"": ""primary"", ""act"": 0.0}, {""tk"": ""serving"", ""act"": 0.0}, {""tk"": ""as"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""government"", ""act"": 0.0}, {""tk"": ""for"", ""act"": 0.0}, {""tk"": ""relationship"", ""act"": 0.0}, {""tk"": ""which"", ""act"": 0.0}, {""tk"": ""located"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
0_14691,0,14691,"entity: A major city in Arkansas, USA is Fayetteville", A,3,7.904144287109375,0.9090909090909092,functional,"[{""token"": "" major"", ""index"": 4, ""distance"": 1, ""direction"": ""forward""}]",json,Semantic,Dictionary (fallback),0.9,False,,The,"[{""tk"": ""The"", ""act"": 8.335857391357422}, {""tk"": ""A"", ""act"": 7.904144287109375}, {""tk"": ""entity"", ""act"": 0.0}, {""tk"": ""major"", ""act"": 0.0}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""in"", ""act"": 0.0}, {""tk"": ""Arkansas"", ""act"": 0.0}, {""tk"": ""USA"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""Fayetteville"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""Little"", ""act"": 0.0}, {""tk"": ""Rock"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""States"", ""act"": 0.0}, {""tk"": ""attribute"", ""act"": 0.0}, {""tk"": ""primary"", ""act"": 0.0}, {""tk"": ""serving"", ""act"": 0.0}, {""tk"": ""as"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""government"", ""act"": 0.0}, {""tk"": ""for"", ""act"": 0.0}, {""tk"": ""relationship"", ""act"": 0.0}, {""tk"": ""which"", ""act"": 0.0}, {""tk"": ""located"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
0_11835,0,11835,"entity: A major city in Arkansas, USA is Fayetteville", USA,9,7.860310077667236,0.6850282540791035,semantic,"[{""token"": "" USA"", ""index"": 9, ""distance"": 0, ""direction"": ""self""}]",n/a,Semantic,Dictionary (fallback),0.9,False,,Rock,"[{""tk"": ""Rock"", ""act"": 9.167484283447266}, {""tk"": ""primary"", ""act"": 8.202202796936035}, {""tk"": ""States"", ""act"": 7.95313835144043}, {""tk"": ""USA"", ""act"": 7.860310077667236}, {""tk"": ""capital"", ""act"": 7.700048446655273}, {""tk"": ""seat"", ""act"": 7.516541481018066}, {""tk"": ""Fayetteville"", ""act"": 6.131317138671875}, {""tk"": ""city"", ""act"": 5.839320182800293}, {""tk"": ""Arkansas"", ""act"": 5.360271453857422}, {""tk"": ""Little"", ""act"": 5.0071797370910645}, {""tk"": ""located"", ""act"": 4.933981895446777}, {""tk"": ""government"", ""act"": 4.885597229003906}, {""tk"": ""United"", ""act"": 4.298107624053955}, {""tk"": ""entity"", ""act"": 3.8501510620117188}, {""tk"": ""of"", ""act"": 3.802638053894043}, {""tk"": ""major"", ""act"": 3.4399328231811523}, {""tk"": ""state"", ""act"": 3.268289566040039}, {""tk"": ""serving"", ""act"": 3.1238551139831543}, {""tk"": ""relationship"", ""act"": 1.8710498809814453}, {""tk"": ""The"", ""act"": 1.5390939712524414}, {""tk"": ""containing"", ""act"": 1.019658088684082}, {""tk"": ""A"", ""act"": 0.7095341682434082}, {""tk"": ""is"", ""act"": 0.6737232208251953}, {""tk"": ""which"", ""act"": 0.4923896789550781}, {""tk"": ""attribute"", ""act"": 0.4476451873779297}, {""tk"": ""in"", ""act"": 0.0}, {""tk"": ""as"", ""act"": 0.0}, {""tk"": ""for"", ""act"": 0.0}]"
