from_slug,to_slug,winning_variant,used_m_tuned,hit,best_gap,n_ablate_labeled,n_amplify_labeled,n_ablate_in_features_json,n_amplify_in_features_json,ref_sum_src,ref_sum_tgt,src_total_influence,tgt_total_influence
georgia_savannah,maine_portland,add_state_capital_city,0,1,6.937500,73,65,73,65,0.104021,0.090444,0.370304,0.372282
georgia_savannah,maryland_baltimore,add_capital_city,0,1,13.239700,63,70,63,70,0.086689,0.102851,0.370304,0.368646
georgia_savannah,massachusetts_worcester,add_state_capital,0,1,14.750000,41,47,41,47,0.076556,0.063873,0.370304,0.352601
georgia_savannah,michigan_detroit,add_state,0,1,16.609400,10,12,10,12,0.017332,0.037074,0.370304,0.386487
georgia_savannah,minnesota_minneapolis,add_state_capital,0,1,17.218800,41,55,41,55,0.076556,0.096128,0.370304,0.370028
georgia_savannah,mississippi_gulfport,add_capital,0,1,13.437500,31,29,31,29,0.059224,0.036239,0.370304,0.384483
georgia_savannah,missouri_kansas_city,add_capital,0,1,19.125000,31,36,31,36,0.059224,0.053523,0.370304,0.369270
georgia_savannah,montana_billings,add_state_capital,0,1,9.687500,41,53,41,53,0.076556,0.082644,0.370304,0.383869
georgia_savannah,nebraska_omaha,add_state_capital,0,1,16.468800,41,62,41,62,0.076556,0.100701,0.370304,0.370031
georgia_savannah,nevada_las_vegas,add_state_city,0,0,15.687500,42,63,42,63,0.044797,0.068532,0.370304,0.366517
georgia_savannah,new_hampshire_manchester,add_city,0,0,13.781200,32,27,32,27,0.027465,0.026777,0.370304,0.352572
georgia_savannah,new_jersey_newark,add_state,0,1,16.531200,10,36,10,36,0.017332,0.044157,0.370304,0.369477
georgia_savannah,new_mexico_albuquerque,add_capital,0,1,11.468700,31,38,31,38,0.059224,0.067149,0.370304,0.379016
georgia_savannah,new_york_new_york_city,add_state_capital_city,0,1,13.261700,73,68,73,68,0.104021,0.078929,0.370304,0.365365
georgia_savannah,north_carolina_charlotte,add_state_capital,0,0,13.906200,41,52,41,52,0.076556,0.095282,0.370304,0.382753
georgia_savannah,north_dakota_fargo,add_state_capital_city,0,0,14.906200,73,92,73,92,0.104021,0.119191,0.370304,0.361384
georgia_savannah,ohio_cleveland,add_state_city,0,1,10.375000,42,38,42,38,0.044797,0.048751,0.370304,0.364836
georgia_savannah,oklahoma_tulsa,add_city,0,0,17.500000,32,18,32,18,0.027465,0.018642,0.370304,0.361343
georgia_savannah,oregon_portland,add_capital_city,0,1,18.250000,63,56,63,56,0.086689,0.067091,0.370304,0.372729
georgia_savannah,pennsylvania_philadelphia,add_state_capital_city,0,1,19.343800,73,71,73,71,0.104021,0.114884,0.370304,0.376081
georgia_savannah,rhode_island_warwick,add_state_city,0,0,8.031200,42,51,42,51,0.044797,0.043459,0.370304,0.355691
georgia_savannah,south_carolina_charleston,add_state_capital_city,0,1,19.984400,73,71,73,71,0.104021,0.097522,0.370304,0.377861
georgia_savannah,south_dakota_sioux_falls,add_capital,1,1,9.000000,0,74,31,43,0.059224,0.041289,0.370304,0.375499
georgia_savannah,tennessee_memphis,add_state_city,0,1,7.500000,42,50,42,50,0.044797,0.054795,0.370304,0.355138
georgia_savannah,texas_dallas,add_state_capital,0,1,13.906300,41,49,41,49,0.076556,0.088835,0.370304,0.363766
georgia_savannah,utah_provo,add_state_city,0,1,14.531200,42,60,42,60,0.044797,0.074732,0.370304,0.354970
georgia_savannah,vermont_burlington,add_state,0,0,10.476600,10,8,10,8,0.017332,0.008588,0.370304,0.370668
georgia_savannah,virginia_virginia_beach,add_state_capital,0,1,12.453100,41,75,41,75,0.076556,0.106594,0.370304,0.381697
georgia_savannah,washington_seattle,add_capital_city,0,0,22.468800,63,59,63,59,0.086689,0.111278,0.370304,0.391392
georgia_savannah,west_virginia_huntington,add_state_capital,0,0,8.750000,41,40,41,40,0.076556,0.063296,0.370304,0.379138
georgia_savannah,wisconsin_milwaukee,add_state,0,1,18.640600,10,17,10,17,0.017332,0.036338,0.370304,0.370787
georgia_savannah,wyoming_casper,add_state_capital_city,0,1,10.750000,73,99,73,99,0.104021,0.122263,0.370304,0.366403
hawaii_hilo,alabama_birmingham,add_state_capital,0,1,18.156200,40,36,40,36,0.084043,0.043793,0.357737,0.353255
hawaii_hilo,alaska_anchorage,add_state,0,0,10.640600,12,17,12,17,0.046113,0.038122,0.357737,0.365723
hawaii_hilo,arizona_tucson,add_state_capital,0,0,17.250000,40,47,40,47,0.084043,0.089540,0.357737,0.365156
hawaii_hilo,arkansas_fayetteville,add_capital_city,0,1,19.687500,73,60,73,60,0.082375,0.079819,0.357737,0.373812
hawaii_hilo,california_oakland,add_state_capital,0,1,11.953100,40,37,40,37,0.084043,0.069181,0.357737,0.373302
hawaii_hilo,colorado_colorado_springs,add_state_capital,0,1,22.898400,40,74,40,74,0.084043,0.113505,0.357737,0.374099
hawaii_hilo,connecticut_bridgeport,add_capital,0,1,15.218800,28,31,28,31,0.037930,0.047106,0.357737,0.364609
hawaii_hilo,delaware_wilmington,add_state,0,0,20.093800,12,11,12,11,0.046113,0.011477,0.357737,0.379447
hawaii_hilo,florida_miami,add_state_capital,0,1,15.953100,40,41,40,41,0.084043,0.088079,0.357737,0.367858
hawaii_hilo,georgia_savannah,add_state_capital,0,1,18.125000,40,41,40,41,0.084043,0.076556,0.357737,0.370304
hawaii_hilo,hawaii_hilo,add_city,0,1,0.000000,45,0,45,0,0.044445,0.000000,0.357737,0.357737
hawaii_hilo,idaho_idaho_falls,add_state,0,0,7.296900,12,37,12,37,0.046113,0.065915,0.357737,0.379189
hawaii_hilo,illinois_chicago,add_state,0,1,22.765600,12,14,12,14,0.046113,0.029039,0.357737,0.367203
hawaii_hilo,indiana_fort_wayne,add_state,0,0,12.843800,12,43,12,43,0.046113,0.053553,0.357737,0.391159
hawaii_hilo,iowa_cedar_rapids,add_state,0,1,20.906200,12,10,12,10,0.046113,0.022024,0.357737,0.394939
hawaii_hilo,kansas_wichita,add_state,0,0,14.562500,12,20,12,20,0.046113,0.035807,0.357737,0.358014
hawaii_hilo,kentucky_louisville,add_capital,0,1,13.500000,28,37,28,37,0.037930,0.062804,0.357737,0.370874
hawaii_hilo,louisiana_new_orleans,add_state_capital,0,1,18.195300,40,49,40,49,0.084043,0.089234,0.357737,0.374783
hawaii_hilo,maine_portland,add_state,0,0,15.250000,12,10,12,10,0.046113,0.013432,0.357737,0.372282
hawaii_hilo,maryland_baltimore,add_state_city,0,0,10.390600,57,46,57,46,0.090558,0.066669,0.357737,0.368646
hawaii_hilo,massachusetts_worcester,add_state_capital,0,0,14.375000,40,47,40,47,0.084043,0.063873,0.357737,0.352601
hawaii_hilo,michigan_detroit,add_state,0,1,17.093800,12,12,12,12,0.046113,0.037074,0.357737,0.386487
hawaii_hilo,minnesota_minneapolis,add_state_capital,0,1,20.804700,40,55,40,55,0.084043,0.096128,0.357737,0.370028
hawaii_hilo,mississippi_gulfport,add_state_capital,0,1,14.968800,40,36,40,36,0.084043,0.042389,0.357737,0.384483
hawaii_hilo,missouri_kansas_city,add_capital,0,1,14.187500,28,36,28,36,0.037930,0.053523,0.357737,0.369270
hawaii_hilo,montana_billings,add_state_capital,0,1,13.812500,40,53,40,53,0.084043,0.082644,0.357737,0.383869
hawaii_hilo,nebraska_omaha,add_state_capital,0,1,15.000000,40,62,40,62,0.084043,0.100701,0.357737,0.370031
hawaii_hilo,nevada_las_vegas,add_state,0,0,20.000000,12,14,12,14,0.046113,0.026715,0.357737,0.366517
hawaii_hilo,new_hampshire_manchester,add_city,0,0,15.812500,45,27,45,27,0.044445,0.026777,0.357737,0.352572
hawaii_hilo,new_jersey_newark,add_state_capital_city,0,1,19.375000,85,87,85,87,0.128488,0.111931,0.357737,0.369477
hawaii_hilo,new_mexico_albuquerque,add_state_capital_city,0,0,20.140600,85,79,85,79,0.128488,0.117235,0.357737,0.379016
hawaii_hilo,new_york_new_york_city,add_state_capital,0,1,11.734400,40,68,40,68,0.084043,0.078929,0.357737,0.365365
hawaii_hilo,north_carolina_charlotte,add_state_capital,0,0,13.562500,40,52,40,52,0.084043,0.095282,0.357737,0.382753
hawaii_hilo,north_dakota_fargo,add_state_capital,0,1,17.156200,40,52,40,52,0.084043,0.081099,0.357737,0.361384
hawaii_hilo,ohio_cleveland,add_state_capital,0,0,13.906200,40,40,40,40,0.084043,0.082585,0.357737,0.364836
hawaii_hilo,oklahoma_tulsa,add_state,0,1,17.093800,12,55,12,55,0.046113,0.098742,0.357737,0.361343
hawaii_hilo,oregon_portland,add_state_capital_city,0,1,23.484400,85,65,85,65,0.128488,0.086786,0.357737,0.372729
hawaii_hilo,pennsylvania_philadelphia,add_state_capital_city,0,1,20.937500,85,71,85,71,0.128488,0.114884,0.357737,0.376081
hawaii_hilo,rhode_island_warwick,add_state_city,0,0,16.328100,57,51,57,51,0.090558,0.043459,0.357737,0.355691
hawaii_hilo,south_carolina_charleston,add_state_capital_city,0,1,24.000000,85,71,85,71,0.128488,0.097522,0.357737,0.377861
hawaii_hilo,south_dakota_sioux_falls,add_capital_city,0,0,12.785200,73,124,73,124,0.082375,0.115301,0.357737,0.375499
hawaii_hilo,tennessee_memphis,add_state,0,0,10.843700,12,13,12,13,0.046113,0.027131,0.357737,0.355138
hawaii_hilo,texas_dallas,add_state_capital,0,0,14.734400,40,49,40,49,0.084043,0.088835,0.357737,0.363766
hawaii_hilo,utah_provo,add_state_capital_city,0,1,21.234400,85,93,85,93,0.128488,0.126419,0.357737,0.354970
hawaii_hilo,vermont_burlington,add_state,0,0,15.406300,12,8,12,8,0.046113,0.008588,0.357737,0.370668
hawaii_hilo,virginia_virginia_beach,add_state,1,1,8.781200,0,48,12,36,0.046113,0.061713,0.357737,0.381697
hawaii_hilo,washington_seattle,add_capital_city,0,0,24.937500,73,59,73,59,0.082375,0.111278,0.357737,0.391392
hawaii_hilo,west_virginia_huntington,add_city,0,0,14.906300,45,57,45,57,0.044445,0.049483,0.357737,0.379138
hawaii_hilo,wisconsin_milwaukee,add_state,0,1,20.562500,12,17,12,17,0.046113,0.036338,0.357737,0.370787
hawaii_hilo,wyoming_casper,add_state_capital_city,0,1,19.468800,85,99,85,99,0.128488,0.122263,0.357737,0.366403
idaho_idaho_falls,alabama_birmingham,add_state_capital,0,1,14.093800,81,36,81,36,0.106154,0.043793,0.379189,0.353255
idaho_idaho_falls,alaska_anchorage,add_state,0,0,15.750000,37,17,37,17,0.065915,0.038122,0.379189,0.365723
idaho_idaho_falls,arizona_tucson,add_state_capital,0,1,17.226600,81,47,81,47,0.106154,0.089540,0.379189,0.365156
idaho_idaho_falls,arkansas_fayetteville,add_city,0,0,27.937500,88,23,88,23,0.104144,0.020316,0.379189,0.373812
idaho_idaho_falls,california_oakland,add_state_capital,0,1,9.375000,81,37,81,37,0.106154,0.069181,0.379189,0.373302
idaho_idaho_falls,colorado_colorado_springs,add_capital,0,0,4.750000,44,39,44,39,0.040239,0.054941,0.379189,0.374099
idaho_idaho_falls,connecticut_bridgeport,add_state_capital,0,1,15.500000,81,44,81,44,0.106154,0.075791,0.379189,0.364609
idaho_idaho_falls,delaware_wilmington,add_state_capital,1,1,11.062500,0,128,81,47,0.106154,0.070364,0.379189,0.379447
idaho_idaho_falls,florida_miami,add_state_capital,0,1,9.250000,81,41,81,41,0.106154,0.088079,0.379189,0.367858
idaho_idaho_falls,georgia_savannah,add_capital_city,0,1,13.875000,132,63,132,63,0.144382,0.086689,0.379189,0.370304
idaho_idaho_falls,hawaii_hilo,add_state_capital_city,0,1,11.187500,169,85,169,85,0.210297,0.128488,0.379189,0.357737
idaho_idaho_falls,idaho_idaho_falls,add_capital,0,1,0.000000,44,0,44,0,0.040239,0.000000,0.379189,0.379189
idaho_idaho_falls,illinois_chicago,add_state_capital,0,1,19.375000,81,42,81,42,0.106154,0.065123,0.379189,0.367203
idaho_idaho_falls,indiana_fort_wayne,add_state_capital,0,0,7.687500,81,74,81,74,0.106154,0.093249,0.379189,0.391159
idaho_idaho_falls,iowa_cedar_rapids,add_state_capital,0,1,15.125000,81,48,81,48,0.106154,0.070087,0.379189,0.394939
idaho_idaho_falls,kansas_wichita,add_state,0,0,17.500000,37,20,37,20,0.065915,0.035807,0.379189,0.358014
idaho_idaho_falls,kentucky_louisville,add_capital,0,1,13.812500,44,37,44,37,0.040239,0.062804,0.379189,0.370874
idaho_idaho_falls,louisiana_new_orleans,add_state,0,1,23.062500,37,15,37,15,0.065915,0.038104,0.379189,0.374783
idaho_idaho_falls,maine_portland,add_state,0,0,15.125000,37,10,37,10,0.065915,0.013432,0.379189,0.372282
idaho_idaho_falls,maryland_baltimore,add_state_city,0,0,13.953100,125,46,125,46,0.170058,0.066669,0.379189,0.368646
idaho_idaho_falls,massachusetts_worcester,add_state_capital,0,1,13.312500,81,47,81,47,0.106154,0.063873,0.379189,0.352601
idaho_idaho_falls,michigan_detroit,add_state,0,1,20.312500,37,12,37,12,0.065915,0.037074,0.379189,0.386487
idaho_idaho_falls,minnesota_minneapolis,add_capital,0,1,12.875000,44,40,44,40,0.040239,0.073308,0.379189,0.370028
idaho_idaho_falls,mississippi_gulfport,add_state_capital,0,1,11.125000,81,36,81,36,0.106154,0.042389,0.379189,0.384483
idaho_idaho_falls,missouri_kansas_city,add_capital,0,1,9.687500,44,36,44,36,0.040239,0.053523,0.379189,0.369270
idaho_idaho_falls,montana_billings,add_state_capital,0,1,11.500000,81,53,81,53,0.106154,0.082644,0.379189,0.383869
idaho_idaho_falls,nebraska_omaha,add_state_capital,0,1,18.734400,81,62,81,62,0.106154,0.100701,0.379189,0.370031
idaho_idaho_falls,nevada_las_vegas,add_state,0,0,24.437500,37,14,37,14,0.065915,0.026715,0.379189,0.366517
idaho_idaho_falls,new_hampshire_manchester,add_state_city,0,0,14.125000,125,31,125,31,0.170058,0.031355,0.379189,0.352572
idaho_idaho_falls,new_jersey_newark,add_capital,0,1,3.250000,44,28,44,28,0.040239,0.049390,0.379189,0.369477
idaho_idaho_falls,new_mexico_albuquerque,add_capital,0,1,10.125000,44,38,44,38,0.040239,0.067149,0.379189,0.379016
idaho_idaho_falls,new_york_new_york_city,add_capital_city,0,1,15.250000,132,68,132,68,0.144382,0.078929,0.379189,0.365365
idaho_idaho_falls,north_carolina_charlotte,add_state_capital,0,0,9.750000,81,52,81,52,0.106154,0.095282,0.379189,0.382753
idaho_idaho_falls,north_dakota_fargo,add_state_capital_city,0,0,13.468700,169,92,169,92,0.210297,0.119191,0.379189,0.361384
idaho_idaho_falls,ohio_cleveland,add_state,0,0,18.375000,37,11,37,11,0.065915,0.024335,0.379189,0.364836
idaho_idaho_falls,oklahoma_tulsa,add_city,0,0,15.593800,88,18,88,18,0.104144,0.018642,0.379189,0.361343
idaho_idaho_falls,oregon_portland,add_state_capital_city,0,1,18.007800,169,65,169,65,0.210297,0.086786,0.379189,0.372729
idaho_idaho_falls,pennsylvania_philadelphia,add_state_capital,0,1,19.140600,81,49,81,49,0.106154,0.078236,0.379189,0.376081
idaho_idaho_falls,rhode_island_warwick,add_state_city,0,0,13.218700,125,51,125,51,0.170058,0.043459,0.379189,0.355691
idaho_idaho_falls,south_carolina_charleston,add_state_capital_city,0,1,21.789100,169,71,169,71,0.210297,0.097522,0.379189,0.377861
idaho_idaho_falls,south_dakota_sioux_falls,add_state_capital_city,0,1,8.883000,169,141,169,141,0.210297,0.136498,0.379189,0.375499
idaho_idaho_falls,tennessee_memphis,add_state_capital,0,0,9.652300,81,45,81,45,0.106154,0.066425,0.379189,0.355138
idaho_idaho_falls,texas_dallas,add_state_capital,0,1,12.687500,81,49,81,49,0.106154,0.088835,0.379189,0.363766
idaho_idaho_falls,utah_provo,add_state_city,0,1,14.710900,125,60,125,60,0.170058,0.074732,0.379189,0.354970
idaho_idaho_falls,vermont_burlington,add_state,0,0,20.781300,37,8,37,8,0.065915,0.008588,0.379189,0.370668
idaho_idaho_falls,virginia_virginia_beach,add_state_capital,0,0,14.136700,81,75,81,75,0.106154,0.106594,0.379189,0.381697
idaho_idaho_falls,washington_seattle,add_state_capital,0,1,15.156200,81,33,81,33,0.106154,0.063193,0.379189,0.391392
idaho_idaho_falls,west_virginia_huntington,add_state_city,0,0,8.914000,125,70,125,70,0.170058,0.069272,0.379189,0.379138
idaho_idaho_falls,wisconsin_milwaukee,add_state_capital,0,1,10.937500,81,55,81,55,0.106154,0.093327,0.379189,0.370787
idaho_idaho_falls,wyoming_casper,add_state_capital_city,0,1,14.781200,169,99,169,99,0.210297,0.122263,0.379189,0.366403
illinois_chicago,alabama_birmingham,add_state_capital,1,1,8.750000,0,78,42,36,0.065123,0.043793,0.367203,0.353255
illinois_chicago,alaska_anchorage,add_state_capital,0,0,11.046900,42,50,42,50,0.065123,0.081949,0.367203,0.365723
illinois_chicago,arizona_tucson,add_state_city,0,1,10.687500,34,52,34,52,0.058490,0.076868,0.367203,0.365156
illinois_chicago,arkansas_fayetteville,add_capital_city,0,1,9.562500,48,60,48,60,0.065535,0.079819,0.367203,0.373812
illinois_chicago,california_oakland,add_state,0,1,21.769500,14,10,14,10,0.029039,0.022923,0.367203,0.373302
illinois_chicago,colorado_colorado_springs,add_state_capital_city,0,1,17.125000,62,163,62,163,0.094574,0.219939,0.367203,0.374099
illinois_chicago,connecticut_bridgeport,add_state_capital,0,1,11.312500,42,44,42,44,0.065123,0.075791,0.367203,0.364609
illinois_chicago,delaware_wilmington,add_state,0,0,13.568400,14,11,14,11,0.029039,0.011477,0.367203,0.379447
illinois_chicago,florida_miami,add_state_capital_city,0,1,23.460900,62,66,62,66,0.094574,0.113740,0.367203,0.367858
illinois_chicago,georgia_savannah,add_state_capital_city,0,1,23.015600,62,73,62,73,0.094574,0.104021,0.367203,0.370304
illinois_chicago,hawaii_hilo,add_state,0,1,17.656200,14,12,14,12,0.029039,0.046113,0.367203,0.357737
illinois_chicago,idaho_idaho_falls,add_state_capital,0,0,16.656200,42,81,42,81,0.065123,0.106154,0.367203,0.379189
illinois_chicago,illinois_chicago,add_state,0,1,0.000000,14,0,14,0,0.029039,0.000000,0.367203,0.367203
illinois_chicago,indiana_fort_wayne,add_capital_city,0,1,16.289100,48,157,48,157,0.065535,0.142370,0.367203,0.391159
illinois_chicago,iowa_cedar_rapids,add_state_capital,0,1,8.539000,42,48,42,48,0.065123,0.070087,0.367203,0.394939
illinois_chicago,kansas_wichita,add_state_capital,0,0,13.656200,42,63,42,63,0.065123,0.086975,0.367203,0.358014
illinois_chicago,kentucky_louisville,add_capital,0,1,8.375000,28,37,28,37,0.036084,0.062804,0.367203,0.370874
illinois_chicago,louisiana_new_orleans,add_state,0,0,16.490200,14,15,14,15,0.029039,0.038104,0.367203,0.374783
illinois_chicago,maine_portland,add_state,0,0,7.734400,14,10,14,10,0.029039,0.013432,0.367203,0.372282
illinois_chicago,maryland_baltimore,add_capital_city,0,1,6.312500,48,70,48,70,0.065535,0.102851,0.367203,0.368646
illinois_chicago,massachusetts_worcester,add_state_capital,0,1,8.125000,42,47,42,47,0.065123,0.063873,0.367203,0.352601
illinois_chicago,michigan_detroit,add_state,0,0,11.375000,14,12,14,12,0.029039,0.037074,0.367203,0.386487
illinois_chicago,minnesota_minneapolis,add_state_capital,0,1,21.097700,42,55,42,55,0.065123,0.096128,0.367203,0.370028
illinois_chicago,mississippi_gulfport,add_capital,0,0,8.625000,28,29,28,29,0.036084,0.036239,0.367203,0.384483
illinois_chicago,missouri_kansas_city,add_capital,0,1,7.250000,28,36,28,36,0.036084,0.053523,0.367203,0.369270
illinois_chicago,montana_billings,add_state,0,0,16.000000,14,12,14,12,0.029039,0.023931,0.367203,0.383869
illinois_chicago,nebraska_omaha,add_state_capital,0,1,6.562500,42,62,42,62,0.065123,0.100701,0.367203,0.370031
illinois_chicago,nevada_las_vegas,add_state_capital,0,0,10.875000,42,51,42,51,0.065123,0.068910,0.367203,0.366517
illinois_chicago,new_hampshire_manchester,add_state_city,0,0,7.648400,34,31,34,31,0.058490,0.031355,0.367203,0.352572
illinois_chicago,new_jersey_newark,add_state_capital_city,0,0,5.875000,62,87,62,87,0.094574,0.111931,0.367203,0.369477
illinois_chicago,new_mexico_albuquerque,add_capital,0,1,17.085900,28,38,28,38,0.036084,0.067149,0.367203,0.379016
illinois_chicago,new_york_new_york_city,add_capital,1,1,8.000000,0,56,28,28,0.036084,0.042818,0.367203,0.365365
illinois_chicago,north_carolina_charlotte,add_state_capital,0,0,12.125000,42,52,42,52,0.065123,0.095282,0.367203,0.382753
illinois_chicago,north_dakota_fargo,add_state,0,1,10.437500,14,17,14,17,0.029039,0.031885,0.367203,0.361384
illinois_chicago,ohio_cleveland,add_state_capital,0,1,11.125000,42,40,42,40,0.065123,0.082585,0.367203,0.364836
illinois_chicago,oklahoma_tulsa,add_state_capital_city,0,0,18.921900,62,73,62,73,0.094574,0.117384,0.367203,0.361343
illinois_chicago,oregon_portland,add_state_capital_city,0,1,6.875000,62,65,62,65,0.094574,0.086786,0.367203,0.372729
illinois_chicago,pennsylvania_philadelphia,add_state_city,0,1,8.312500,34,35,34,35,0.058490,0.059115,0.367203,0.376081
illinois_chicago,rhode_island_warwick,add_state,0,1,11.281200,14,14,14,14,0.029039,0.014348,0.367203,0.355691
illinois_chicago,south_carolina_charleston,add_state_capital,0,1,16.382800,42,45,42,45,0.065123,0.075547,0.367203,0.377861
illinois_chicago,south_dakota_sioux_falls,add_state_capital_city,0,1,18.734400,62,141,62,141,0.094574,0.136498,0.367203,0.375499
illinois_chicago,tennessee_memphis,add_state,0,1,13.375000,14,13,14,13,0.029039,0.027131,0.367203,0.355138
illinois_chicago,texas_dallas,add_state_city,0,1,11.500000,34,32,34,32,0.058490,0.060374,0.367203,0.363766
illinois_chicago,utah_provo,add_state_city,0,1,25.843800,34,60,34,60,0.058490,0.074732,0.367203,0.354970
illinois_chicago,vermont_burlington,add_state_capital,0,0,8.281300,42,11,42,11,0.065123,0.013367,0.367203,0.370668
illinois_chicago,virginia_virginia_beach,add_state_capital_city,0,1,8.062500,62,154,62,154,0.094574,0.204710,0.367203,0.381697
illinois_chicago,washington_seattle,add_state_capital_city,0,1,12.156200,62,64,62,64,0.094574,0.116102,0.367203,0.391392
illinois_chicago,west_virginia_huntington,add_state_capital,0,0,9.125000,42,40,42,40,0.065123,0.063296,0.367203,0.379138
illinois_chicago,wisconsin_milwaukee,add_state,0,1,12.562500,14,17,14,17,0.029039,0.036338,0.367203,0.370787
illinois_chicago,wyoming_casper,add_state_capital_city,0,1,21.843800,62,99,62,99,0.094574,0.122263,0.367203,0.366403
indiana_fort_wayne,alabama_birmingham,add_state_capital,0,1,16.234400,74,36,74,36,0.093249,0.043793,0.391159,0.353255
indiana_fort_wayne,alaska_anchorage,add_state,0,0,12.125000,43,17,43,17,0.053553,0.038122,0.391159,0.365723
indiana_fort_wayne,arizona_tucson,add_state_capital_city,0,1,9.640600,200,83,200,83,0.195923,0.117378,0.391159,0.365156
indiana_fort_wayne,arkansas_fayetteville,add_capital_city,0,1,12.000000,157,60,157,60,0.142370,0.079819,0.391159,0.373812
indiana_fort_wayne,california_oakland,add_state_capital,0,1,12.125000,74,37,74,37,0.093249,0.069181,0.391159,0.373302
indiana_fort_wayne,colorado_colorado_springs,add_state,0,0,13.796900,43,35,43,35,0.053553,0.058564,0.391159,0.374099
indiana_fort_wayne,connecticut_bridgeport,add_state_capital,0,1,18.078100,74,44,74,44,0.093249,0.075791,0.391159,0.364609
indiana_fort_wayne,delaware_wilmington,add_state,0,0,16.406200,43,11,43,11,0.053553,0.011477,0.391159,0.379447
indiana_fort_wayne,florida_miami,add_state_capital,0,1,9.500000,74,41,74,41,0.093249,0.088079,0.391159,0.367858
indiana_fort_wayne,georgia_savannah,add_state_capital_city,0,1,22.093800,200,73,200,73,0.195923,0.104021,0.391159,0.370304
indiana_fort_wayne,hawaii_hilo,add_state_capital,1,1,10.687500,0,114,74,40,0.093249,0.084043,0.391159,0.357737
indiana_fort_wayne,idaho_idaho_falls,add_state_capital,0,0,14.125000,74,81,74,81,0.093249,0.106154,0.391159,0.379189
indiana_fort_wayne,illinois_chicago,add_state_capital,0,1,15.187500,74,42,74,42,0.093249,0.065123,0.391159,0.367203
indiana_fort_wayne,indiana_fort_wayne,add_capital_city,0,1,0.000000,157,0,157,0,0.142370,0.000000,0.391159,0.391159
indiana_fort_wayne,iowa_cedar_rapids,add_state,0,1,11.367200,43,10,43,10,0.053553,0.022024,0.391159,0.394939
indiana_fort_wayne,kansas_wichita,add_state,0,0,15.996100,43,20,43,20,0.053553,0.035807,0.391159,0.358014
indiana_fort_wayne,kentucky_louisville,add_capital,0,1,10.093800,31,37,31,37,0.039696,0.062804,0.391159,0.370874
indiana_fort_wayne,louisiana_new_orleans,add_state,0,0,15.000000,43,15,43,15,0.053553,0.038104,0.391159,0.374783
indiana_fort_wayne,maine_portland,add_state,0,0,7.867200,43,10,43,10,0.053553,0.013432,0.391159,0.372282
indiana_fort_wayne,maryland_baltimore,add_state_city,0,0,8.687500,169,46,169,46,0.156227,0.066669,0.391159,0.368646
indiana_fort_wayne,massachusetts_worcester,add_state_capital,0,0,12.500000,74,47,74,47,0.093249,0.063873,0.391159,0.352601
indiana_fort_wayne,michigan_detroit,add_state,0,0,13.484400,43,12,43,12,0.053553,0.037074,0.391159,0.386487
indiana_fort_wayne,minnesota_minneapolis,add_state_capital,0,1,17.734400,74,55,74,55,0.093249,0.096128,0.391159,0.370028
indiana_fort_wayne,mississippi_gulfport,add_capital,0,0,10.250000,31,29,31,29,0.039696,0.036239,0.391159,0.384483
indiana_fort_wayne,missouri_kansas_city,add_capital,0,1,12.437500,31,36,31,36,0.039696,0.053523,0.391159,0.369270
indiana_fort_wayne,montana_billings,add_state_capital,0,1,13.429700,74,53,74,53,0.093249,0.082644,0.391159,0.383869
indiana_fort_wayne,nebraska_omaha,add_state_capital,0,1,16.218800,74,62,74,62,0.093249,0.100701,0.391159,0.370031
indiana_fort_wayne,nevada_las_vegas,add_state,0,0,17.312500,43,14,43,14,0.053553,0.026715,0.391159,0.366517
indiana_fort_wayne,new_hampshire_manchester,add_city,0,0,17.968700,126,27,126,27,0.102674,0.026777,0.391159,0.352572
indiana_fort_wayne,new_jersey_newark,add_state_capital_city,0,0,9.125000,200,87,200,87,0.195923,0.111931,0.391159,0.369477
indiana_fort_wayne,new_mexico_albuquerque,add_capital,0,1,10.234400,31,38,31,38,0.039696,0.067149,0.391159,0.379016
indiana_fort_wayne,new_york_new_york_city,add_state_capital,0,1,13.187500,74,68,74,68,0.093249,0.078929,0.391159,0.365365
indiana_fort_wayne,north_carolina_charlotte,add_state_capital,0,0,14.062500,74,52,74,52,0.093249,0.095282,0.391159,0.382753
indiana_fort_wayne,north_dakota_fargo,add_state_capital_city,0,0,11.804700,200,92,200,92,0.195923,0.119191,0.391159,0.361384
indiana_fort_wayne,ohio_cleveland,add_state_capital,0,0,9.000000,74,40,74,40,0.093249,0.082585,0.391159,0.364836
indiana_fort_wayne,oklahoma_tulsa,add_state_capital_city,0,0,23.578100,200,73,200,73,0.195923,0.117384,0.391159,0.361343
indiana_fort_wayne,oregon_portland,add_state_capital,0,1,10.500000,74,42,74,42,0.093249,0.068109,0.391159,0.372729
indiana_fort_wayne,pennsylvania_philadelphia,add_state_city,0,1,17.921900,169,35,169,35,0.156227,0.059115,0.391159,0.376081
indiana_fort_wayne,rhode_island_warwick,add_state_city,0,0,11.822300,169,51,169,51,0.156227,0.043459,0.391159,0.355691
indiana_fort_wayne,south_carolina_charleston,add_state_capital_city,0,1,15.437500,200,71,200,71,0.195923,0.097522,0.391159,0.377861
indiana_fort_wayne,south_dakota_sioux_falls,add_state_capital_city,0,1,12.502000,200,141,200,141,0.195923,0.136498,0.391159,0.375499
