dataset,entity,feature_key,layer,feature,peak_consistency_main,n_distinct_peaks,main_peak_token,func_vs_sem_pct,conf_F,conf_S,share_F,sparsity_median,K_sem_distinct,n_active_prompts,n_prompts,pred_label,subtype,review
usa_states_batch,massachusetts_Worcester,21_84338,21,84338,0.3333333333333333,1,is,100.0,1.0,0.0,1.0,0.8902955753075186,2,2,5,"Say ""X""",,False
usa_states_batch,massachusetts_Worcester,22_66088,22,66088,1.0,3,",",85.96999773449143,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.8729305359440845,3,3,5,Semantic,Ambiguous,True
usa_states_batch,massachusetts_Worcester,22_2990,22,2990,0.16666666666666666,1,is,100.0,1.0,0.0,1.0,0.888888888888889,3,1,5,"Say ""X""",,False
usa_states_batch,massachusetts_Worcester,22_43081,22,43081,0.3333333333333333,1,is,100.0,1.0,0.0,1.0,0.9166666666666666,2,2,5,"Say ""X""",,False
usa_states_batch,massachusetts_Worcester,22_70936,22,70936,0.16666666666666666,1,is,100.0,1.0,0.0,1.0,0.888888888888889,3,1,5,"Say ""X""",,False
usa_states_batch,massachusetts_Worcester,22_91410,22,91410,0.16666666666666666,1,is,100.0,1.0,0.0,1.0,0.888888888888889,3,1,5,"Say ""X""",,False
usa_states_batch,massachusetts_Worcester,23_38955,23,38955,0.16666666666666666,1,is,100.0,1.0,0.0,1.0,0.8888888888888888,3,1,5,"Say ""X""",,False
usa_states_batch,massachusetts_Worcester,23_6685,23,6685,0.16666666666666666,1,is,100.0,1.0,0.0,1.0,0.8888888888888888,3,1,5,"Say ""X""",,False
usa_states_batch,massachusetts_Worcester,23_59746,23,59746,0.16666666666666666,1,is,100.0,1.0,0.0,1.0,0.8888888888888888,3,1,5,"Say ""X""",,False
usa_states_batch,massachusetts_Worcester,23_86032,23,86032,0.16666666666666666,1,is,100.0,1.0,0.0,1.0,0.8888888888888888,3,1,5,"Say ""X""",,False
usa_states_batch,massachusetts_Worcester,24_79427,24,79427,1.0,5,",",66.66874537281912,0.8,0.19999999999999996,0.8,0.7907396595920627,1,5,5,Semantic,Ambiguous,True
usa_states_batch,massachusetts_Worcester,25_288,25,288,0.3333333333333333,3,in,-44.49678748644554,0.5,0.5,0.5,0.8690631724553375,3,4,5,Semantic,Concept,False
usa_states_batch,michigan_Detroit,0_95475,0,95475,0.4,4,city,-100.0,0.0,1.0,0.0,0.6374448256716269,4,5,5,Semantic,Dictionary (fallback),False
usa_states_batch,michigan_Detroit,0_18753,0,18753,1.0,1,",",100.0,1.0,0.0,1.0,0.6607469209113763,0,5,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_39122,0,39122,1.0,1,",",100.0,1.0,0.0,1.0,0.767889271491474,0,5,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_2161,0,2161,1.0,1,",",100.0,1.0,0.0,1.0,0.8376530128333378,0,5,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_32742,0,32742,1.0,1,michigan,-100.0,0.0,1.0,0.0,0.8633247427279629,3,3,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_40780,0,40780,0.5,3,is,100.0,1.0,0.0,1.0,0.6377692627905046,0,5,5,Semantic,Dictionary (fallback),False
usa_states_batch,michigan_Detroit,0_54198,0,54198,0.5,2,a,100.0,1.0,0.0,1.0,0.9045454545454545,1,4,5,Semantic,Dictionary (fallback),False
usa_states_batch,michigan_Detroit,0_5200,0,5200,0.8333333333333334,1,is,100.0,1.0,0.0,1.0,0.9,0,5,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_91045,0,91045,0.8333333333333334,1,is,100.0,1.0,0.0,1.0,0.9,0,5,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_95057,0,95057,0.0,0,major,100.0,1.0,0.0,1.0,0.6796641311315206,0,5,5,Semantic,Dictionary (fallback),False
usa_states_batch,michigan_Detroit,0_230,0,230,0.8333333333333334,1,is,100.0,1.0,0.0,1.0,0.8999999999999999,0,5,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_49560,0,49560,0.8333333333333334,1,is,100.0,1.0,0.0,1.0,0.8999999999999999,0,5,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_98149,0,98149,0.25,1,state,-100.0,0.0,1.0,0.0,0.8098780102873424,3,5,5,Semantic,Dictionary (fallback),False
usa_states_batch,michigan_Detroit,0_61562,0,61562,1.0,1,of,100.0,1.0,0.0,1.0,0.9166666666666667,2,2,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_44634,0,44634,0.0,0,major,-100.0,0.0,1.0,0.0,0.9090909090909092,3,5,5,Semantic,Dictionary (fallback),False
usa_states_batch,michigan_Detroit,0_3730,0,3730,1.0,1,michigan,-100.0,0.0,1.0,0.0,0.888888888888889,3,3,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_19204,0,19204,0.0,0,major,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
usa_states_batch,michigan_Detroit,0_39374,0,39374,0.8333333333333334,1,is,100.0,1.0,0.0,1.0,0.8999999999999999,0,5,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_13716,0,13716,1.0,1,detroit,-100.0,0.0,1.0,0.0,0.9090909090909092,4,1,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_47723,0,47723,1.0,1,detroit,-100.0,0.0,1.0,0.0,0.9090909090909092,4,1,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_76137,0,76137,1.0,1,michigan,-100.0,0.0,1.0,0.0,0.8888888888888888,3,3,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_28349,0,28349,1.0,1,detroit,-100.0,0.0,1.0,0.0,0.9090909090909092,4,1,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_79529,0,79529,0.8333333333333334,1,is,100.0,1.0,0.0,1.0,0.9090909090909092,0,5,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_49661,0,49661,1.0,1,detroit,-100.0,0.0,1.0,0.0,0.9090909090909092,4,1,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_81830,0,81830,0.5,1,is,100.0,1.0,0.0,1.0,0.9,2,3,5,Semantic,Dictionary (fallback),False
usa_states_batch,michigan_Detroit,0_55396,0,55396,1.0,1,detroit,-100.0,0.0,1.0,0.0,0.9090909090909092,4,1,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_49298,0,49298,1.0,1,detroit,-100.0,0.0,1.0,0.0,0.9090909090909092,4,1,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_18750,0,18750,1.0,1,detroit,-100.0,0.0,1.0,0.0,0.9090909090909092,4,1,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_61344,0,61344,1.0,1,detroit,-100.0,0.0,1.0,0.0,0.9090909090909092,4,1,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_96261,0,96261,1.0,1,detroit,-100.0,0.0,1.0,0.0,0.9090909090909092,4,1,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_87343,0,87343,1.0,1,detroit,-100.0,0.0,1.0,0.0,0.9090909090909092,4,1,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_56904,0,56904,0.5,1,is,100.0,1.0,0.0,1.0,0.9,2,3,5,Semantic,Dictionary (fallback),False
usa_states_batch,michigan_Detroit,0_98275,0,98275,1.0,1,detroit,-100.0,0.0,1.0,0.0,0.9090909090909092,4,1,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_5034,0,5034,1.0,1,detroit,-100.0,0.0,1.0,0.0,0.9090909090909092,4,1,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_51434,0,51434,0.5714285714285714,1,the,100.0,1.0,0.0,1.0,0.8757624611009134,1,4,5,Semantic,Dictionary (fallback),False
usa_states_batch,michigan_Detroit,0_37727,0,37727,1.0,1,detroit,-100.0,0.0,1.0,0.0,0.9090909090909092,4,1,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_46235,0,46235,0.5,3,capital,-100.0,0.0,1.0,0.0,0.9285714285714284,4,3,5,Semantic,Dictionary (fallback),False
usa_states_batch,michigan_Detroit,0_81124,0,81124,0.0,0,major,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
usa_states_batch,michigan_Detroit,0_12284,0,12284,0.0,0,major,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
usa_states_batch,michigan_Detroit,0_13347,0,13347,0.75,1,state,-100.0,0.0,1.0,0.0,0.9,2,3,5,Semantic,Dictionary (fallback),False
usa_states_batch,michigan_Detroit,0_47638,0,47638,1.0,1,containing,-100.0,0.0,1.0,0.0,0.9285714285714284,3,1,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_57840,0,57840,0.75,1,state,-100.0,0.0,1.0,0.0,0.9,2,3,5,Semantic,Dictionary (fallback),False
usa_states_batch,michigan_Detroit,0_73759,0,73759,1.0,1,of,100.0,1.0,0.0,1.0,0.9166666666666666,2,2,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_91553,0,91553,0.0,0,major,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
usa_states_batch,michigan_Detroit,0_6264,0,6264,1.0,1,capital,-100.0,0.0,1.0,0.0,0.9166666666666666,3,2,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_15430,0,15430,1.0,1,capital,-100.0,0.0,1.0,0.0,0.9166666666666666,3,2,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_15636,0,15636,0.5,1,of,100.0,1.0,0.0,1.0,0.888888888888889,3,1,5,Semantic,Dictionary (fallback),False
usa_states_batch,michigan_Detroit,0_23293,0,23293,1.0,1,capital,-100.0,0.0,1.0,0.0,0.9166666666666667,3,2,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_23477,0,23477,0.0,0,major,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
usa_states_batch,michigan_Detroit,0_24438,0,24438,0.0,0,major,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
usa_states_batch,michigan_Detroit,0_31953,0,31953,1.0,1,capital,-100.0,0.0,1.0,0.0,0.9166666666666666,3,2,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_35945,0,35945,0.2857142857142857,1,the,100.0,1.0,0.0,1.0,0.9166666666666667,2,2,5,Semantic,Dictionary (fallback),False
usa_states_batch,michigan_Detroit,0_37416,0,37416,1.0,1,capital,-100.0,0.0,1.0,0.0,0.9166666666666666,3,2,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_37567,0,37567,1.0,1,containing,-100.0,0.0,1.0,0.0,0.9285714285714284,3,1,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_40936,0,40936,1.0,1,of,100.0,1.0,0.0,1.0,0.9166666666666666,2,2,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_41589,0,41589,1.0,1,capital,-100.0,0.0,1.0,0.0,0.9166666666666666,3,2,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_42481,0,42481,0.75,1,state,-100.0,0.0,1.0,0.0,0.9,2,3,5,Semantic,Dictionary (fallback),False
usa_states_batch,michigan_Detroit,0_43624,0,43624,1.0,1,capital,-100.0,0.0,1.0,0.0,0.9166666666666666,3,2,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_44489,0,44489,0.0,0,major,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
usa_states_batch,michigan_Detroit,0_44709,0,44709,1.0,1,containing,-100.0,0.0,1.0,0.0,0.9285714285714286,3,1,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_50774,0,50774,1.0,1,capital,-100.0,0.0,1.0,0.0,0.9166666666666666,3,2,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_52009,0,52009,1.0,1,containing,-100.0,0.0,1.0,0.0,0.9285714285714284,3,1,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_53491,0,53491,1.0,1,capital,-100.0,0.0,1.0,0.0,0.9166666666666666,3,2,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_53531,0,53531,1.0,1,capital,-100.0,0.0,1.0,0.0,0.9166666666666667,3,2,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_54197,0,54197,1.0,1,containing,-100.0,0.0,1.0,0.0,0.9285714285714286,3,1,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_54572,0,54572,0.2857142857142857,1,the,100.0,1.0,0.0,1.0,0.9166666666666666,2,2,5,Semantic,Dictionary (fallback),False
usa_states_batch,michigan_Detroit,0_55815,0,55815,1.0,1,capital,-100.0,0.0,1.0,0.0,0.9166666666666666,3,2,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_56748,0,56748,0.25,1,state,-100.0,0.0,1.0,0.0,0.878235081825577,3,1,5,Semantic,Dictionary (fallback),False
usa_states_batch,michigan_Detroit,0_61257,0,61257,0.5,1,state,-100.0,0.0,1.0,0.0,0.9231127922079638,2,2,5,Semantic,Dictionary (fallback),False
usa_states_batch,michigan_Detroit,0_62872,0,62872,0.0,0,major,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
usa_states_batch,michigan_Detroit,0_63548,0,63548,1.0,1,capital,-100.0,0.0,1.0,0.0,0.9166666666666667,3,2,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_66754,0,66754,1.0,1,containing,-100.0,0.0,1.0,0.0,0.9285714285714286,3,1,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_73095,0,73095,1.0,1,containing,-100.0,0.0,1.0,0.0,0.9285714285714286,3,1,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_82862,0,82862,0.5,3,state,-100.0,0.0,1.0,0.0,0.9050800749012688,4,4,5,Semantic,Dictionary (fallback),False
usa_states_batch,michigan_Detroit,0_88875,0,88875,1.0,1,containing,-100.0,0.0,1.0,0.0,0.9285714285714286,3,1,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,0_89974,0,89974,1.0,2,serving,-100.0,0.0,1.0,0.0,0.9365079365079365,3,2,5,Semantic,Dictionary (fallback),False
usa_states_batch,michigan_Detroit,0_95264,0,95264,0.0,0,major,-100.0,0.0,1.0,0.0,0.9365079365079365,3,2,5,Semantic,Dictionary (fallback),False
usa_states_batch,michigan_Detroit,1_12928,1,12928,0.0,0,major,-100.0,0.0,1.0,0.0,0.2638335411794363,3,5,5,Relationship,,False
usa_states_batch,michigan_Detroit,1_57794,1,57794,0.0,0,major,-100.0,0.0,1.0,0.0,0.3069949243454037,3,5,5,Relationship,,False
usa_states_batch,michigan_Detroit,1_72774,1,72774,1.0,5,major,-100.0,0.0,1.0,0.0,0.2993229489639901,5,5,5,Relationship,,False
usa_states_batch,michigan_Detroit,1_52044,1,52044,1.0,4,capital,-100.0,0.0,1.0,0.0,0.3210442041228478,4,5,5,Relationship,,False
usa_states_batch,michigan_Detroit,1_77872,1,77872,0.6666666666666666,2,michigan,-100.0,0.0,1.0,0.0,0.8633925379287734,4,3,5,Semantic,Dictionary (fallback),False
usa_states_batch,michigan_Detroit,1_78478,1,78478,1.0,1,detroit,-100.0,0.0,1.0,0.0,0.9090909090909092,4,1,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,1_10881,1,10881,1.0,1,detroit,-100.0,0.0,1.0,0.0,0.9090909090909092,4,1,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,1_74380,1,74380,1.0,1,capital,-100.0,0.0,1.0,0.0,0.9166666666666667,3,2,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,1_64129,1,64129,0.0,0,major,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
usa_states_batch,michigan_Detroit,1_73733,1,73733,0.0,0,major,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
usa_states_batch,michigan_Detroit,1_82299,1,82299,1.0,1,capital,-100.0,0.0,1.0,0.0,0.9166666666666666,3,2,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,1_85217,1,85217,1.0,1,capital,-100.0,0.0,1.0,0.0,0.9166666666666667,3,2,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,1_92117,1,92117,0.16666666666666666,1,is,100.0,1.0,0.0,1.0,0.9,3,1,5,Semantic,Dictionary (fallback),False
usa_states_batch,michigan_Detroit,2_96724,2,96724,1.0,2,detroit,-100.0,0.0,1.0,0.0,0.898989898989899,5,2,5,Semantic,Dictionary (fallback),False
usa_states_batch,michigan_Detroit,2_36902,2,36902,1.0,1,capital,-100.0,0.0,1.0,0.0,0.9166666666666666,3,2,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,2_1890,2,1890,1.0,1,capital,-100.0,0.0,1.0,0.0,0.9166666666666667,3,2,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,2_42602,2,42602,0.6666666666666666,1,is,100.0,1.0,0.0,1.0,0.9142857142857144,1,4,5,Semantic,Dictionary (fallback),False
usa_states_batch,michigan_Detroit,2_76232,2,76232,0.6666666666666666,1,is,100.0,1.0,0.0,1.0,0.9142857142857144,1,4,5,Semantic,Dictionary (fallback),False
usa_states_batch,michigan_Detroit,2_82010,2,82010,0.5,1,is,100.0,1.0,0.0,1.0,0.9285714285714286,1,3,5,Semantic,Dictionary (fallback),False
usa_states_batch,michigan_Detroit,3_66403,3,66403,0.0,0,major,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
usa_states_batch,michigan_Detroit,3_66599,3,66599,1.0,3,major,-100.0,0.0,1.0,0.0,0.6410280562861103,5,5,5,Semantic,Dictionary (fallback),False
usa_states_batch,michigan_Detroit,3_91022,3,91022,1.0,2,serving,-100.0,0.0,1.0,0.0,0.9156890725013779,3,2,5,Semantic,Dictionary (fallback),False
usa_states_batch,michigan_Detroit,3_41338,3,41338,1.0,1,michigan,-100.0,0.0,1.0,0.0,0.8602479187430366,3,3,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,3_36499,3,36499,0.5,1,of,100.0,1.0,0.0,1.0,0.8857824012135179,3,1,5,Semantic,Dictionary (fallback),False
usa_states_batch,michigan_Detroit,3_2751,3,2751,0.16666666666666666,1,is,100.0,1.0,0.0,1.0,0.8888888888888888,3,1,5,Semantic,Dictionary (fallback),False
usa_states_batch,michigan_Detroit,3_13967,3,13967,1.0,3,",",100.0,1.0,0.0,1.0,0.9090909090909092,2,3,5,Semantic,Dictionary (fallback),False
usa_states_batch,michigan_Detroit,3_28747,3,28747,0.5,1,of,100.0,1.0,0.0,1.0,0.875930707856735,3,1,5,Semantic,Dictionary (fallback),False
usa_states_batch,michigan_Detroit,4_3920,4,3920,0.0,0,major,-100.0,0.0,1.0,0.0,0.8991399121871569,3,5,5,Semantic,Concept,False
usa_states_batch,michigan_Detroit,4_37101,4,37101,1.0,1,michigan,-100.0,0.0,1.0,0.0,0.9,3,3,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,4_83635,4,83635,1.0,2,michigan,-100.0,0.0,1.0,0.0,0.6575685684709689,3,5,5,Semantic,Concept,False
usa_states_batch,michigan_Detroit,4_3432,4,3432,0.5,1,is,100.0,1.0,0.0,1.0,0.9,2,3,5,Semantic,Ambiguous,True
usa_states_batch,michigan_Detroit,4_58113,4,58113,0.6,2,city,-29.222733631104134,0.25,0.75,0.25,0.8967480661258136,2,4,5,Semantic,Concept,False
usa_states_batch,michigan_Detroit,4_24267,4,24267,0.5,1,is,100.0,1.0,0.0,1.0,0.9090909090909092,2,3,5,Semantic,Ambiguous,True
usa_states_batch,michigan_Detroit,4_72482,4,72482,0.5,1,is,100.0,1.0,0.0,1.0,0.9,2,3,5,Semantic,Ambiguous,True
usa_states_batch,michigan_Detroit,4_52384,4,52384,0.5,2,of,100.0,1.0,0.0,1.0,0.8589057358090009,2,2,5,Semantic,Ambiguous,True
usa_states_batch,michigan_Detroit,4_55831,4,55831,1.0,1,capital,-100.0,0.0,1.0,0.0,0.8866501805968838,3,2,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,4_71039,4,71039,0.5,1,of,100.0,1.0,0.0,1.0,0.8888888888888888,3,1,5,Semantic,Ambiguous,True
usa_states_batch,michigan_Detroit,4_97813,4,97813,0.2,2,city,-100.0,0.0,1.0,0.0,0.736264801376872,4,2,5,Semantic,Concept,False
usa_states_batch,michigan_Detroit,5_1551,5,1551,0.0,0,major,-100.0,0.0,1.0,0.0,0.9090909090909092,3,5,5,Semantic,Concept,False
usa_states_batch,michigan_Detroit,5_95640,5,95640,0.0,0,major,-100.0,0.0,1.0,0.0,0.9090909090909092,3,5,5,Semantic,Concept,False
usa_states_batch,michigan_Detroit,5_89342,5,89342,1.0,1,detroit,-100.0,0.0,1.0,0.0,0.9090909090909092,4,1,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,5_32184,5,32184,0.3333333333333333,3,in,51.079575469713475,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.8779523750138913,3,3,5,Semantic,Ambiguous,True
usa_states_batch,michigan_Detroit,5_51213,5,51213,0.5,2,of,69.94348442442886,0.5,0.5,0.5,0.8073332472098718,3,2,5,Semantic,Concept,False
usa_states_batch,michigan_Detroit,5_94154,5,94154,0.16666666666666666,2,is,3.767168408863585,0.5,0.5,0.5,0.8949112378931655,3,2,5,Semantic,Concept,False
usa_states_batch,michigan_Detroit,6_34521,6,34521,0.6666666666666666,2,michigan,-100.0,0.0,1.0,0.0,0.9,4,3,5,Semantic,Concept,False
usa_states_batch,michigan_Detroit,6_79147,6,79147,0.75,2,state,-100.0,0.0,1.0,0.0,0.8856278456032413,2,5,5,Semantic,Concept,False
usa_states_batch,michigan_Detroit,6_9049,6,9049,1.0,1,containing,-100.0,0.0,1.0,0.0,0.9285714285714286,3,1,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,6_47416,6,47416,0.2,1,city,-100.0,0.0,1.0,0.0,0.8368360693103647,4,1,5,Semantic,Concept,False
usa_states_batch,michigan_Detroit,7_31656,7,31656,0.0,0,major,-100.0,0.0,1.0,0.0,0.9090909090909092,3,5,5,Semantic,Concept,False
usa_states_batch,michigan_Detroit,7_66851,7,66851,1.0,4,detroit,-17.017117588949986,0.2,0.8,0.2,0.3621527454697912,4,5,5,Relationship,,False
usa_states_batch,michigan_Detroit,7_87536,7,87536,0.16666666666666666,2,is,100.0,1.0,0.0,1.0,0.8906208141518444,2,2,5,"Say ""X""",,False
usa_states_batch,michigan_Detroit,7_88000,7,88000,1.0,1,michigan,-100.0,0.0,1.0,0.0,0.8279394802410434,3,3,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,7_61400,7,61400,0.3333333333333333,4,in,-9.616570958553563,0.5,0.5,0.5,0.7500734316685937,3,4,5,Semantic,Concept,False
usa_states_batch,michigan_Detroit,7_79007,7,79007,0.6666666666666666,1,is,100.0,1.0,0.0,1.0,0.8601902209505521,1,4,5,"Say ""X""",,False
usa_states_batch,michigan_Detroit,7_16792,7,16792,1.0,1,",",100.0,1.0,0.0,1.0,0.9090909090909092,3,1,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,7_89264,7,89264,1.0,2,",",100.0,1.0,0.0,1.0,0.8785169007785865,3,2,5,"Say ""X""",,False
usa_states_batch,michigan_Detroit,7_96169,7,96169,1.0,4,",",-51.51497806228421,0.75,0.25,0.75,0.7599121474238986,2,4,5,Semantic,Concept,False
usa_states_batch,michigan_Detroit,7_3144,7,3144,1.0,3,",",-19.68598243595411,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.8624643625380999,3,3,5,Semantic,Concept,False
usa_states_batch,michigan_Detroit,7_78593,7,78593,0.16666666666666666,1,is,100.0,1.0,0.0,1.0,0.9090909090909092,3,1,5,"Say ""X""",,False
usa_states_batch,michigan_Detroit,7_70223,7,70223,0.16666666666666666,1,is,100.0,1.0,0.0,1.0,0.8888888888888888,3,1,5,"Say ""X""",,False
usa_states_batch,michigan_Detroit,8_37691,8,37691,0.4,3,city,-100.0,0.0,1.0,0.0,0.5688818575353671,3,5,5,Semantic,Concept,False
usa_states_batch,michigan_Detroit,8_74709,8,74709,1.0,1,michigan,-100.0,0.0,1.0,0.0,0.8595474949839718,3,3,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,8_43333,8,43333,1.0,2,",",100.0,1.0,0.0,1.0,0.8989898989898989,3,2,5,"Say ""X""",,False
usa_states_batch,michigan_Detroit,8_49126,8,49126,0.4,4,city,41.27205604037675,0.4,0.6,0.4,0.8473863836284924,2,5,5,Semantic,Concept,False
usa_states_batch,michigan_Detroit,8_27025,8,27025,0.2,2,city,-100.0,0.0,1.0,0.0,0.7948914989551246,4,2,5,Semantic,Concept,False
usa_states_batch,michigan_Detroit,8_91259,8,91259,0.16666666666666666,1,is,100.0,1.0,0.0,1.0,0.8332611504144797,3,1,5,"Say ""X""",,False
usa_states_batch,michigan_Detroit,9_80247,9,80247,0.5,1,of,100.0,1.0,0.0,1.0,0.7330714528721266,3,1,5,"Say ""X""",,False
usa_states_batch,michigan_Detroit,9_73919,9,73919,0.16666666666666666,2,is,16.164287781105408,0.5,0.5,0.5,0.821302655495036,3,2,5,Semantic,Concept,False
usa_states_batch,michigan_Detroit,10_75793,10,75793,1.0,3,michigan,-27.656928937109296,0.2,0.8,0.2,0.5736006249962253,2,5,5,Semantic,Concept,False
usa_states_batch,michigan_Detroit,10_40368,10,40368,0.16666666666666666,1,is,100.0,1.0,0.0,1.0,0.8888888888888888,3,1,5,"Say ""X""",,False
usa_states_batch,michigan_Detroit,11_50131,11,50131,0.6666666666666666,4,michigan,-100.0,0.0,1.0,0.0,0.538602875343729,4,5,5,Semantic,Concept,False
usa_states_batch,michigan_Detroit,11_30503,11,30503,0.3333333333333333,2,is,100.0,1.0,0.0,1.0,0.7426550983625088,2,3,5,"Say ""X""",,False
usa_states_batch,michigan_Detroit,12_1425,12,1425,0.5,3,is,3.043158567382143,0.8,0.19999999999999996,0.8,0.6779329990995955,1,5,5,Semantic,Concept,False
usa_states_batch,michigan_Detroit,12_5597,12,5597,0.5,1,is,100.0,1.0,0.0,1.0,0.9285714285714286,1,3,5,"Say ""X""",,False
usa_states_batch,michigan_Detroit,12_87969,12,87969,0.2857142857142857,2,the,100.0,1.0,0.0,1.0,0.888888888888889,1,3,5,"Say ""X""",,False
usa_states_batch,michigan_Detroit,13_16947,13,16947,0.8333333333333334,1,is,100.0,1.0,0.0,1.0,0.8504752633781788,0,5,5,Semantic,Dictionary,False
usa_states_batch,michigan_Detroit,14_66317,14,66317,0.6666666666666666,1,is,100.0,1.0,0.0,1.0,0.9045454545454545,1,4,5,"Say ""X""",,False
usa_states_batch,michigan_Detroit,15_40014,15,40014,0.3333333333333333,2,michigan,79.9491010871868,0.5,0.5,0.5,0.897204912132858,4,2,5,Semantic,Concept,False
usa_states_batch,michigan_Detroit,15_74824,15,74824,0.3333333333333333,1,is,100.0,1.0,0.0,1.0,0.9166666666666666,2,2,5,"Say ""X""",,False
usa_states_batch,michigan_Detroit,15_83184,15,83184,0.16666666666666666,1,is,100.0,1.0,0.0,1.0,0.8888888888888888,3,1,5,"Say ""X""",,False
usa_states_batch,michigan_Detroit,16_22056,16,22056,0.2857142857142857,4,the,-16.734775646638376,0.6,0.4,0.6,0.5849995267562561,2,5,5,Semantic,Concept,False
usa_states_batch,michigan_Detroit,16_3197,16,3197,1.0,2,detroit,-100.0,0.0,1.0,0.0,0.898989898989899,5,2,5,Semantic,Concept,False
