domain,from_slug,to_slug,is_identity,K_src,K_tgt,ref_sum_src,ref_sum_tgt,achieved_sum_src,achieved_sum_tgt,ablate_count,amplify_count,hit_default,hit_m_tuned,best_hit,has_m_tuned,m_tuned_value,m_tuned_steps,from_suppressed_default,best_gap_default,gap_closure_default,vs_max_default,vs_topk_default,labeled_winning_variant,labeled_used_m_tuned,labeled_hit,labeled_best_gap,labeled_n_ablate,labeled_n_amplify,labeled_ref_sum_src,labeled_ref_sum_tgt
usa,georgia_savannah,missouri_kansas_city,0,8,7,0.059224,0.053523,0.065446317195892,0.0582804679870601,8,7,0,,0,0,,,1,5.1562,6.8437,0.125,0.625,add_capital,0,1,19.125,31,36,0.059224,0.053523
usa,georgia_savannah,montana_billings,0,10,11,0.076556,0.082644,0.0765593945980068,0.08686575293540902,10,11,0,,0,0,,,1,6.375,0.0,0.875,1.0417,add_state_capital,0,1,9.6875,41,53,0.076556,0.082644
usa,georgia_savannah,nebraska_omaha,0,10,18,0.076556,0.100701,0.0765593945980068,0.10109111666679309,10,18,0,,0,0,,,1,1.875,0.0,-3.0,-2.5417,add_state_capital,0,1,16.4688,41,62,0.076556,0.100701
usa,georgia_savannah,nevada_las_vegas,0,6,10,0.044797,0.068532,0.0518074035644529,0.0726086497306817,6,10,0,,0,0,,,1,-1.625,0.0,-3.75,-3.0,add_state_city,0,0,15.6875,42,63,0.044797,0.068532
usa,georgia_savannah,new_hampshire_manchester,0,3,3,0.027465,0.026777,0.0294440984725951,0.0272687971591948,3,3,0,,0,0,,,1,1.0625,0.0,-7.25,-5.0208,add_city,0,0,13.7812,32,27,0.027465,0.026777
usa,georgia_savannah,new_jersey_newark,0,2,5,0.017332,0.044157,0.0206113755702972,0.0519657135009763,2,5,0,,0,0,,,1,4.6875,0.0,-1.875,-1.25,add_state,0,1,16.5312,10,36,0.017332,0.044157
usa,georgia_savannah,new_mexico_albuquerque,0,8,8,0.059224,0.067149,0.065446317195892,0.0716367959976192,8,8,0,,0,0,,,1,-1.5,0.0,-1.0,-0.25,add_capital,0,1,11.4687,31,38,0.059224,0.067149
usa,georgia_savannah,new_york_new_york_city,0,17,14,0.104021,0.078929,0.106475502252578,0.08279842138290351,17,14,0,,0,0,,,1,2.125,0.0,-2.0625,-1.3333,add_state_capital_city,0,1,13.2617,73,68,0.104021,0.078929
usa,georgia_savannah,north_carolina_charlotte,0,10,16,0.076556,0.095282,0.0765593945980068,0.09875631332397361,10,16,0,,0,0,,,1,4.875,0.0,-1.75,-1.4583,add_state_capital,0,0,13.9062,41,52,0.076556,0.095282
usa,georgia_savannah,north_dakota_fargo,0,17,25,0.104021,0.119191,0.106475502252578,0.12166801095008711,17,25,0,,0,0,,,1,6.875,0.0,0.125,0.7083,add_state_capital_city,0,0,14.9062,73,92,0.104021,0.119191
usa,georgia_savannah,ohio_cleveland,0,6,6,0.044797,0.048751,0.0518074035644529,0.0502980947494505,6,6,0,,0,0,,,1,4.0,3.4375,-3.5625,-2.7083,add_state_city,0,1,10.375,42,38,0.044797,0.048751
usa,georgia_savannah,oklahoma_tulsa,0,3,2,0.027465,0.018642,0.0294440984725951,0.0201377868652343,3,2,0,,0,0,,,1,6.25,0.0,-1.0625,0.1458,add_city,0,0,17.5,32,18,0.027465,0.018642
usa,georgia_savannah,oregon_portland,0,13,9,0.086689,0.067091,0.0914794802665705,0.07181352376937811,13,9,0,,0,0,,,1,-3.0,0.0,-4.5,-3.9583,add_capital_city,0,1,18.25,63,56,0.086689,0.067091
usa,georgia_savannah,pennsylvania_philadelphia,0,17,20,0.104021,0.114884,0.106475502252578,0.1176129281520832,17,20,0,1,1,1,0.832553,3,1,7.5625,0.0,-2.375,-2.1667,add_state_capital_city,0,1,19.3438,73,71,0.104021,0.114884
usa,georgia_savannah,rhode_island_warwick,0,6,5,0.044797,0.043459,0.0518074035644529,0.0472309887409209,6,5,0,,0,0,,,1,2.4375,0.5625,-3.875,-3.4583,add_state_city,0,0,8.0312,42,51,0.044797,0.043459
usa,georgia_savannah,south_carolina_charleston,0,17,17,0.104021,0.097522,0.106475502252578,0.0992006957530968,17,17,0,,0,0,,,1,1.0,0.0,0.0,0.6667,add_state_capital_city,0,1,19.9844,73,71,0.104021,0.097522
usa,georgia_savannah,south_dakota_sioux_falls,0,8,5,0.059224,0.041289,0.065446317195892,0.0419165790081022,8,5,0,,0,0,,,1,0.75,0.0,-4.3125,-4.1042,add_capital,1,1,9.0,0,74,0.059224,0.041289
usa,georgia_savannah,tennessee_memphis,0,6,7,0.044797,0.054795,0.0518074035644529,0.05572992563247639,6,7,0,,0,0,,,1,-0.25,1.8125,-6.75,-6.7083,add_state_city,0,1,7.5,42,50,0.044797,0.054795
usa,georgia_savannah,texas_dallas,0,10,13,0.076556,0.088835,0.0765593945980068,0.08942797780036871,10,13,0,,0,0,,,1,-0.75,4.0625,-3.25,-2.0,add_state_capital,0,1,13.9063,41,49,0.076556,0.088835
usa,georgia_savannah,utah_provo,0,6,12,0.044797,0.074732,0.0518074035644529,0.0761228799819941,6,12,0,,0,0,,,1,-0.6875,0.0,-7.0625,-6.8958,add_state_city,0,1,14.5312,42,60,0.044797,0.074732
usa,georgia_savannah,vermont_burlington,0,2,1,0.017332,0.008588,0.0206113755702972,0.0109395384788513,2,1,0,,0,0,,,1,-4.5,0.0,-8.5,-6.1458,add_state,0,0,10.4766,10,8,0.017332,0.008588
usa,georgia_savannah,virginia_virginia_beach,0,10,18,0.076556,0.106594,0.0765593945980068,0.10867461562156579,10,18,0,,0,0,,,1,5.3125,0.0,-0.5,-0.2083,add_state_capital,0,1,12.4531,41,75,0.076556,0.106594
usa,georgia_savannah,washington_seattle,0,13,14,0.086689,0.111278,0.0914794802665705,0.11311852931976257,13,14,0,,0,0,,,1,10.875,0.0,2.125,2.4167,add_capital_city,0,0,22.4688,63,59,0.086689,0.111278
usa,georgia_savannah,west_virginia_huntington,0,10,8,0.076556,0.063296,0.0765593945980068,0.0638769567012783,10,8,0,,0,0,,,1,1.25,0.0,-0.125,0.5833,add_state_capital,0,0,8.75,41,40,0.076556,0.063296
usa,georgia_savannah,wisconsin_milwaukee,0,2,4,0.017332,0.036338,0.0206113755702972,0.038552105426788094,2,4,0,,0,0,,,1,9.9375,0.0,2.5,3.5833,add_state,0,1,18.6406,10,17,0.017332,0.036338
usa,georgia_savannah,wyoming_casper,0,17,28,0.104021,0.122263,0.106475502252578,0.12423130869865288,17,28,0,,0,0,,,1,7.875,0.0,1.0,2.125,add_state_capital_city,0,1,10.75,73,99,0.104021,0.122263
usa,hawaii_hilo,alabama_birmingham,0,12,5,0.084043,0.043793,0.08735671639442369,0.046468943357467304,12,5,0,,0,0,,,1,-2.6875,0.0625,-3.1875,-2.5833,add_state_capital,0,1,18.1562,40,36,0.084043,0.043793
usa,hawaii_hilo,alaska_anchorage,0,5,4,0.046113,0.038122,0.0506978034973141,0.0404727160930631,5,4,0,,0,0,,,1,3.625,0.0,2.875,3.375,add_state,0,0,10.6406,12,17,0.046113,0.038122
usa,hawaii_hilo,arizona_tucson,0,12,11,0.084043,0.08954,0.08735671639442369,0.0900637805461878,12,11,0,,0,0,,,1,-3.875,0.0,-5.0,-4.3542,add_state_capital,0,0,17.25,40,47,0.084043,0.08954
usa,hawaii_hilo,arkansas_fayetteville,0,11,12,0.082375,0.079819,0.08292335271835259,0.08001402020454342,11,12,0,,0,0,,,1,-1.625,8.125,0.375,1.375,add_capital_city,0,1,19.6875,73,60,0.082375,0.079819
usa,hawaii_hilo,california_oakland,0,12,10,0.084043,0.069181,0.08735671639442369,0.0726096034049982,12,10,0,,0,0,,,1,-2.375,2.125,-3.875,-2.875,add_state_capital,0,1,11.9531,40,37,0.084043,0.069181
usa,hawaii_hilo,colorado_colorado_springs,0,12,21,0.084043,0.113505,0.08735671639442369,0.11549842357635401,12,21,0,,0,0,,,1,-5.75,5.6172,-3.625,-3.2917,add_state_capital,0,1,22.8984,40,74,0.084043,0.113505
usa,hawaii_hilo,connecticut_bridgeport,0,4,6,0.03793,0.047106,0.0433640778064725,0.0486021339893338,4,6,0,,0,0,,,1,-0.625,0.0,-3.125,-2.4167,add_capital,0,1,15.2188,28,31,0.03793,0.047106
usa,hawaii_hilo,delaware_wilmington,0,5,2,0.046113,0.011477,0.0506978034973141,0.0199696123600005,5,2,0,,0,0,,,0,4.1562,0.0,-6.8125,-6.4167,add_state,0,0,20.0938,12,11,0.046113,0.011477
usa,hawaii_hilo,florida_miami,0,12,14,0.084043,0.088079,0.08735671639442369,0.0885412395000451,12,14,0,,0,0,,,1,0.875,0.0,0.3125,1.3542,add_state_capital,0,1,15.9531,40,41,0.084043,0.088079
usa,hawaii_hilo,georgia_savannah,0,12,10,0.084043,0.076556,0.08735671639442369,0.0765593945980068,12,10,0,,0,0,,,1,-4.8125,0.0,-4.375,-3.6667,add_state_capital,0,1,18.125,40,41,0.084043,0.076556
usa,hawaii_hilo,hawaii_hilo,1,5,0,0.044445,0.0,0.0506978034973141,0.0,5,0,0,,0,0,,,1,0.0,0.0,3.875,4.2083,add_city,0,1,0.0,45,0,0.044445,0.0
usa,hawaii_hilo,idaho_idaho_falls,0,5,10,0.046113,0.065915,0.0506978034973141,0.067747831344604,5,10,0,,0,0,,,1,0.25,0.0,-2.375,-1.1875,add_state,0,0,7.2969,12,37,0.046113,0.065915
usa,hawaii_hilo,illinois_chicago,0,5,4,0.046113,0.029039,0.0506978034973141,0.033512353897094595,5,4,0,,0,0,,,1,0.5,0.0,-2.375,-1.625,add_state,0,1,22.7656,12,14,0.046113,0.029039
usa,hawaii_hilo,indiana_fort_wayne,0,5,8,0.046113,0.053553,0.0506978034973141,0.056750714778899806,5,8,0,,0,0,,,1,-0.125,0.0,-4.5,-3.7083,add_state,0,0,12.8438,12,43,0.046113,0.053553
usa,hawaii_hilo,iowa_cedar_rapids,0,5,2,0.046113,0.022024,0.0506978034973141,0.023174256086349397,5,2,0,,0,0,,,1,23.5,0.0,1.1875,2.5833,add_state,0,1,20.9062,12,10,0.046113,0.022024
usa,hawaii_hilo,kansas_wichita,0,5,4,0.046113,0.035807,0.0506978034973141,0.039849519729614105,5,4,0,,0,0,,,1,5.5,0.0,-0.625,-0.4583,add_state,0,0,14.5625,12,20,0.046113,0.035807
usa,hawaii_hilo,kentucky_louisville,0,4,11,0.03793,0.062804,0.0433640778064725,0.0660930871963495,4,11,0,,0,0,,,1,3.25,0.0,-0.625,-0.4583,add_capital,0,1,13.5,28,37,0.03793,0.062804
usa,hawaii_hilo,louisiana_new_orleans,0,12,12,0.084043,0.089234,0.08735671639442369,0.09012401103973329,12,12,0,,0,0,,,1,-0.625,0.0,-3.25,-2.375,add_state_capital,0,1,18.1953,40,49,0.084043,0.089234
usa,hawaii_hilo,maine_portland,0,5,2,0.046113,0.013432,0.0506978034973141,0.0203711092472076,5,2,0,,0,0,,,0,8.3437,0.0,-3.8125,-2.9375,add_state,0,0,15.25,12,10,0.046113,0.013432
usa,hawaii_hilo,maryland_baltimore,0,13,9,0.090558,0.066669,0.09155413508415139,0.07186275720596272,13,9,0,,0,0,,,1,-1.375,0.0,-4.5,-3.7292,add_state_city,0,0,10.3906,57,46,0.090558,0.066669
usa,hawaii_hilo,massachusetts_worcester,0,12,9,0.084043,0.063873,0.08735671639442369,0.0672323107719415,12,9,0,,0,0,,,1,-5.5,2.8125,-2.125,-2.0833,add_state_capital,0,0,14.375,40,47,0.084043,0.063873
usa,hawaii_hilo,michigan_detroit,0,5,3,0.046113,0.037074,0.0506978034973141,0.0378794670104979,5,3,0,,0,0,,,0,9.9375,0.0,-3.875,-1.8958,add_state,0,1,17.0938,12,12,0.046113,0.037074
usa,hawaii_hilo,minnesota_minneapolis,0,12,15,0.084043,0.096128,0.08735671639442369,0.09840816259384082,12,15,0,,0,0,,,1,-0.5,6.0625,0.7188,1.6979,add_state_capital,0,1,20.8047,40,55,0.084043,0.096128
usa,hawaii_hilo,mississippi_gulfport,0,12,6,0.084043,0.042389,0.08735671639442369,0.046865552663802795,12,6,0,,0,0,,,1,-2.9375,5.3125,-2.9375,-2.5208,add_state_capital,0,1,14.9688,40,36,0.084043,0.042389
usa,hawaii_hilo,missouri_kansas_city,0,4,7,0.03793,0.053523,0.0433640778064725,0.0582804679870601,4,7,0,,0,0,,,1,-1.0,3.5,-1.0,-0.5833,add_capital,0,1,14.1875,28,36,0.03793,0.053523
usa,hawaii_hilo,montana_billings,0,12,11,0.084043,0.082644,0.08735671639442369,0.08686575293540902,12,11,0,,0,0,,,1,3.25,0.0,1.0,1.125,add_state_capital,0,1,13.8125,40,53,0.084043,0.082644
usa,hawaii_hilo,nebraska_omaha,0,12,18,0.084043,0.100701,0.08735671639442369,0.10109111666679309,12,18,0,,0,0,,,1,-1.1875,0.0625,-1.8125,-1.6458,add_state_capital,0,1,15.0,40,62,0.084043,0.100701
usa,hawaii_hilo,nevada_las_vegas,0,5,3,0.046113,0.026715,0.0506978034973141,0.029588401317596304,5,3,0,,0,0,,,0,9.5938,0.0,-0.25,-0.125,add_state,0,0,20.0,12,14,0.046113,0.026715
usa,hawaii_hilo,new_hampshire_manchester,0,5,3,0.044445,0.026777,0.0506978034973141,0.0272687971591948,5,3,0,,0,0,,,1,-5.5625,0.0,-5.1875,-4.3333,add_city,0,0,15.8125,45,27,0.044445,0.026777
usa,hawaii_hilo,new_jersey_newark,0,27,18,0.128488,0.111931,0.1302779316902146,0.11242237687110809,27,18,0,,0,0,,,1,1.25,0.0,-1.5,-1.125,add_state_capital_city,0,1,19.375,85,87,0.128488,0.111931
usa,hawaii_hilo,new_mexico_albuquerque,0,27,20,0.128488,0.117235,0.1302779316902146,0.1186177134513846,27,20,0,,0,0,,,1,-1.125,3.0,0.75,1.7917,add_state_capital_city,0,0,20.1406,85,79,0.128488,0.117235
usa,hawaii_hilo,new_york_new_york_city,0,12,14,0.084043,0.078929,0.08735671639442369,0.08279842138290351,12,14,0,,0,0,,,1,-1.625,0.0,-2.0938,-1.0625,add_state_capital,0,1,11.7344,40,68,0.084043,0.078929
usa,hawaii_hilo,north_carolina_charlotte,0,12,16,0.084043,0.095282,0.08735671639442369,0.09875631332397361,12,16,0,,0,0,,,1,-0.125,0.0,-2.125,-1.75,add_state_capital,0,0,13.5625,40,52,0.084043,0.095282
usa,hawaii_hilo,north_dakota_fargo,0,12,12,0.084043,0.081099,0.08735671639442369,0.08185210824012691,12,12,0,,0,0,,,1,2.5,0.0,-0.125,0.2083,add_state_capital,0,1,17.1562,40,52,0.084043,0.081099
usa,hawaii_hilo,ohio_cleveland,0,12,13,0.084043,0.082585,0.08735671639442369,0.0863326191902155,12,13,0,,0,0,,,1,-3.0,1.5,-3.125,-3.0,add_state_capital,0,0,13.9062,40,40,0.084043,0.082585
usa,hawaii_hilo,oklahoma_tulsa,0,5,15,0.046113,0.098742,0.0506978034973141,0.1004685759544364,5,15,0,,0,0,,,0,-3.1719,1.0156,-6.3125,-5.5208,add_state,0,1,17.0938,12,55,0.046113,0.098742
usa,hawaii_hilo,oregon_portland,0,27,12,0.128488,0.086786,0.1302779316902146,0.0869522690773003,27,12,0,,0,0,,,1,-6.875,0.0,-5.0625,-4.8542,add_state_capital_city,0,1,23.4844,85,65,0.128488,0.086786
usa,hawaii_hilo,pennsylvania_philadelphia,0,27,20,0.128488,0.114884,0.1302779316902146,0.1176129281520832,27,20,0,,0,0,,,1,3.625,0.0,-2.6875,-1.4583,add_state_capital_city,0,1,20.9375,85,71,0.128488,0.114884
usa,hawaii_hilo,rhode_island_warwick,0,13,5,0.090558,0.043459,0.09155413508415139,0.0472309887409209,13,5,0,,0,0,,,1,-0.375,0.0,-2.0625,-1.4375,add_state_city,0,0,16.3281,57,51,0.090558,0.043459
usa,hawaii_hilo,south_carolina_charleston,0,27,17,0.128488,0.097522,0.1302779316902146,0.0992006957530968,27,17,0,,0,0,,,1,-1.25,0.25,0.0,0.9792,add_state_capital_city,0,1,24.0,85,71,0.128488,0.097522
usa,hawaii_hilo,south_dakota_sioux_falls,0,11,25,0.082375,0.115301,0.08292335271835259,0.11749520897865151,11,25,0,,0,0,,,1,-0.375,4.0,-0.5,-0.4167,add_capital_city,0,0,12.7852,73,124,0.082375,0.115301
usa,hawaii_hilo,tennessee_memphis,0,5,3,0.046113,0.027131,0.0506978034973141,0.0274381339550017,5,3,0,,0,0,,,1,-1.625,0.0,-4.0,-3.25,add_state,0,0,10.8437,12,13,0.046113,0.027131
usa,hawaii_hilo,texas_dallas,0,12,13,0.084043,0.088835,0.08735671639442369,0.08942797780036871,12,13,0,,0,0,,,1,-2.25,7.25,-2.125,-1.9167,add_state_capital,0,0,14.7344,40,49,0.084043,0.088835
usa,hawaii_hilo,utah_provo,0,27,32,0.128488,0.126419,0.1302779316902146,0.12800604104995542,27,32,0,,0,0,,,1,-5.0625,0.0,-6.0625,-5.6458,add_state_capital_city,0,1,21.2344,85,93,0.128488,0.126419
usa,hawaii_hilo,vermont_burlington,0,5,1,0.046113,0.008588,0.0506978034973141,0.0109395384788513,5,1,0,,0,0,,,0,4.4531,0.0,-3.1875,-2.2917,add_state,0,0,15.4063,12,8,0.046113,0.008588
usa,hawaii_hilo,virginia_virginia_beach,0,5,7,0.046113,0.061713,0.0506978034973141,0.0624994635581966,5,7,0,,0,0,,,1,4.1875,0.0,-2.625,-2.4167,add_state,1,1,8.7812,0,48,0.046113,0.061713
usa,hawaii_hilo,washington_seattle,0,11,14,0.082375,0.111278,0.08292335271835259,0.11311852931976257,11,14,0,,0,0,,,1,6.375,0.0,2.0,2.375,add_capital_city,0,0,24.9375,73,59,0.082375,0.111278
usa,hawaii_hilo,west_virginia_huntington,0,5,6,0.044445,0.049483,0.0506978034973141,0.05090901255607579,5,6,0,,0,0,,,1,-3.375,0.0,-2.875,-2.125,add_city,0,0,14.9063,45,57,0.044445,0.049483
usa,hawaii_hilo,wisconsin_milwaukee,0,5,4,0.046113,0.036338,0.0506978034973141,0.038552105426788094,5,4,0,,0,0,,,0,20.5898,0.0,2.375,3.8125,add_state,0,1,20.5625,12,17,0.046113,0.036338
usa,hawaii_hilo,wyoming_casper,0,27,28,0.128488,0.122263,0.1302779316902146,0.12423130869865288,27,28,0,,0,0,,,1,3.875,0.0,0.875,2.0833,add_state_capital_city,0,1,19.4688,85,99,0.128488,0.122263
usa,idaho_idaho_falls,alabama_birmingham,0,20,5,0.106154,0.043793,0.10615447163581762,0.046468943357467304,20,5,0,,0,0,,,1,3.375,0.0,-3.5,-3.1667,add_state_capital,0,1,14.0938,81,36,0.106154,0.043793
usa,idaho_idaho_falls,alaska_anchorage,0,10,4,0.065915,0.038122,0.067747831344604,0.0404727160930631,10,4,0,,0,0,,,0,8.125,0.0,3.125,3.5833,add_state,0,0,15.75,37,17,0.065915,0.038122
usa,idaho_idaho_falls,arizona_tucson,0,20,11,0.106154,0.08954,0.10615447163581762,0.0900637805461878,20,11,0,,0,0,,,1,1.75,0.0,-2.625,-1.9792,add_state_capital,0,1,17.2266,81,47,0.106154,0.08954
usa,idaho_idaho_falls,arkansas_fayetteville,0,20,3,0.104144,0.020316,0.10615447163581762,0.0283892452716826,20,3,0,,0,0,,,0,3.5,0.0,0.1875,0.7292,add_city,0,0,27.9375,88,23,0.104144,0.020316
usa,idaho_idaho_falls,california_oakland,0,20,10,0.106154,0.069181,0.10615447163581762,0.0726096034049982,20,10,0,,0,0,,,0,0.5,0.0,0.25,0.9583,add_state_capital,0,1,9.375,81,37,0.106154,0.069181
usa,idaho_idaho_falls,colorado_colorado_springs,0,5,6,0.040239,0.054941,0.041981816291808804,0.0585921704769131,5,6,0,,0,0,,,1,-3.375,2.25,-1.375,-1.0,add_capital,0,0,4.75,44,39,0.040239,0.054941
usa,idaho_idaho_falls,connecticut_bridgeport,0,20,12,0.106154,0.075791,0.10615447163581762,0.0762817561626429,20,12,0,,0,0,,,1,3.125,0.0,-3.75,-3.3333,add_state_capital,0,1,15.5,81,44,0.106154,0.075791
usa,idaho_idaho_falls,delaware_wilmington,0,20,11,0.106154,0.070364,0.10615447163581762,0.074501454830169,20,11,0,,0,0,,,1,0.0,0.0,-3.625,-3.0417,add_state_capital,1,1,11.0625,0,128,0.106154,0.070364
usa,idaho_idaho_falls,florida_miami,0,20,14,0.106154,0.088079,0.10615447163581762,0.0885412395000451,20,14,0,,0,0,,,1,4.3125,0.0,-0.125,0.2708,add_state_capital,0,1,9.25,81,41,0.106154,0.088079
usa,idaho_idaho_falls,georgia_savannah,0,39,13,0.144382,0.086689,0.14535728096961803,0.0914794802665705,39,13,0,,0,0,,,1,-1.1875,0.0,-7.25,-6.9167,add_capital_city,0,1,13.875,132,63,0.144382,0.086689
usa,idaho_idaho_falls,hawaii_hilo,0,97,27,0.210297,0.128488,0.2109505236148789,0.1302779316902146,97,27,0,,0,0,,,1,6.4375,0.0,-0.625,0.1667,add_state_capital_city,0,1,11.1875,169,85,0.210297,0.128488
usa,idaho_idaho_falls,idaho_idaho_falls,1,5,0,0.040239,0.0,0.041981816291808804,0.0,5,0,0,,0,0,,,1,0.0,0.0,2.0,2.9583,add_capital,0,1,0.0,44,0,0.040239,0.0
usa,idaho_idaho_falls,illinois_chicago,0,20,10,0.106154,0.065123,0.10615447163581762,0.06984955072402908,20,10,0,,0,0,,,1,8.0312,0.0,-1.75,-1.2083,add_state_capital,0,1,19.375,81,42,0.106154,0.065123
usa,idaho_idaho_falls,indiana_fort_wayne,0,20,18,0.106154,0.093249,0.10615447163581762,0.09352511167526162,20,18,0,,0,0,,,1,2.6875,0.0,-4.75,-4.125,add_state_capital,0,0,7.6875,81,74,0.106154,0.093249
usa,idaho_idaho_falls,iowa_cedar_rapids,0,20,9,0.106154,0.070087,0.10615447163581762,0.07107314467430079,20,9,0,,0,0,,,0,0.25,0.0,2.125,2.3333,add_state_capital,0,1,15.125,81,48,0.106154,0.070087
usa,idaho_idaho_falls,kansas_wichita,0,10,4,0.065915,0.035807,0.067747831344604,0.039849519729614105,10,4,0,,0,0,,,1,7.8125,0.0,-1.0,-0.7083,add_state,0,0,17.5,37,20,0.065915,0.035807
usa,idaho_idaho_falls,kentucky_louisville,0,5,11,0.040239,0.062804,0.041981816291808804,0.0660930871963495,5,11,0,,0,0,,,1,4.25,0.0,-0.75,-0.5,add_capital,0,1,13.8125,44,37,0.040239,0.062804
usa,idaho_idaho_falls,louisiana_new_orleans,0,10,4,0.065915,0.038104,0.067747831344604,0.0451389253139493,10,4,0,,0,0,,,0,7.875,0.0,-3.875,-2.0417,add_state,0,1,23.0625,37,15,0.065915,0.038104
usa,idaho_idaho_falls,maine_portland,0,10,2,0.065915,0.013432,0.067747831344604,0.0203711092472076,10,2,0,,0,0,,,0,8.5937,0.0,-1.75,-1.6042,add_state,0,0,15.125,37,10,0.065915,0.013432
usa,idaho_idaho_falls,maryland_baltimore,0,58,9,0.170058,0.066669,0.17096129059791296,0.07186275720596272,58,9,0,,0,0,,,1,4.6875,0.0,-5.375,-5.0,add_state_city,0,0,13.9531,125,46,0.170058,0.066669
usa,idaho_idaho_falls,massachusetts_worcester,0,20,9,0.106154,0.063873,0.10615447163581762,0.0672323107719415,20,9,0,,0,0,,,0,-2.5625,0.9375,-1.875,-1.4792,add_state_capital,0,1,13.3125,81,47,0.106154,0.063873
usa,idaho_idaho_falls,michigan_detroit,0,10,3,0.065915,0.037074,0.067747831344604,0.0378794670104979,10,3,0,,0,0,,,0,12.1875,0.0,-3.1875,-1.7708,add_state,0,1,20.3125,37,12,0.065915,0.037074
usa,idaho_idaho_falls,minnesota_minneapolis,0,5,10,0.040239,0.073308,0.041981816291808804,0.07724401354789681,5,10,0,,0,0,,,1,-2.875,5.0625,-0.25,0.3125,add_capital,0,1,12.875,44,40,0.040239,0.073308
usa,idaho_idaho_falls,mississippi_gulfport,0,20,6,0.106154,0.042389,0.10615447163581762,0.046865552663802795,20,6,0,,0,0,,,1,-1.125,1.5,-0.5,0.125,add_state_capital,0,1,11.125,81,36,0.106154,0.042389
usa,idaho_idaho_falls,missouri_kansas_city,0,5,7,0.040239,0.053523,0.041981816291808804,0.0582804679870601,5,7,0,,0,0,,,1,-1.375,1.125,4.3125,4.5625,add_capital,0,1,9.6875,44,36,0.040239,0.053523
usa,idaho_idaho_falls,montana_billings,0,20,11,0.106154,0.082644,0.10615447163581762,0.08686575293540902,20,11,0,1,1,1,5.318296,8,1,8.625,0.0,-0.375,0.6667,add_state_capital,0,1,11.5,81,53,0.106154,0.082644
usa,idaho_idaho_falls,nebraska_omaha,0,20,18,0.106154,0.100701,0.10615447163581762,0.10109111666679309,20,18,0,,0,0,,,1,3.4375,0.0,-2.4375,-1.4583,add_state_capital,0,1,18.7344,81,62,0.106154,0.100701
usa,idaho_idaho_falls,nevada_las_vegas,0,10,3,0.065915,0.026715,0.067747831344604,0.029588401317596304,10,3,0,,0,0,,,0,13.2188,0.0,-0.25,0.2083,add_state,0,0,24.4375,37,14,0.065915,0.026715
usa,idaho_idaho_falls,new_hampshire_manchester,0,58,4,0.170058,0.031355,0.17096129059791296,0.0355462133884428,58,4,0,,0,0,,,1,-0.1875,0.0,-6.75,-6.2917,add_state_city,0,0,14.125,125,31,0.170058,0.031355
usa,idaho_idaho_falls,new_jersey_newark,0,5,5,0.040239,0.04939,0.041981816291808804,0.0519657135009763,5,5,0,,0,0,,,1,2.875,0.0,-3.5625,-2.1458,add_capital,0,1,3.25,44,28,0.040239,0.04939
usa,idaho_idaho_falls,new_mexico_albuquerque,0,5,8,0.040239,0.067149,0.041981816291808804,0.0716367959976192,5,8,0,,0,0,,,0,-3.1875,0.0,-1.875,-1.625,add_capital,0,1,10.125,44,38,0.040239,0.067149
usa,idaho_idaho_falls,new_york_new_york_city,0,39,14,0.144382,0.078929,0.14535728096961803,0.08279842138290351,39,14,0,,0,0,,,1,4.6875,0.0,-3.125,-2.5,add_capital_city,0,1,15.25,132,68,0.144382,0.078929
usa,idaho_idaho_falls,north_carolina_charlotte,0,20,16,0.106154,0.095282,0.10615447163581762,0.09875631332397361,20,16,0,,0,0,,,1,5.4375,0.0,-2.125,-1.5417,add_state_capital,0,0,9.75,81,52,0.106154,0.095282
usa,idaho_idaho_falls,north_dakota_fargo,0,97,25,0.210297,0.119191,0.2109505236148789,0.12166801095008711,97,25,0,,0,0,,,1,5.6875,0.0,0.5,0.8333,add_state_capital_city,0,0,13.4687,169,92,0.210297,0.119191
usa,idaho_idaho_falls,ohio_cleveland,0,10,3,0.065915,0.024335,0.067747831344604,0.0285024642944335,10,3,0,,0,0,,,0,7.0888,0.0,2.125,2.4167,add_state,0,0,18.375,37,11,0.065915,0.024335
usa,idaho_idaho_falls,oklahoma_tulsa,0,20,2,0.104144,0.018642,0.10615447163581762,0.0201377868652343,20,2,0,,0,0,,,0,17.6875,0.0,0.75,1.4375,add_city,0,0,15.5938,88,18,0.104144,0.018642
usa,idaho_idaho_falls,oregon_portland,0,97,12,0.210297,0.086786,0.2109505236148789,0.0869522690773003,97,12,0,,0,0,,,1,-3.125,1.9375,-2.625,-2.2083,add_state_capital_city,0,1,18.0078,169,65,0.210297,0.086786
usa,idaho_idaho_falls,pennsylvania_philadelphia,0,20,11,0.106154,0.078236,0.10615447163581762,0.0815298259258264,20,11,0,,0,0,,,1,7.125,0.0,-1.5,-0.6667,add_state_capital,0,1,19.1406,81,49,0.106154,0.078236
usa,idaho_idaho_falls,rhode_island_warwick,0,58,5,0.170058,0.043459,0.17096129059791296,0.0472309887409209,58,5,0,,0,0,,,1,4.0625,0.0,-3.375,-2.6667,add_state_city,0,0,13.2187,125,51,0.170058,0.043459
