domain,run,variant,from_slug,to_slug,n_ablate,n_amplify,sum_ni_ablate,sum_ni_amplify,missing_ablate,missing_amplify
sounds,fullscale_sounds_random,r1,whinny,buzz,87,62,0.07613280415534973,0.04101589322090149,0,0
sounds,fullscale_sounds_random,r2,whinny,buzz,87,62,0.07675260305404663,0.04206112027168274,0,0
sounds,fullscale_sounds_random,r0,whinny,hiss,87,111,0.062480270862579346,0.09043172001838684,0,0
sounds,fullscale_sounds_random,r1,whinny,hiss,87,111,0.0669863224029541,0.0859963595867157,0,0
sounds,fullscale_sounds_random,r2,whinny,hiss,87,111,0.06834143400192261,0.07693555951118469,0,0
sounds,fullscale_sounds_random,r0,whinny,meow,87,62,0.07219544053077698,0.047654688358306885,0,0
sounds,fullscale_sounds_random,r1,whinny,meow,87,62,0.06967923045158386,0.04874485731124878,0,0
sounds,fullscale_sounds_random,r2,whinny,meow,87,62,0.06813615560531616,0.06365910172462463,0,0
sounds,fullscale_sounds_random,r0,whinny,oink,87,110,0.06968003511428833,0.09399393200874329,0,0
sounds,fullscale_sounds_random,r1,whinny,oink,87,110,0.061887919902801514,0.08638426661491394,0,0
sounds,fullscale_sounds_random,r2,whinny,oink,87,110,0.0657268762588501,0.08067083358764648,0,0
