domain,from_slug,to_slug,is_identity,K_src,K_tgt,ref_sum_src,ref_sum_tgt,achieved_sum_src,achieved_sum_tgt,ablate_count,amplify_count,hit_default,hit_m_tuned,best_hit,has_m_tuned,m_tuned_value,m_tuned_steps,from_suppressed_default,best_gap_default,gap_closure_default,vs_max_default,vs_topk_default,labeled_winning_variant,labeled_used_m_tuned,labeled_hit,labeled_best_gap,labeled_n_ablate,labeled_n_amplify,labeled_ref_sum_src,labeled_ref_sum_tgt
books,frodo_baggins,captain_ahab,0,24,20,0.134719,0.103688,0.13677307963371124,0.10613948106765658,24,20,0,,0,0,,,1,13.0,0.0,-2.75,-2.4375,add_book_author,0,1,11.625,74,58,0.134719,0.103688
books,frodo_baggins,dracula,0,31,116,0.154372,0.252736,0.15443617105483826,0.25345534086226884,31,116,0,,0,0,,,0,21.0625,0.0,2.125,3.2292,add_character_book_author,0,0,14.9043,110,180,0.154372,0.252736
books,frodo_baggins,ebenezer_scrooge,0,24,24,0.134719,0.149134,0.13677307963371124,0.1502445340156546,24,24,0,,0,0,,,1,21.3438,0.0,-0.375,1.3125,add_book_author,0,0,23.4375,74,71,0.134719,0.149134
books,frodo_baggins,edmond_dantes,0,24,15,0.134719,0.08907,0.13677307963371124,0.08945497870445172,24,15,0,,0,0,,,1,21.3125,0.0,-3.9375,-3.0833,add_book_author,0,0,17.5312,74,67,0.134719,0.08907
books,frodo_baggins,elizabeth_bennet,0,11,5,0.080611,0.043584,0.0837748646736137,0.048579156398772895,11,5,0,,0,0,,,1,12.8125,0.0,4.75,6.9167,add_book,0,1,15.9688,34,20,0.080611,0.043584
books,frodo_baggins,emma_bovary,0,24,114,0.134719,0.216948,0.13677307963371124,0.217740774154658,24,114,0,,0,0,,,1,19.25,0.0,-1.5,-1.3542,add_book_author,0,0,17.0937,74,223,0.134719,0.216948
books,frodo_baggins,frodo_baggins,1,11,0,0.080611,0.0,0.0837748646736137,0.0,11,0,0,,0,0,,,1,0.0,0.0,3.8125,4.375,add_book,0,1,0.0,34,0,0.080611,0.0
books,frodo_baggins,gregor_samsa,0,11,4,0.080611,0.027791,0.0837748646736137,0.032445430755615005,11,4,0,,0,0,,,1,11.125,0.0,-1.6875,-0.5208,add_book,1,1,18.8906,0,54,0.080611,0.027791
books,frodo_baggins,huckleberry_finn,0,7,7,0.054108,0.052487,0.059669941663741496,0.0582785308361051,7,7,0,,0,0,,,1,20.2344,0.0,0.3125,2.5833,add_author,0,0,19.6406,40,45,0.054108,0.052487
books,frodo_baggins,jay_gatsby,0,10,35,0.073762,0.182899,0.07792490720748829,0.18355441093444644,10,35,0,,0,0,,,1,13.875,0.0,5.25,6.3333,add_character_author,0,1,14.25,76,122,0.073762,0.182899
books,frodo_baggins,jean_valjean,0,24,13,0.134719,0.083439,0.13677307963371124,0.08397570252418449,24,13,0,,0,0,,,1,18.0312,0.0,-0.5,0.1458,add_book_author,0,1,19.3984,74,65,0.134719,0.083439
books,frodo_baggins,katniss_everdeen,0,24,16,0.134719,0.104807,0.13677307963371124,0.10726243257522512,24,16,0,,0,0,,,1,26.1875,0.0,5.75,6.0208,add_book_author,0,1,24.125,74,63,0.134719,0.104807
books,frodo_baggins,raskolnikov,0,14,17,0.100264,0.099829,0.1003366410732259,0.1003576815128318,14,17,0,,0,0,,,1,16.4688,0.0,-2.875,-2.5625,add_character_book,0,1,20.0352,70,105,0.100264,0.099829
books,frodo_baggins,winston_smith,0,24,14,0.134719,0.108922,0.13677307963371124,0.108959257602691,24,14,0,,0,0,,,1,24.5938,0.0,4.875,5.9792,add_book_author,0,1,19.8125,74,52,0.134719,0.108922
books,gregor_samsa,atticus_finch,0,13,19,0.076076,0.108991,0.07789859175681992,0.11148107051849247,13,19,0,,0,0,,,1,7.4375,0.0,0.75,1.6875,add_book_author,0,1,31.5,60,68,0.076076,0.108991
books,gregor_samsa,captain_ahab,0,13,20,0.076076,0.103688,0.07789859175681992,0.10613948106765658,13,20,0,,0,0,,,1,1.75,0.0,3.375,4.7292,add_book_author,0,1,18.9688,60,58,0.076076,0.103688
books,gregor_samsa,dracula,0,13,32,0.076076,0.148681,0.07789859175681992,0.1502849459648114,13,32,0,,0,0,,,1,11.4062,0.0,1.5,3.6042,add_book_author,0,0,15.5781,60,104,0.076076,0.148681
books,gregor_samsa,ebenezer_scrooge,0,13,24,0.076076,0.149134,0.07789859175681992,0.1502445340156546,13,24,0,,0,0,,,1,6.25,0.0,-1.4375,-0.0417,add_book_author,0,0,24.875,60,71,0.076076,0.149134
books,gregor_samsa,edmond_dantes,0,13,15,0.076076,0.08907,0.07789859175681992,0.08945497870445172,13,15,0,,0,0,,,1,3.3125,0.0,-2.8125,-1.6875,add_book_author,0,0,22.8125,60,67,0.076076,0.08907
books,gregor_samsa,elizabeth_bennet,0,13,12,0.076076,0.089048,0.07789859175681992,0.09336459636688169,13,12,0,,0,0,,,1,13.7188,0.0,2.625,4.0625,add_book_author,0,1,28.2812,60,51,0.076076,0.089048
books,gregor_samsa,emma_bovary,0,7,12,0.048285,0.066259,0.0515317916870113,0.0681196451187128,7,12,0,,0,0,,,1,0.0625,0.0,-1.75,-1.2708,add_author,0,1,18.2344,40,51,0.048285,0.066259
books,gregor_samsa,frodo_baggins,0,4,11,0.027791,0.080611,0.032445430755615005,0.0837748646736137,4,11,0,,0,0,,,1,10.1094,5.421900000000001,0.6875,2.4427,add_book,0,0,24.3262,20,34,0.027791,0.080611
books,gregor_samsa,gregor_samsa,1,7,0,0.048285,0.0,0.0515317916870113,0.0,7,0,0,,0,0,,,1,0.0,0.0,0.125,1.0,add_author,0,1,0.0,40,0,0.048285,0.0
books,gregor_samsa,huckleberry_finn,0,56,234,0.153412,0.303928,0.15363967418670377,0.3040604293346292,56,234,0,,0,0,,,1,5.625,6.875,1.8125,2.1667,add_character_book_author,0,0,26.6875,189,305,0.153412,0.303928
books,gregor_samsa,jay_gatsby,0,56,141,0.153412,0.295411,0.15363967418670377,0.29557293653487404,56,141,0,,0,0,,,1,2.625,4.1875,3.25,5.1458,add_character_book_author,0,1,21.75,189,197,0.153412,0.295411
books,gregor_samsa,jean_valjean,0,4,6,0.027791,0.047902,0.032445430755615005,0.048280835151671996,4,6,0,,0,0,,,1,0.4375,0.25,-2.5625,-1.5625,add_book,0,1,18.5938,20,26,0.027791,0.047902
books,gregor_samsa,katniss_everdeen,0,13,16,0.076076,0.104807,0.07789859175681992,0.10726243257522512,13,16,0,,0,0,,,1,10.625,0.0,6.375,6.5625,add_book_author,0,1,27.4062,60,63,0.076076,0.104807
books,gregor_samsa,raskolnikov,0,13,6,0.077336,0.050772,0.07789859175681992,0.0520656108856197,13,6,0,,0,0,,,1,2.25,2.1875,-4.6875,-3.5417,add_character,0,0,15.1797,129,79,0.077336,0.050772
books,gregor_samsa,winston_smith,0,13,14,0.076076,0.108922,0.07789859175681992,0.108959257602691,13,14,0,1,1,1,0.28854,2,1,10.0625,0.0,7.0,7.5625,add_book_author,0,1,10.0625,60,52,0.076076,0.108922
books,huckleberry_finn,atticus_finch,0,56,19,0.179673,0.108991,0.17995312809943903,0.11148107051849247,56,19,0,,0,0,,,1,13.4062,0.0,0.125,1.7917,add_book_author,0,1,22.875,176,68,0.179673,0.108991
books,huckleberry_finn,captain_ahab,0,25,10,0.127186,0.066373,0.128544360399245,0.06663975119590729,25,10,0,,0,0,,,1,0.8125,0.0,-1.75,-1.3333,add_book,0,1,20.8438,131,29,0.127186,0.066373
books,huckleberry_finn,dracula,0,137,59,0.251442,0.193008,0.25179365277289695,0.19431710243224803,137,59,0,,0,0,,,1,15.9219,0.0,1.0,1.8125,add_character_book,0,0,12.8867,260,142,0.251442,0.193008
books,huckleberry_finn,ebenezer_scrooge,0,25,9,0.127186,0.069912,0.128544360399245,0.07604464888572669,25,9,0,,0,0,,,1,7.3125,0.0,2.0,3.5417,add_book,0,1,13.8125,131,26,0.127186,0.069912
books,huckleberry_finn,edmond_dantes,0,56,15,0.179673,0.08907,0.17995312809943903,0.08945497870445172,56,15,0,,0,0,,,1,10.6719,0.0,-4.25,-3.0,add_book_author,0,0,14.8154,176,67,0.179673,0.08907
books,huckleberry_finn,elizabeth_bennet,0,25,5,0.127186,0.043584,0.128544360399245,0.048579156398772895,25,5,0,,0,0,,,1,9.8125,0.0,4.25,6.4792,add_book,0,1,22.5781,131,20,0.127186,0.043584
books,huckleberry_finn,emma_bovary,0,7,12,0.052487,0.066259,0.0582785308361051,0.0681196451187128,7,12,0,,0,0,,,1,-0.125,0.0,-3.1875,-2.5417,add_author,0,1,9.4375,45,51,0.052487,0.066259
books,huckleberry_finn,frodo_baggins,0,25,11,0.127186,0.080611,0.128544360399245,0.0837748646736137,25,11,0,,0,0,,,1,7.375,0.0,0.7188,1.4271,add_book,0,0,24.8281,131,34,0.127186,0.080611
books,huckleberry_finn,gregor_samsa,0,25,4,0.127186,0.027791,0.128544360399245,0.032445430755615005,25,4,0,,0,0,,,1,2.5937,0.0,-4.625,-3.7083,add_book,0,0,22.9375,131,20,0.127186,0.027791
books,huckleberry_finn,huckleberry_finn,1,7,0,0.052487,0.0,0.0582785308361051,0.0,7,0,0,,0,0,,,1,0.0,0.0,6.625,6.9583,add_author,0,1,0.0,45,0,0.052487,0.0
books,huckleberry_finn,jay_gatsby,0,24,13,0.124256,0.110476,0.1261680126190174,0.11128696799278187,24,13,0,,0,0,,,0,15.0312,0.0,0.875,1.5833,add_character,0,1,19.25,129,76,0.124256,0.110476
books,huckleberry_finn,jean_valjean,0,25,6,0.127186,0.047902,0.128544360399245,0.048280835151671996,25,6,0,,0,0,,,1,3.25,0.0,-2.625,-2.0833,add_book,0,1,10.0,131,26,0.127186,0.047902
books,huckleberry_finn,katniss_everdeen,0,25,6,0.127186,0.055459,0.128544360399245,0.0586977005004881,25,6,0,,0,0,,,1,10.5,0.0,1.75,3.9792,add_book,0,1,29.4062,131,20,0.127186,0.055459
books,huckleberry_finn,raskolnikov,0,25,6,0.127186,0.049057,0.128544360399245,0.0520656108856197,25,6,0,,0,0,,,1,0.5625,0.0,-5.1875,-4.1875,add_book,0,0,16.8125,131,26,0.127186,0.049057
books,huckleberry_finn,winston_smith,0,56,14,0.179673,0.108922,0.17995312809943903,0.108959257602691,56,14,0,,0,0,,,0,19.813,0.0,5.5,6.9792,add_book_author,0,1,22.5156,176,52,0.179673,0.108922
books,jay_gatsby,atticus_finch,0,36,19,0.184935,0.108991,0.18563783168792544,0.11148107051849247,36,19,0,,0,0,,,1,14.0938,0.0,0.875,2.0208,add_book_author,0,1,16.8125,121,68,0.184935,0.108991
books,jay_gatsby,captain_ahab,0,36,20,0.184935,0.103688,0.18563783168792544,0.10613948106765658,36,20,0,,0,0,,,1,11.5937,0.0,-2.3125,-1.7292,add_book_author,0,1,19.3438,121,58,0.184935,0.103688
books,jay_gatsby,dracula,0,35,39,0.182899,0.163783,0.18355441093444644,0.1642215251922587,35,39,0,,0,0,,,1,10.5312,0.0,1.5,2.7708,add_character_author,0,0,12.0625,122,114,0.182899,0.163783
books,jay_gatsby,ebenezer_scrooge,0,14,9,0.112512,0.069912,0.11685878038406297,0.07604464888572669,14,9,0,,0,0,,,1,7.6875,0.0,3.125,4.125,add_book,0,1,6.75,75,26,0.112512,0.069912
books,jay_gatsby,edmond_dantes,0,8,12,0.072423,0.074005,0.08030250668525649,0.07772061228752071,8,12,0,,0,0,,,1,2.7188,0.0,-5.25,-4.5833,add_author,0,1,21.0469,46,52,0.072423,0.074005
books,jay_gatsby,elizabeth_bennet,0,36,12,0.184935,0.089048,0.18563783168792544,0.09336459636688169,36,12,0,,0,0,,,1,9.125,0.0,3.25,5.3542,add_book_author,0,1,23.125,121,51,0.184935,0.089048
books,jay_gatsby,emma_bovary,0,8,12,0.072423,0.066259,0.08030250668525649,0.0681196451187128,8,12,0,,0,0,,,1,5.25,0.0,-2.375,-1.8333,add_author,0,1,16.4375,46,51,0.072423,0.066259
books,jay_gatsby,frodo_baggins,0,14,11,0.112512,0.080611,0.11685878038406297,0.0837748646736137,14,11,0,,0,0,,,1,3.25,0.0,3.9375,4.5625,add_book,0,0,24.291,75,34,0.112512,0.080611
books,jay_gatsby,gregor_samsa,0,36,13,0.184935,0.076076,0.18563783168792544,0.07789859175681992,36,13,0,,0,0,,,1,8.6563,0.0,-2.4375,-2.3333,add_book_author,0,0,14.0391,121,60,0.184935,0.076076
books,jay_gatsby,huckleberry_finn,0,35,54,0.182899,0.176742,0.18355441093444644,0.17740938067435974,35,54,0,,0,0,,,1,9.2188,0.0,-0.75,0.5,add_character_author,0,0,17.9023,122,174,0.182899,0.176742
books,jay_gatsby,jay_gatsby,1,8,0,0.072423,0.0,0.08030250668525649,0.0,8,0,0,,0,0,,,1,0.0,0.0,1.875,3.7083,add_author,0,1,0.0,46,0,0.072423,0.0
books,jay_gatsby,jean_valjean,0,36,13,0.184935,0.083439,0.18563783168792544,0.08397570252418449,36,13,0,,0,0,,,1,10.2656,0.0,-1.0,2.1042,add_book_author,0,1,14.75,121,65,0.184935,0.083439
books,jay_gatsby,katniss_everdeen,0,36,16,0.184935,0.104807,0.18563783168792544,0.10726243257522512,36,16,0,,0,0,,,1,20.2051,0.0,5.6875,6.3958,add_book_author,0,1,31.0625,121,63,0.184935,0.104807
books,jay_gatsby,raskolnikov,0,36,8,0.184935,0.06248,0.18563783168792544,0.0639255046844478,36,8,0,,0,0,,,1,-3.9062,0.0,-3.625,-2.5417,add_book_author,0,0,14.25,121,38,0.184935,0.06248
books,jay_gatsby,winston_smith,0,36,14,0.184935,0.108922,0.18563783168792544,0.108959257602691,36,14,0,,0,0,,,1,18.1406,0.0,5.375,6.0625,add_book_author,0,1,23.3047,121,52,0.184935,0.108922
books,jean_valjean,atticus_finch,0,13,19,0.083439,0.108991,0.08397570252418449,0.11148107051849247,13,19,0,,0,0,,,1,5.0,0.0,2.0,2.0833,add_book_author,0,1,24.25,65,68,0.083439,0.108991
books,jean_valjean,captain_ahab,0,6,10,0.047902,0.066373,0.048280835151671996,0.06663975119590729,6,10,0,,0,0,,,1,-1.1875,0.0,-2.625,-2.25,add_book,0,1,16.7188,26,29,0.047902,0.066373
books,jean_valjean,dracula,0,59,116,0.169343,0.252736,0.16957697272300407,0.25345534086226884,59,116,0,,0,0,,,1,10.5,0.0,2.75,3.6875,add_character_book_author,1,1,10.1406,0,345,0.169343,0.252736
books,jean_valjean,ebenezer_scrooge,0,6,9,0.047902,0.069912,0.048280835151671996,0.07604464888572669,6,9,0,,0,0,,,1,5.6875,0.0,2.75,3.8958,add_book,0,1,9.4375,26,26,0.047902,0.069912
books,jean_valjean,edmond_dantes,0,13,15,0.083439,0.08907,0.08397570252418449,0.08945497870445172,13,15,0,,0,0,,,1,1.3438,0.9688000000000001,-1.875,-0.5833,add_book_author,0,1,2.875,65,67,0.083439,0.08907
books,jean_valjean,elizabeth_bennet,0,6,5,0.047902,0.043584,0.048280835151671996,0.048579156398772895,6,5,0,,0,0,,,1,11.75,0.0,4.625,6.9167,add_book,0,1,25.5,26,20,0.047902,0.043584
books,jean_valjean,emma_bovary,0,5,12,0.035536,0.066259,0.0414632260799405,0.0681196451187128,5,12,0,,0,0,,,1,-0.6875,0.0,-1.0,-0.4583,add_author,0,1,8.0,39,51,0.035536,0.066259
books,jean_valjean,frodo_baggins,0,6,11,0.047902,0.080611,0.048280835151671996,0.0837748646736137,6,11,0,,0,0,,,1,2.1875,0.0,-1.0,1.0208,add_book,0,1,20.9219,26,34,0.047902,0.080611
books,jean_valjean,gregor_samsa,0,6,4,0.047902,0.027791,0.048280835151671996,0.032445430755615005,6,4,0,,0,0,,,1,-0.625,0.0,-2.625,-1.8125,add_book,0,0,18.8779,26,20,0.047902,0.027791
books,jean_valjean,huckleberry_finn,0,59,234,0.169343,0.303928,0.16957697272300407,0.3040604293346292,59,234,0,,0,0,,,1,2.625,0.6563000000000001,1.0,1.5833,add_character_book_author,0,1,17.0078,165,305,0.169343,0.303928
books,jean_valjean,jay_gatsby,0,14,13,0.085904,0.110476,0.08812725543975759,0.11128696799278187,14,13,0,,0,0,,,1,7.4375,0.6875,4.0,6.4375,add_character,0,1,22.5312,100,76,0.085904,0.110476
books,jean_valjean,jean_valjean,1,5,0,0.035536,0.0,0.0414632260799405,0.0,5,0,0,,0,0,,,1,0.0,0.0,2.0,2.5833,add_author,0,1,0.0,39,0,0.035536,0.0
books,jean_valjean,katniss_everdeen,0,13,16,0.083439,0.104807,0.08397570252418449,0.10726243257522512,13,16,0,,0,0,,,1,7.0,0.0,6.25,6.875,add_book_author,0,1,17.2969,65,63,0.083439,0.104807
books,jean_valjean,raskolnikov,0,32,17,0.133807,0.099829,0.13412788510322407,0.1003576815128318,32,17,0,,0,0,,,1,1.8125,0.0,-3.25,-2.5625,add_character_book,0,1,9.8281,126,105,0.133807,0.099829
books,jean_valjean,winston_smith,0,6,7,0.047902,0.066463,0.048280835151671996,0.0732764005661008,6,7,0,,0,0,,,1,12.0625,0.0,8.625,10.1458,add_book,0,1,18.3125,26,19,0.047902,0.066463
books,katniss_everdeen,atticus_finch,0,16,19,0.104807,0.108991,0.10726243257522512,0.11148107051849247,16,19,0,,0,0,,,1,5.9375,1.0625,0.0,1.7917,add_book_author,0,1,25.5312,63,68,0.104807,0.108991
books,katniss_everdeen,captain_ahab,0,6,10,0.055459,0.066373,0.0586977005004881,0.06663975119590729,6,10,0,,0,0,,,1,5.3125,0.0,-3.625,-3.4583,add_book,0,1,27.9375,20,29,0.055459,0.066373
books,katniss_everdeen,dracula,0,32,116,0.150417,0.252736,0.15183067321777188,0.25345534086226884,32,116,0,,0,0,,,1,6.6875,0.0,2.8125,3.5,add_character_book_author,0,0,16.5937,118,180,0.150417,0.252736
books,katniss_everdeen,ebenezer_scrooge,0,16,24,0.104807,0.149134,0.10726243257522512,0.1502445340156546,16,24,0,,0,0,,,1,6.5625,0.0,0.125,1.4375,add_book_author,1,1,26.1562,0,134,0.104807,0.149134
books,katniss_everdeen,edmond_dantes,0,16,15,0.104807,0.08907,0.10726243257522512,0.08945497870445172,16,15,0,,0,0,,,1,2.125,0.0,-3.3125,-2.0208,add_book_author,0,0,17.2949,63,67,0.104807,0.08907
books,katniss_everdeen,elizabeth_bennet,0,6,5,0.055459,0.043584,0.0586977005004881,0.048579156398772895,6,5,0,,0,0,,,1,14.5,0.0,4.125,5.8333,add_book,0,1,15.9062,20,20,0.055459,0.043584
books,katniss_everdeen,emma_bovary,0,5,12,0.049349,0.066259,0.0511706173419951,0.0681196451187128,5,12,0,,0,0,,,1,4.3125,0.0,-1.25,-1.0,add_author,0,1,17.7031,43,51,0.049349,0.066259
books,katniss_everdeen,frodo_baggins,0,6,11,0.055459,0.080611,0.0586977005004881,0.0837748646736137,6,11,0,,0,0,,,1,8.2344,1.8594000000000008,1.375,3.125,add_book,0,0,22.75,20,34,0.055459,0.080611
books,katniss_everdeen,gregor_samsa,0,6,4,0.055459,0.027791,0.0586977005004881,0.032445430755615005,6,4,0,,0,0,,,1,2.375,0.0,-3.4375,-2.3542,add_book,0,0,23.5938,20,20,0.055459,0.027791
books,katniss_everdeen,huckleberry_finn,0,15,137,0.101068,0.251442,0.10383057594299253,0.25179365277289695,15,137,0,,0,0,,,1,-0.0625,4.4375,-3.0,-2.375,add_character_book,0,0,27.375,75,260,0.101068,0.251442
books,katniss_everdeen,jay_gatsby,0,15,61,0.101068,0.222988,0.10383057594299253,0.22301024198531785,15,61,0,,0,0,,,1,10.5625,1.375,3.875,4.1875,add_character_book,0,1,31.6875,75,151,0.101068,0.222988
books,katniss_everdeen,jean_valjean,0,6,6,0.055459,0.047902,0.0586977005004881,0.048280835151671996,6,6,0,,0,0,,,1,5.3125,1.6875,-0.875,0.1458,add_book,0,1,18.5625,20,26,0.055459,0.047902
books,katniss_everdeen,katniss_everdeen,1,5,0,0.049349,0.0,0.0511706173419951,0.0,5,0,1,,1,0,,,0,0.0,0.0,3.125,4.5833,add_author,0,1,0.0,43,0,0.049349,0.0
books,katniss_everdeen,raskolnikov,0,6,6,0.055459,0.049057,0.0586977005004881,0.0520656108856197,6,6,0,,0,0,,,1,2.2031,0.5156000000000001,-5.0625,-4.3125,add_book,0,0,25.1719,20,26,0.055459,0.049057
books,katniss_everdeen,winston_smith,0,6,7,0.055459,0.066463,0.0586977005004881,0.0732764005661008,6,7,0,,0,0,,,1,14.9375,0.0,8.9375,9.9375,add_book,0,1,24.875,20,19,0.055459,0.066463
books,raskolnikov,atticus_finch,0,8,19,0.06248,0.108991,0.0639255046844478,0.11148107051849247,8,19,0,,0,0,,,1,0.625,0.0,-2.0,-0.2917,add_book_author,0,1,20.9062,38,68,0.06248,0.108991
books,raskolnikov,captain_ahab,0,6,10,0.049057,0.066373,0.0520656108856197,0.06663975119590729,6,10,0,,0,0,,,1,6.5,0.0,1.25,1.5417,add_book,0,1,22.0996,26,29,0.049057,0.066373
books,raskolnikov,dracula,0,22,116,0.113252,0.252736,0.1149391829967488,0.25345534086226884,22,116,0,,0,0,,,1,8.625,0.0,2.1875,2.6042,add_character_book_author,0,0,14.8828,117,180,0.113252,0.252736
books,raskolnikov,ebenezer_scrooge,0,8,24,0.06248,0.149134,0.0639255046844478,0.1502445340156546,8,24,0,,0,0,,,1,3.1875,0.0,-0.625,0.8125,add_book_author,1,1,25.9688,0,109,0.06248,0.149134
books,raskolnikov,edmond_dantes,0,2,12,0.013423,0.074005,0.0203667879104613,0.07772061228752071,2,12,0,,0,0,,,1,0.6875,2.375,-0.625,-0.0833,add_author,0,1,12.8125,12,52,0.013423,0.074005
books,raskolnikov,elizabeth_bennet,0,8,12,0.06248,0.089048,0.0639255046844478,0.09336459636688169,8,12,0,,0,0,,,1,8.25,0.0,1.375,2.7917,add_book_author,0,1,19.1719,38,51,0.06248,0.089048
books,raskolnikov,emma_bovary,0,2,12,0.013423,0.066259,0.0203667879104613,0.0681196451187128,2,12,0,,0,0,,,1,0.5625,0.0,-2.1875,-1.3542,add_author,0,1,10.5,12,51,0.013423,0.066259
books,raskolnikov,frodo_baggins,0,6,11,0.049057,0.080611,0.0520656108856197,0.0837748646736137,6,11,0,,0,0,,,1,4.75,0.0,-1.0,0.4583,add_book,0,1,27.4844,26,34,0.049057,0.080611
books,raskolnikov,gregor_samsa,0,8,13,0.06248,0.076076,0.0639255046844478,0.07789859175681992,8,13,0,,0,0,,,1,1.875,0.5,0.5,0.5833,add_book_author,0,0,17.4687,38,60,0.06248,0.076076
books,raskolnikov,huckleberry_finn,0,22,234,0.113252,0.303928,0.1149391829967488,0.3040604293346292,22,234,0,,0,0,,,1,6.5,7.75,1.6875,2.3542,add_character_book_author,0,0,23.5,117,305,0.113252,0.303928
books,raskolnikov,jay_gatsby,0,6,13,0.050772,0.110476,0.0520656108856197,0.11128696799278187,6,13,0,,0,0,,,1,4.625,4.0,1.875,3.0,add_character,0,1,18.8906,79,76,0.050772,0.110476
books,raskolnikov,jean_valjean,0,6,6,0.049057,0.047902,0.0520656108856197,0.048280835151671996,6,6,0,,0,0,,,1,2.3125,0.0,0.875,1.125,add_book,0,0,12.0,26,26,0.049057,0.047902
books,raskolnikov,katniss_everdeen,0,8,16,0.06248,0.104807,0.0639255046844478,0.10726243257522512,8,16,0,,0,0,,,1,6.3125,0.0,4.25,4.75,add_book_author,0,1,25.7812,38,63,0.06248,0.104807
books,raskolnikov,raskolnikov,1,6,0,0.049057,0.0,0.0520656108856197,0.0,6,0,0,,0,0,,,1,0.0,0.0,-2.6211,-1.9023,add_book,0,1,0.0,26,0,0.049057,0.0
books,raskolnikov,winston_smith,0,6,7,0.049057,0.066463,0.0520656108856197,0.0732764005661008,6,7,0,,0,0,,,1,19.0625,0.0,8.25,9.6042,add_book,0,1,18.5938,26,19,0.049057,0.066463
books,winston_smith,atticus_finch,0,14,19,0.108922,0.108991,0.108959257602691,0.11148107051849247,14,19,0,1,1,1,0.832553,3,1,5.4375,0.0,-1.5,0.2292,add_book_author,0,1,29.0625,52,68,0.108922,0.108991
books,winston_smith,captain_ahab,0,7,10,0.066463,0.066373,0.0732764005661008,0.06663975119590729,7,10,0,,0,0,,,1,-0.1875,0.0,-2.6875,-2.4375,add_book,0,1,23.4697,19,29,0.066463,0.066373
books,winston_smith,dracula,0,23,59,0.135105,0.193008,0.13593703508376961,0.19431710243224803,23,59,0,,0,0,,,1,4.25,0.0,1.25,2.2708,add_character_book,0,0,11.3828,89,142,0.135105,0.193008
books,winston_smith,ebenezer_scrooge,0,7,9,0.066463,0.069912,0.0732764005661008,0.07604464888572669,7,9,0,,0,0,,,1,3.625,0.0,3.75,4.4375,add_book,0,0,16.4375,19,26,0.066463,0.069912
books,winston_smith,edmond_dantes,0,44,59,0.177564,0.17302,0.17760574817657246,0.17304772138595292,44,59,0,,0,0,,,0,6.625,0.0,-1.0,0.5417,add_character_book_author,0,0,13.0625,122,177,0.177564,0.17302
books,winston_smith,elizabeth_bennet,0,7,5,0.066463,0.043584,0.0732764005661008,0.048579156398772895,7,5,0,,0,0,,,1,5.5,0.0,6.875,7.7917,add_book,0,1,18.4375,19,20,0.066463,0.043584
books,winston_smith,emma_bovary,0,4,12,0.042459,0.066259,0.0503149926662443,0.0681196451187128,4,12,0,,0,0,,,1,1.25,0.0,-2.0625,-1.125,add_author,0,1,5.1875,33,51,0.042459,0.066259
books,winston_smith,frodo_baggins,0,7,11,0.066463,0.080611,0.0732764005661008,0.0837748646736137,7,11,0,1,1,1,0.1,1,1,0.25,0.0,1.625,2.0417,add_book,0,1,16.6875,19,34,0.066463,0.080611
books,winston_smith,gregor_samsa,0,7,4,0.066463,0.027791,0.0732764005661008,0.032445430755615005,7,4,0,,0,0,,,1,-0.1406,1.7969,-1.875,-1.5208,add_book,0,0,12.3125,19,20,0.066463,0.027791
books,winston_smith,huckleberry_finn,0,44,234,0.177564,0.303928,0.17760574817657246,0.3040604293346292,44,234,0,,0,0,,,1,5.25,6.5,0.875,1.25,add_character_book_author,0,0,18.7031,122,305,0.177564,0.303928
books,winston_smith,jay_gatsby,0,4,8,0.042459,0.072423,0.0503149926662443,0.08030250668525649,4,8,1,,1,0,,,1,10.5469,3.171900000000001,10.5,10.7812,add_author,0,1,22.625,33,46,0.042459,0.072423
books,winston_smith,jean_valjean,0,7,6,0.066463,0.047902,0.0732764005661008,0.048280835151671996,7,6,0,,0,0,,,1,0.0,0.0,-0.8125,0.1875,add_book,0,1,12.25,19,26,0.066463,0.047902
books,winston_smith,katniss_everdeen,0,14,16,0.108922,0.104807,0.108959257602691,0.10726243257522512,14,16,0,,0,0,,,0,8.125,0.0,4.1875,5.0,add_book_author,0,1,25.9375,52,63,0.108922,0.104807
books,winston_smith,raskolnikov,0,7,6,0.066463,0.049057,0.0732764005661008,0.0520656108856197,7,6,0,,0,0,,,1,-3.1875,0.0,-3.75,-2.25,add_book,0,0,24.1055,19,26,0.066463,0.049057
books,winston_smith,winston_smith,1,7,0,0.068642,0.0,0.0732764005661008,0.0,7,0,0,,0,0,,,1,0.0,0.0,0.625,1.0833,add_character,0,1,0.0,70,0,0.068642,0.0
