domain,run,variant,from_slug,to_slug,n_ablate,n_amplify,sum_ni_ablate,sum_ni_amplify,missing_ablate,missing_amplify
books,fullscale_books_labeled,canonical,gregor_samsa,jean_valjean,189,165,0.153411865234375,0.16934317350387573,0,0
books,fullscale_books_labeled,canonical,gregor_samsa,katniss_everdeen,189,118,0.153411865234375,0.15041694045066833,0,0
books,fullscale_books_labeled,canonical,gregor_samsa,raskolnikov,189,117,0.153411865234375,0.11325234174728394,0,0
books,fullscale_books_labeled,canonical,gregor_samsa,winston_smith,189,122,0.153411865234375,0.17756420373916626,0,0
books,fullscale_books_labeled,canonical,huckleberry_finn,atticus_finch,305,166,0.3039283752441406,0.18784549832344055,0,0
books,fullscale_books_labeled,canonical,huckleberry_finn,captain_ahab,305,177,0.3039283752441406,0.19286039471626282,0,0
books,fullscale_books_labeled,canonical,huckleberry_finn,dracula,305,180,0.3039283752441406,0.2527362108230591,0,0
books,fullscale_books_labeled,canonical,huckleberry_finn,ebenezer_scrooge,305,136,0.3039283752441406,0.21293047070503235,0,0
books,fullscale_books_labeled,canonical,huckleberry_finn,edmond_dantes,305,177,0.3039283752441406,0.17302048206329346,0,0
books,fullscale_books_labeled,canonical,huckleberry_finn,elizabeth_bennet,305,124,0.3039283752441406,0.19158998131752014,0,0
books,fullscale_books_labeled,canonical,huckleberry_finn,emma_bovary,305,403,0.3039283752441406,0.37268880009651184,0,0
books,fullscale_books_labeled,canonical,huckleberry_finn,frodo_baggins,305,110,0.3039283752441406,0.15437233448028564,0,0
books,fullscale_books_labeled,canonical,huckleberry_finn,gregor_samsa,305,189,0.3039283752441406,0.153411865234375,0,0
books,fullscale_books_labeled,canonical,huckleberry_finn,jay_gatsby,305,197,0.3039283752441406,0.295410692691803,0,0
books,fullscale_books_labeled,canonical,huckleberry_finn,jean_valjean,305,165,0.3039283752441406,0.16934317350387573,0,0
books,fullscale_books_labeled,canonical,huckleberry_finn,katniss_everdeen,305,118,0.3039283752441406,0.15041694045066833,0,0
books,fullscale_books_labeled,canonical,huckleberry_finn,raskolnikov,305,117,0.3039283752441406,0.11325234174728394,0,0
books,fullscale_books_labeled,canonical,huckleberry_finn,winston_smith,305,122,0.3039283752441406,0.17756420373916626,0,0
books,fullscale_books_labeled,canonical,jay_gatsby,atticus_finch,197,166,0.295410692691803,0.18784549832344055,0,0
books,fullscale_books_labeled,canonical,jay_gatsby,captain_ahab,197,177,0.295410692691803,0.19286039471626282,0,0
books,fullscale_books_labeled,canonical,jay_gatsby,dracula,197,180,0.295410692691803,0.2527362108230591,0,0
books,fullscale_books_labeled,canonical,jay_gatsby,ebenezer_scrooge,197,136,0.295410692691803,0.21293047070503235,0,0
books,fullscale_books_labeled,canonical,jay_gatsby,edmond_dantes,197,177,0.295410692691803,0.17302048206329346,0,0
books,fullscale_books_labeled,canonical,jay_gatsby,elizabeth_bennet,197,124,0.295410692691803,0.19158998131752014,0,0
books,fullscale_books_labeled,canonical,jay_gatsby,emma_bovary,197,403,0.295410692691803,0.37268880009651184,0,0
books,fullscale_books_labeled,canonical,jay_gatsby,frodo_baggins,197,110,0.295410692691803,0.15437233448028564,0,0
books,fullscale_books_labeled,canonical,jay_gatsby,gregor_samsa,197,189,0.295410692691803,0.153411865234375,0,0
books,fullscale_books_labeled,canonical,jay_gatsby,huckleberry_finn,197,305,0.295410692691803,0.3039283752441406,0,0
books,fullscale_books_labeled,canonical,jay_gatsby,jean_valjean,197,165,0.295410692691803,0.16934317350387573,0,0
books,fullscale_books_labeled,canonical,jay_gatsby,katniss_everdeen,197,118,0.295410692691803,0.15041694045066833,0,0
books,fullscale_books_labeled,canonical,jay_gatsby,raskolnikov,197,117,0.295410692691803,0.11325234174728394,0,0
books,fullscale_books_labeled,canonical,jay_gatsby,winston_smith,197,122,0.295410692691803,0.17756420373916626,0,0
books,fullscale_books_labeled,canonical,jean_valjean,atticus_finch,165,166,0.16934317350387573,0.18784549832344055,0,0
books,fullscale_books_labeled,canonical,jean_valjean,captain_ahab,165,177,0.16934317350387573,0.19286039471626282,0,0
books,fullscale_books_labeled,canonical,jean_valjean,dracula,165,180,0.16934317350387573,0.2527362108230591,0,0
books,fullscale_books_labeled,canonical,jean_valjean,ebenezer_scrooge,165,136,0.16934317350387573,0.21293047070503235,0,0
books,fullscale_books_labeled,canonical,jean_valjean,edmond_dantes,165,177,0.16934317350387573,0.17302048206329346,0,0
books,fullscale_books_labeled,canonical,jean_valjean,elizabeth_bennet,165,124,0.16934317350387573,0.19158998131752014,0,0
books,fullscale_books_labeled,canonical,jean_valjean,emma_bovary,165,403,0.16934317350387573,0.37268880009651184,0,0
books,fullscale_books_labeled,canonical,jean_valjean,frodo_baggins,165,110,0.16934317350387573,0.15437233448028564,0,0
books,fullscale_books_labeled,canonical,jean_valjean,gregor_samsa,165,189,0.16934317350387573,0.153411865234375,0,0
books,fullscale_books_labeled,canonical,jean_valjean,huckleberry_finn,165,305,0.16934317350387573,0.3039283752441406,0,0
books,fullscale_books_labeled,canonical,jean_valjean,jay_gatsby,165,197,0.16934317350387573,0.295410692691803,0,0
books,fullscale_books_labeled,canonical,jean_valjean,katniss_everdeen,165,118,0.16934317350387573,0.15041694045066833,0,0
books,fullscale_books_labeled,canonical,jean_valjean,raskolnikov,165,117,0.16934317350387573,0.11325234174728394,0,0
books,fullscale_books_labeled,canonical,jean_valjean,winston_smith,165,122,0.16934317350387573,0.17756420373916626,0,0
books,fullscale_books_labeled,canonical,katniss_everdeen,atticus_finch,118,166,0.15041694045066833,0.18784549832344055,0,0
books,fullscale_books_labeled,canonical,katniss_everdeen,captain_ahab,118,177,0.15041694045066833,0.19286039471626282,0,0
books,fullscale_books_labeled,canonical,katniss_everdeen,dracula,118,180,0.15041694045066833,0.2527362108230591,0,0
books,fullscale_books_labeled,canonical,katniss_everdeen,ebenezer_scrooge,118,136,0.15041694045066833,0.21293047070503235,0,0
books,fullscale_books_labeled,canonical,katniss_everdeen,edmond_dantes,118,177,0.15041694045066833,0.17302048206329346,0,0
