from_slug,to_slug,hit,vsmax,target_rank,rank_in_group,from_suppressed,flipped,regime,winning_replicate,winning_kind,winning_M,winning_source_file
alaska_anchorage,kentucky_louisville,0,0.125,126,1,1,1,E,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/alaska_anchorage/to_kentucky_louisville__r0.json
alaska_anchorage,louisiana_new_orleans,0,-2.375,143,12,1,1,C,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/alaska_anchorage/to_louisiana_new_orleans__r1.json
alaska_anchorage,maine_portland,0,0.0781,79,1,1,1,D,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/alaska_anchorage/to_maine_portland__r1.json
alaska_anchorage,maryland_baltimore,0,0.0,306,1,1,1,A,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/alaska_anchorage/to_maryland_baltimore__r0.json
alaska_anchorage,massachusetts_worcester,0,0.4063,501,1,1,1,,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/alaska_anchorage/to_massachusetts_worcester__r2.json
alaska_anchorage,michigan_detroit,0,-1.5,215,4,1,1,A,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/alaska_anchorage/to_michigan_detroit__r2.json
alaska_anchorage,minnesota_minneapolis,0,0.0,116,1,1,0,,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/alaska_anchorage/to_minnesota_minneapolis__r0.json
alaska_anchorage,mississippi_gulfport,0,-3.0625,281,14,0,0,D,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/alaska_anchorage/to_mississippi_gulfport__r2.json
alaska_anchorage,missouri_kansas_city,0,-0.5,116,3,1,1,E,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/alaska_anchorage/to_missouri_kansas_city__r2.json
alaska_anchorage,montana_billings,0,-2.0,42,5,0,0,,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/alaska_anchorage/to_montana_billings__r2.json
alaska_anchorage,nebraska_omaha,0,0.25,395,1,0,1,,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/alaska_anchorage/to_nebraska_omaha__r1.json
alaska_anchorage,nevada_las_vegas,0,-1.625,116,8,0,0,D,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/alaska_anchorage/to_nevada_las_vegas__r0.json
alaska_anchorage,new_hampshire_manchester,0,-3.9375,812,10,1,1,,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/alaska_anchorage/to_new_hampshire_manchester__r1.json
alaska_anchorage,new_jersey_newark,0,-4.75,169,32,1,0,D,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/alaska_anchorage/to_new_jersey_newark__r0.json
alaska_anchorage,new_mexico_albuquerque,0,-0.75,260,3,1,0,D,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/alaska_anchorage/to_new_mexico_albuquerque__r1.json
alaska_anchorage,new_york_new_york_city,0,-0.5,215,2,1,1,A,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/alaska_anchorage/to_new_york_new_york_city__r2.json
alaska_anchorage,north_carolina_charlotte,0,-0.75,412,5,1,0,,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/alaska_anchorage/to_north_carolina_charlotte__r0.json
alaska_anchorage,north_dakota_fargo,0,-1.0,1031,2,1,0,,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/alaska_anchorage/to_north_dakota_fargo__r1.json
alaska_anchorage,ohio_cleveland,0,-2.25,126,8,1,0,D,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/alaska_anchorage/to_ohio_cleveland__r1.json
alaska_anchorage,oklahoma_tulsa,0,0.625,116,1,1,1,E,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/alaska_anchorage/to_oklahoma_tulsa__r2.json
