dataset,slug_a,slug_b,n_features_a,n_features_b,n_shared,n_union,jaccard_overlap,directional_overlap_a,directional_overlap_b,activation_stability,peak_token_agreement,peak_type_agreement,same_supernode_rate,entity_regrouped_rate,inconsistent_rate,influence_weighted_jaccard,n_supernodes_a,n_supernodes_b,n_shared_supernodes,overlap_early,overlap_mid,overlap_late
usa_states_batch,alabama_Birmingham,alaska_Anchorage,221,222,150,293,0.5119453924914675,0.6787330316742082,0.6756756756756757,0.9481709250743194,0.8933333333333333,0.9666666666666667,0.74,0.15333333333333332,0.10666666666666667,0.46215115847698235,32,30,24,0.5638297872340425,0.5102040816326531,0.3392857142857143
usa_states_batch,alabama_Birmingham,arizona_Tucson,221,219,147,293,0.5017064846416383,0.665158371040724,0.6712328767123288,0.9621173341006121,0.8979591836734694,0.9795918367346939,0.7482993197278912,0.1564625850340136,0.09523809523809523,0.45332065955744105,32,29,22,0.5860215053763441,0.41509433962264153,0.2962962962962963
usa_states_batch,alabama_Birmingham,arkansas_Fayetteville,221,232,155,298,0.5201342281879194,0.7013574660633484,0.6681034482758621,0.9765621740451962,0.9161290322580645,0.9806451612903225,0.8258064516129032,0.14193548387096774,0.03225806451612903,0.4614924999083694,32,33,27,0.6195652173913043,0.46153846153846156,0.27419354838709675
usa_states_batch,alabama_Birmingham,california_Oakland,221,210,148,283,0.5229681978798587,0.669683257918552,0.7047619047619048,0.9694956117179335,0.9121621621621622,0.9797297297297297,0.831081081081081,0.14864864864864866,0.02027027027027027,0.47325720748695643,32,34,27,0.6022727272727273,0.4909090909090909,0.28846153846153844
usa_states_batch,alabama_Birmingham,colorado_colorado_springs,221,264,144,341,0.4222873900293255,0.6515837104072398,0.5454545454545454,0.9659665039803013,0.8680555555555556,0.9652777777777778,0.7013888888888888,0.1736111111111111,0.125,0.3798202903318488,32,28,22,0.4473684210526316,0.46938775510204084,0.296875
usa_states_batch,alabama_Birmingham,connecticut_Bridgeport,221,227,150,298,0.5033557046979866,0.6787330316742082,0.6607929515418502,0.9663826554110103,0.8933333333333333,0.9666666666666667,0.7733333333333333,0.15333333333333332,0.07333333333333333,0.45170365021815095,32,33,26,0.5873015873015873,0.39622641509433965,0.32142857142857145
usa_states_batch,alabama_Birmingham,delaware_Wilmington,221,239,153,307,0.498371335504886,0.6923076923076923,0.6401673640167364,0.9694192786938057,0.9084967320261438,0.9869281045751634,0.8235294117647058,0.1568627450980392,0.0196078431372549,0.44468506993776236,32,36,26,0.6,0.46296296296296297,0.2222222222222222
usa_states_batch,alabama_Birmingham,florida_Miami,221,202,142,281,0.505338078291815,0.6425339366515838,0.7029702970297029,0.9677622877382175,0.9084507042253521,0.971830985915493,0.8169014084507042,0.1619718309859155,0.02112676056338028,0.4570669781559079,32,33,26,0.5706214689265536,0.46,0.3333333333333333
usa_states_batch,alabama_Birmingham,georgia_Savannah,221,219,153,287,0.5331010452961672,0.6923076923076923,0.6986301369863014,0.9333919502410118,0.9084967320261438,0.9673202614379085,0.8169934640522876,0.13725490196078433,0.0457516339869281,0.47449029478395555,32,31,26,0.6065573770491803,0.5217391304347826,0.3103448275862069
usa_states_batch,alabama_Birmingham,hawaii_Hilo,221,216,135,302,0.4470198675496689,0.6108597285067874,0.625,0.9421259441264168,0.8814814814814815,0.9555555555555556,0.7185185185185186,0.14814814814814814,0.13333333333333333,0.40086658469032893,32,29,22,0.4925373134328358,0.425531914893617,0.2962962962962963
usa_states_batch,alabama_Birmingham,idaho_idaho_falls,221,280,160,341,0.46920821114369504,0.7239819004524887,0.5714285714285714,0.9592407636038032,0.875,0.96875,0.78125,0.175,0.04375,0.4209617381414486,32,32,27,0.5135135135135135,0.56,0.2608695652173913
usa_states_batch,alabama_Birmingham,illinois_Chicago,221,211,154,278,0.5539568345323741,0.6968325791855203,0.7298578199052133,0.9674215357899958,0.9090909090909091,0.987012987012987,0.8311688311688312,0.14935064935064934,0.01948051948051948,0.49888215504025646,32,35,28,0.6627906976744186,0.4423076923076923,0.3148148148148148
usa_states_batch,alabama_Birmingham,indiana_fort_wayne,221,327,161,387,0.4160206718346253,0.7285067873303167,0.4923547400611621,0.965462795231516,0.9130434782608695,0.9875776397515528,0.8198757763975155,0.14906832298136646,0.031055900621118012,0.3725853166590702,32,34,27,0.41544117647058826,0.56,0.3076923076923077
usa_states_batch,alabama_Birmingham,iowa_cedar_rapids,221,314,153,382,0.4005235602094241,0.6923076923076923,0.4872611464968153,0.9786500374585239,0.9150326797385621,0.9803921568627451,0.8235294117647058,0.16339869281045752,0.013071895424836602,0.3568081013906802,32,33,27,0.42585551330798477,0.4107142857142857,0.2857142857142857
usa_states_batch,alabama_Birmingham,kansas_Wichita,221,221,153,289,0.5294117647058824,0.6923076923076923,0.6923076923076923,0.961256829561636,0.9215686274509803,0.9869281045751634,0.7843137254901961,0.1830065359477124,0.032679738562091505,0.47521675531962415,32,28,23,0.6043956043956044,0.5208333333333334,0.3050847457627119
usa_states_batch,alabama_Birmingham,kentucky_Louisville,221,227,156,292,0.5342465753424658,0.7058823529411765,0.6872246696035242,0.9703674039393143,0.9166666666666666,1.0,0.8012820512820513,0.1858974358974359,0.01282051282051282,0.4816166288607585,32,32,26,0.6187845303867403,0.5,0.31746031746031744
usa_states_batch,alabama_Birmingham,louisiana_new_orleans,221,246,159,308,0.5162337662337663,0.7194570135746606,0.6463414634146342,0.9634311543620773,0.8867924528301887,0.9685534591194969,0.8113207547169812,0.15723270440251572,0.031446540880503145,0.4572244427510756,32,34,25,0.57,0.4807692307692308,0.35714285714285715
usa_states_batch,alabama_Birmingham,maine_Portland,221,219,156,284,0.5492957746478874,0.7058823529411765,0.7123287671232876,0.9680325756195439,0.9166666666666666,0.9807692307692307,0.8012820512820513,0.16025641025641027,0.038461538461538464,0.4976428029862014,32,34,25,0.6473988439306358,0.6444444444444445,0.22727272727272727
usa_states_batch,alabama_Birmingham,maryland_Baltimore,221,204,136,289,0.47058823529411764,0.6153846153846154,0.6666666666666666,0.9745749323194512,0.9044117647058824,0.9779411764705882,0.8014705882352942,0.18382352941176472,0.014705882352941176,0.4268377700241091,32,28,22,0.5388888888888889,0.40384615384615385,0.3157894736842105
usa_states_batch,alabama_Birmingham,massachusetts_Worcester,221,215,158,278,0.5683453237410072,0.7149321266968326,0.7348837209302326,0.9434413723685857,0.879746835443038,0.9746835443037974,0.7974683544303798,0.15822784810126583,0.04430379746835443,0.5155478544297947,32,35,27,0.6590909090909091,0.48936170212765956,0.34545454545454546
usa_states_batch,alabama_Birmingham,michigan_Detroit,221,200,137,284,0.4823943661971831,0.6199095022624435,0.685,0.9644878395420253,0.8978102189781022,0.9708029197080292,0.7956204379562044,0.1897810218978102,0.014598540145985401,0.43633329612770777,32,28,22,0.5485714285714286,0.4489795918367347,0.31666666666666665
usa_states_batch,alabama_Birmingham,minnesota_Minneapolis,221,224,153,292,0.523972602739726,0.6923076923076923,0.6830357142857143,0.9637116778957291,0.9150326797385621,0.9803921568627451,0.803921568627451,0.17647058823529413,0.0196078431372549,0.46754117366686065,32,35,27,0.5837837837837838,0.47058823529411764,0.375
usa_states_batch,alabama_Birmingham,mississippi_Gulfport,221,313,155,379,0.40897097625329815,0.7013574660633484,0.4952076677316294,0.9720980302750724,0.9096774193548387,0.9870967741935484,0.8451612903225807,0.11612903225806452,0.03870967741935484,0.36451799511683,32,34,27,0.452755905511811,0.36666666666666664,0.27692307692307694
usa_states_batch,alabama_Birmingham,missouri_kansas_city,221,248,157,312,0.5032051282051282,0.7104072398190046,0.6330645161290323,0.9683795140865152,0.8853503184713376,0.9808917197452229,0.7770700636942676,0.17834394904458598,0.044585987261146494,0.4518923025950645,32,33,26,0.5743589743589743,0.5434782608695652,0.28169014084507044
usa_states_batch,alabama_Birmingham,montana_Billings,221,246,153,314,0.4872611464968153,0.6923076923076923,0.6219512195121951,0.9652356087189934,0.9281045751633987,0.9869281045751634,0.8104575163398693,0.1437908496732026,0.0457516339869281,0.4351926528350195,32,34,26,0.5634517766497462,0.4339622641509434,0.296875
