dataset,slug_a,slug_b,n_features_a,n_features_b,n_shared,n_union,jaccard_overlap,directional_overlap_a,directional_overlap_b,activation_stability,peak_token_agreement,peak_type_agreement,same_supernode_rate,entity_regrouped_rate,inconsistent_rate,influence_weighted_jaccard,n_supernodes_a,n_supernodes_b,n_shared_supernodes,overlap_early,overlap_mid,overlap_late
paintings_painters_batch,american_gothic,birth_of_venus,289,351,145,495,0.29292929292929293,0.5017301038062284,0.4131054131054131,0.9098436963822699,0.8344827586206897,0.896551724137931,0.8,0.0896551724137931,0.1103448275862069,0.26954102583335626,29,27,20,0.3394495412844037,0.29411764705882354,0.14
paintings_painters_batch,american_gothic,blue_boy,289,316,133,472,0.2817796610169492,0.4602076124567474,0.4208860759493671,0.9205579185598426,0.8571428571428571,0.9022556390977443,0.706766917293233,0.09022556390977443,0.20300751879699247,0.25795595991465886,29,30,19,0.3401360544217687,0.24324324324324326,0.14423076923076922
paintings_painters_batch,american_gothic,campbells_soup,289,390,166,513,0.3235867446393762,0.5743944636678201,0.4256410256410256,0.8904112138262632,0.8313253012048193,0.9698795180722891,0.6807228915662651,0.10843373493975904,0.21084337349397592,0.2955624656318109,29,33,22,0.33429394812680113,0.35714285714285715,0.2604166666666667
paintings_painters_batch,american_gothic,girl_pearl_earring,289,412,144,557,0.2585278276481149,0.4982698961937716,0.34951456310679613,0.9227959305126588,0.8888888888888888,0.9652777777777778,0.7291666666666666,0.0625,0.20833333333333334,0.23059496565687895,29,34,20,0.2845744680851064,0.2727272727272727,0.15384615384615385
paintings_painters_batch,american_gothic,grande_jatte,289,449,153,585,0.26153846153846155,0.5294117647058824,0.34075723830734966,0.8857270349114799,0.8562091503267973,0.9673202614379085,0.6666666666666666,0.08496732026143791,0.24836601307189543,0.24105842948670544,29,38,21,0.26044226044226043,0.2972972972972973,0.2403846153846154
paintings_painters_batch,american_gothic,guernica,289,434,142,581,0.24440619621342513,0.4913494809688581,0.3271889400921659,0.9109142511669238,0.8732394366197183,0.9225352112676056,0.795774647887324,0.09154929577464789,0.11267605633802817,0.22234583413619455,29,30,21,0.2591687041564792,0.2698412698412698,0.1743119266055046
paintings_painters_batch,american_gothic,nighthawks,289,365,141,513,0.27485380116959063,0.48788927335640137,0.3863013698630137,0.9108536832632668,0.8368794326241135,0.9219858156028369,0.7588652482269503,0.1347517730496454,0.10638297872340426,0.2560907695845793,29,28,18,0.26756756756756755,0.2903225806451613,0.2962962962962963
paintings_painters_batch,american_gothic,persistence_of_memory,289,376,142,523,0.27151051625239003,0.4913494809688581,0.3776595744680851,0.8983246512215433,0.7676056338028169,0.9084507042253521,0.7605633802816901,0.16901408450704225,0.07042253521126761,0.2478462482009333,29,29,22,0.28651685393258425,0.3055555555555556,0.18947368421052632
paintings_painters_batch,american_gothic,starry_night,289,357,140,506,0.2766798418972332,0.4844290657439446,0.39215686274509803,0.9079179471989882,0.8285714285714286,0.9142857142857143,0.7714285714285715,0.12142857142857143,0.10714285714285714,0.25198708820205706,29,30,21,0.3008595988538682,0.28169014084507044,0.1744186046511628
paintings_painters_batch,american_gothic,the_scream,289,297,149,437,0.34096109839816935,0.5155709342560554,0.5016835016835017,0.890179542897205,0.8187919463087249,0.9194630872483222,0.7785234899328859,0.06711409395973154,0.15436241610738255,0.31200731184205616,29,27,21,0.36713286713286714,0.4166666666666667,0.2087912087912088
paintings_painters_batch,american_gothic,water_lilies,289,354,134,509,0.2632612966601179,0.46366782006920415,0.3785310734463277,0.8993016532962271,0.8507462686567164,0.9701492537313433,0.6716417910447762,0.08955223880597014,0.23880597014925373,0.23936332294014434,29,30,18,0.27808988764044945,0.234375,0.2247191011235955
paintings_painters_batch,birth_of_venus,blue_boy,351,316,159,508,0.31299212598425197,0.452991452991453,0.5031645569620253,0.9432226476187596,0.8867924528301887,0.9182389937106918,0.6918238993710691,0.11320754716981132,0.1949685534591195,0.2915662593026193,27,30,18,0.37777777777777777,0.34177215189873417,0.11403508771929824
paintings_painters_batch,birth_of_venus,campbells_soup,351,390,180,561,0.32085561497326204,0.5128205128205128,0.46153846153846156,0.9320284681494165,0.85,0.9333333333333333,0.7111111111111111,0.09444444444444444,0.19444444444444445,0.2956296274569338,27,33,19,0.38186813186813184,0.2976190476190476,0.1415929203539823
paintings_painters_batch,birth_of_venus,girl_pearl_earring,351,412,174,589,0.29541595925297115,0.49572649572649574,0.4223300970873786,0.9226571834323762,0.8160919540229885,0.896551724137931,0.6666666666666666,0.08045977011494253,0.25287356321839083,0.26327788284782117,27,34,19,0.314070351758794,0.3333333333333333,0.19626168224299065
paintings_painters_batch,birth_of_venus,grande_jatte,351,449,170,630,0.2698412698412698,0.4843304843304843,0.37861915367483295,0.9278456533647669,0.8176470588235294,0.9294117647058824,0.6647058823529411,0.07058823529411765,0.2647058823529412,0.2466921118592259,27,38,19,0.3073286052009456,0.26436781609195403,0.14166666666666666
paintings_painters_batch,birth_of_venus,guernica,351,434,169,616,0.27435064935064934,0.48148148148148145,0.38940092165898615,0.9451629452105199,0.8461538461538461,0.8757396449704142,0.8579881656804734,0.07692307692307693,0.0650887573964497,0.24815764120823453,27,30,20,0.3120567375886525,0.25333333333333335,0.15254237288135594
paintings_painters_batch,birth_of_venus,nighthawks,351,365,150,566,0.26501766784452296,0.42735042735042733,0.410958904109589,0.9534696653614145,0.86,0.9133333333333333,0.8266666666666667,0.09333333333333334,0.08,0.24702141289310497,27,28,18,0.29846938775510207,0.2702702702702703,0.13
paintings_painters_batch,birth_of_venus,persistence_of_memory,351,376,169,558,0.30286738351254483,0.48148148148148145,0.449468085106383,0.9042528270022093,0.8579881656804734,0.9526627218934911,0.7869822485207101,0.13609467455621302,0.07692307692307693,0.2782239716930423,27,29,19,0.34959349593495936,0.30120481927710846,0.14150943396226415
paintings_painters_batch,birth_of_venus,starry_night,351,357,168,540,0.3111111111111111,0.47863247863247865,0.47058823529411764,0.9166197310874377,0.8690476190476191,0.9404761904761905,0.8035714285714286,0.1130952380952381,0.08333333333333333,0.2860499680105408,27,30,19,0.33875338753387535,0.34615384615384615,0.17204301075268819
paintings_painters_batch,birth_of_venus,the_scream,351,297,170,478,0.35564853556485354,0.4843304843304843,0.5723905723905723,0.9194516201797996,0.9058823529411765,0.9470588235294117,0.8176470588235294,0.03529411764705882,0.14705882352941177,0.32018796719764236,27,27,19,0.42244224422442245,0.33783783783783783,0.16831683168316833
paintings_painters_batch,birth_of_venus,water_lilies,351,354,161,544,0.2959558823529412,0.4586894586894587,0.4548022598870056,0.948369158282488,0.8509316770186336,0.9254658385093167,0.7018633540372671,0.09316770186335403,0.20496894409937888,0.2693319720548285,27,30,17,0.31648936170212766,0.34782608695652173,0.18181818181818182
paintings_painters_batch,blue_boy,campbells_soup,316,390,162,544,0.2977941176470588,0.5126582278481012,0.4153846153846154,0.919750378271624,0.8641975308641975,0.9197530864197531,0.8024691358024691,0.1111111111111111,0.08641975308641975,0.2735064314710702,30,33,21,0.33819241982507287,0.2840909090909091,0.18584070796460178
paintings_painters_batch,blue_boy,girl_pearl_earring,316,412,165,563,0.29307282415630553,0.5221518987341772,0.40048543689320387,0.8828866853290315,0.8181818181818182,0.8848484848484849,0.7151515151515152,0.11515151515151516,0.1696969696969697,0.2624813137579087,30,34,21,0.30517711171662126,0.30337078651685395,0.24299065420560748
paintings_painters_batch,blue_boy,grande_jatte,316,449,162,603,0.26865671641791045,0.5126582278481012,0.36080178173719374,0.922585104282036,0.8209876543209876,0.9074074074074074,0.7592592592592593,0.11728395061728394,0.12345679012345678,0.24961773906511622,30,38,22,0.2725,0.3103448275862069,0.22413793103448276
paintings_painters_batch,blue_boy,guernica,316,434,140,610,0.22950819672131148,0.4430379746835443,0.3225806451612903,0.9323462361594758,0.8857142857142857,0.9357142857142857,0.7142857142857143,0.07142857142857142,0.21428571428571427,0.20654465876278283,30,30,19,0.26485148514851486,0.16666666666666666,0.1557377049180328
paintings_painters_batch,blue_boy,nighthawks,316,365,146,535,0.27289719626168224,0.4620253164556962,0.4,0.9310889704906877,0.863013698630137,0.9246575342465754,0.636986301369863,0.1232876712328767,0.23972602739726026,0.25012793051748883,30,28,17,0.2774725274725275,0.32432432432432434,0.21649484536082475
paintings_painters_batch,blue_boy,persistence_of_memory,316,376,156,536,0.291044776119403,0.4936708860759494,0.4148936170212766,0.8990732635698993,0.8589743589743589,0.9038461538461539,0.6346153846153846,0.1282051282051282,0.23717948717948717,0.2667184925271243,30,29,20,0.31976744186046513,0.3333333333333333,0.16666666666666666
paintings_painters_batch,blue_boy,starry_night,316,357,156,517,0.30174081237911027,0.4936708860759494,0.4369747899159664,0.898333302006782,0.8974358974358975,0.9166666666666666,0.6282051282051282,0.10256410256410256,0.2692307692307692,0.2749349791907225,30,30,19,0.33136094674556216,0.3625,0.15151515151515152
paintings_painters_batch,blue_boy,the_scream,316,297,149,464,0.32112068965517243,0.47151898734177217,0.5016835016835017,0.9297306243794425,0.9194630872483222,0.9395973154362416,0.6711409395973155,0.03355704697986577,0.2953020134228188,0.29098022329090856,30,27,19,0.3971119133574007,0.33766233766233766,0.11818181818181818
paintings_painters_batch,blue_boy,water_lilies,316,354,148,522,0.2835249042145594,0.46835443037974683,0.4180790960451977,0.9277656812908556,0.8716216216216216,0.918918918918919,0.6148648648648649,0.11486486486486487,0.2702702702702703,0.25905189397862166,30,30,18,0.30346820809248554,0.3108108108108108,0.19607843137254902
