dataset,slug_a,slug_b,n_features_a,n_features_b,n_shared,n_union,jaccard_overlap,directional_overlap_a,directional_overlap_b,activation_stability,peak_token_agreement,peak_type_agreement,same_supernode_rate,entity_regrouped_rate,inconsistent_rate,influence_weighted_jaccard,n_supernodes_a,n_supernodes_b,n_shared_supernodes,overlap_early,overlap_mid,overlap_late
book_characters_authors_batch,ebenezer_scrooge,elizabeth_bennet,256,262,123,395,0.31139240506329113,0.48046875,0.46946564885496184,0.9078624421441582,0.8617886178861789,1.0,0.2764227642276423,0.24390243902439024,0.4796747967479675,0.2857495526591424,25,25,14,0.36363636363636365,0.3333333333333333,0.16666666666666666
book_characters_authors_batch,ebenezer_scrooge,emma_bovary,256,337,118,475,0.24842105263157896,0.4609375,0.35014836795252224,0.8910626820007255,0.8220338983050848,0.9661016949152542,0.6610169491525424,0.23728813559322035,0.1016949152542373,0.2261849616353197,25,28,15,0.24169184290030213,0.2698412698412698,0.25925925925925924
book_characters_authors_batch,ebenezer_scrooge,frodo_baggins,256,363,133,486,0.2736625514403292,0.51953125,0.36639118457300274,0.9059705396193292,0.924812030075188,0.9398496240601504,0.2556390977443609,0.18796992481203006,0.556390977443609,0.25783161666060483,25,30,14,0.29936305732484075,0.2898550724637681,0.18446601941747573
book_characters_authors_batch,ebenezer_scrooge,gregor_samsa,256,367,140,483,0.2898550724637681,0.546875,0.3814713896457766,0.8845952716807339,0.8357142857142857,0.9714285714285714,0.24285714285714285,0.15714285714285714,0.6,0.26655840485221977,25,30,15,0.308411214953271,0.30666666666666664,0.20689655172413793
book_characters_authors_batch,ebenezer_scrooge,hermione_granger,256,252,123,385,0.3194805194805195,0.48046875,0.4880952380952381,0.9376332715208022,0.9024390243902439,0.991869918699187,0.7804878048780488,0.15447154471544716,0.06504065040650407,0.29152632639834314,25,30,15,0.42201834862385323,0.30158730158730157,0.11538461538461539
book_characters_authors_batch,ebenezer_scrooge,holden_caulfield,256,350,135,471,0.28662420382165604,0.52734375,0.38571428571428573,0.889326468057528,0.8740740740740741,0.9925925925925926,0.7037037037037037,0.044444444444444446,0.2518518518518518,0.2624439847075841,25,29,15,0.3299319727891156,0.31343283582089554,0.15454545454545454
book_characters_authors_batch,ebenezer_scrooge,huckleberry_finn,256,321,141,436,0.32339449541284404,0.55078125,0.4392523364485981,0.8987066195334091,0.8794326241134752,0.9858156028368794,0.6808510638297872,0.2127659574468085,0.10638297872340426,0.2947160325045676,25,28,16,0.3380281690140845,0.328125,0.2727272727272727
book_characters_authors_batch,ebenezer_scrooge,jay_gatsby,256,238,122,372,0.3279569892473118,0.4765625,0.5126050420168067,0.9152191648627692,0.8524590163934426,0.9754098360655737,0.2459016393442623,0.2459016393442623,0.5081967213114754,0.30202558625963055,25,24,13,0.3813953488372093,0.3225806451612903,0.21052631578947367
book_characters_authors_batch,ebenezer_scrooge,jean_valjean,256,318,145,429,0.337995337995338,0.56640625,0.4559748427672956,0.8823031861379135,0.8620689655172413,0.9724137931034482,0.6758620689655173,0.23448275862068965,0.0896551724137931,0.3130762372803863,25,25,15,0.32646048109965636,0.5,0.27380952380952384
book_characters_authors_batch,ebenezer_scrooge,katniss_everdeen,256,289,128,417,0.3069544364508393,0.5,0.4429065743944637,0.8889195647057746,0.90625,0.984375,0.765625,0.140625,0.09375,0.2866321629514142,25,27,15,0.3611111111111111,0.3287671232876712,0.14130434782608695
book_characters_authors_batch,ebenezer_scrooge,oliver_twist,256,270,151,375,0.4026666666666667,0.58984375,0.5592592592592592,0.8739838597256564,0.8410596026490066,1.0,0.7483443708609272,0.0728476821192053,0.17880794701986755,0.36351760716094433,25,22,19,0.364,0.4727272727272727,0.4857142857142857
book_characters_authors_batch,ebenezer_scrooge,raskolnikov,256,301,128,429,0.29836829836829837,0.5,0.42524916943521596,0.9272011294124279,0.8828125,0.96875,0.25,0.0703125,0.6796875,0.2740833071725451,25,30,14,0.35074626865671643,0.2535211267605634,0.17777777777777778
book_characters_authors_batch,ebenezer_scrooge,scout_finch,256,303,129,430,0.3,0.50390625,0.42574257425742573,0.9145643253625348,0.8992248062015504,1.0,0.2558139534883721,0.14728682170542637,0.5968992248062015,0.2739546701358959,25,28,15,0.3511450381679389,0.3142857142857143,0.15306122448979592
book_characters_authors_batch,ebenezer_scrooge,winston_smith,256,256,124,388,0.31958762886597936,0.484375,0.484375,0.8965125361589859,0.9032258064516129,1.0,0.7016129032258065,0.16129032258064516,0.13709677419354838,0.2955470414570053,25,25,16,0.3697478991596639,0.3064516129032258,0.19318181818181818
book_characters_authors_batch,edmond_dantes,elizabeth_bennet,342,262,143,461,0.31019522776572667,0.41812865497076024,0.5458015267175572,0.8963570002270157,0.8741258741258742,0.965034965034965,0.23776223776223776,0.1958041958041958,0.5664335664335665,0.28663378884467905,27,25,13,0.3443708609271523,0.3508771929824561,0.18627450980392157
book_characters_authors_batch,edmond_dantes,emma_bovary,342,337,134,545,0.24587155963302754,0.391812865497076,0.39762611275964393,0.8791996913696327,0.8283582089552238,0.9850746268656716,0.6268656716417911,0.23880597014925373,0.13432835820895522,0.22302279675549078,27,28,15,0.22670025188916876,0.2857142857142857,0.3058823529411765
book_characters_authors_batch,edmond_dantes,frodo_baggins,342,363,160,545,0.29357798165137616,0.4678362573099415,0.44077134986225897,0.9239793149692087,0.9125,0.95,0.2625,0.09375,0.64375,0.27250551198996825,27,30,15,0.34444444444444444,0.2676056338028169,0.14912280701754385
book_characters_authors_batch,edmond_dantes,gregor_samsa,342,367,154,555,0.2774774774774775,0.4502923976608187,0.4196185286103542,0.912286230555385,0.8701298701298701,0.9415584415584416,0.24675324675324675,0.09090909090909091,0.6623376623376623,0.25522710518927116,27,30,15,0.31216931216931215,0.3026315789473684,0.12871287128712872
book_characters_authors_batch,edmond_dantes,hermione_granger,342,252,152,442,0.3438914027149321,0.4444444444444444,0.6031746031746031,0.9211745751134963,0.9144736842105263,0.9671052631578947,0.8092105263157895,0.09868421052631579,0.09210526315789473,0.31002110042410913,27,30,16,0.45112781954887216,0.31746031746031744,0.10619469026548672
