feature_key,layer,feature,prompt,peak_token,peak_token_idx,activation_max,sparsity_ratio
19_13946,19,13946,entity: The capital city of Virginia is Richmond, is,8,58.70662307739258,0.8888888888888888
19_52463,19,52463,entity: The capital city of Virginia is Richmond,entity,1,0.0,0.0
21_68600,21,68600,entity: The capital city of Virginia is Richmond, is,8,5.873217582702637,0.888888888888889
21_47655,21,47655,entity: The capital city of Virginia is Richmond, is,8,16.64013671875,0.888888888888889
22_43081,22,43081,entity: The capital city of Virginia is Richmond, is,8,23.025388717651367,0.8888888888888888
22_40215,22,40215,entity: The capital city of Virginia is Richmond, is,8,6.3161211013793945,0.888888888888889
24_5303,24,5303,entity: The capital city of Virginia is Richmond, is,8,18.470977783203125,0.888888888888889
24_2574,24,2574,entity: The capital city of Virginia is Richmond,entity,1,0.0,0.0
0_39122,0,39122,entity: A state in the United States is Virginia,:,2,55.24974060058594,0.7731416709957643
0_40780,0,40780,entity: A state in the United States is Virginia, the,6,53.09765625,0.6377692627905046
0_18753,0,18753,entity: A state in the United States is Virginia,:,2,51.9667854309082,0.6607469209113763
0_89265,0,89265,entity: A state in the United States is Virginia, the,6,41.03260803222656,0.9
0_19204,0,19204,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_92029,0,92029,entity: A state in the United States is Virginia, the,6,19.15092658996582,0.9
0_44829,0,44829,entity: A state in the United States is Virginia, Virginia,10,12.048334121704102,0.9
0_91570,0,91570,entity: A state in the United States is Virginia,entity,1,7.781378746032715,0.9
0_58036,0,58036,entity: A state in the United States is Virginia, Virginia,10,13.145027160644531,0.9
0_81830,0,81830,entity: A state in the United States is Virginia, is,9,1.9259614944458008,0.9
0_84745,0,84745,entity: A state in the United States is Virginia, Virginia,10,11.286685943603516,0.8999999999999999
0_11800,0,11800,entity: A state in the United States is Virginia, Virginia,10,8.358633995056152,0.9
0_20368,0,20368,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_60256,0,60256,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_47045,0,47045,entity: A state in the United States is Virginia, Virginia,10,8.109508514404297,0.9
0_87810,0,87810,entity: A state in the United States is Virginia, Virginia,10,7.769631385803223,0.8999999999999999
0_12284,0,12284,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_81624,0,81624,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_47638,0,47638,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_32732,0,32732,entity: A state in the United States is Virginia, is,9,3.5508110523223877,0.8629490503069828
0_82862,0,82862,entity: A state in the United States is Virginia, state,4,1.646881103515625,0.9
0_91553,0,91553,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_5916,0,5916,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_9084,0,9084,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_12244,0,12244,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_14810,0,14810,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_15430,0,15430,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_21349,0,21349,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_23293,0,23293,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_24438,0,24438,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_29904,0,29904,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_31953,0,31953,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_37416,0,37416,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_41589,0,41589,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_42832,0,42832,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_42989,0,42989,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_43624,0,43624,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_44709,0,44709,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_45005,0,45005,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_48496,0,48496,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_49505,0,49505,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_52009,0,52009,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_52264,0,52264,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_54197,0,54197,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_54572,0,54572,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_56748,0,56748,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_57978,0,57978,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_58698,0,58698,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_61238,0,61238,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_61257,0,61257,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_62872,0,62872,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_66448,0,66448,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_66754,0,66754,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_67553,0,67553,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_68987,0,68987,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_73514,0,73514,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_73833,0,73833,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_75290,0,75290,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_80690,0,80690,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_84902,0,84902,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_85703,0,85703,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_89766,0,89766,entity: A state in the United States is Virginia,entity,1,0.0,0.0
1_12928,1,12928,entity: A state in the United States is Virginia,entity,1,105.53134155273438,0.19523094801088828
1_52044,1,52044,entity: A state in the United States is Virginia, state,4,95.1275634765625,0.21342218748596467
1_72774,1,72774,entity: A state in the United States is Virginia, state,4,91.85028076171875,0.24793545560262475
1_47362,1,47362,entity: A state in the United States is Virginia, Virginia,10,18.17924690246582,0.9
1_13794,1,13794,entity: A state in the United States is Virginia, Virginia,10,12.291561126708984,0.9
1_34506,1,34506,entity: A state in the United States is Virginia, is,9,3.976299285888672,0.8999999999999999
1_74380,1,74380,entity: A state in the United States is Virginia,entity,1,0.0,0.0
1_18568,1,18568,entity: A state in the United States is Virginia, is,9,0.9235835075378418,0.9
1_15362,1,15362,entity: A state in the United States is Virginia,entity,1,0.0,0.0
1_42390,1,42390,entity: A state in the United States is Virginia,entity,1,0.0,0.0
1_52238,1,52238,entity: A state in the United States is Virginia,entity,1,0.0,0.0
1_73733,1,73733,entity: A state in the United States is Virginia,entity,1,0.0,0.0
1_82299,1,82299,entity: A state in the United States is Virginia,entity,1,0.0,0.0
1_85217,1,85217,entity: A state in the United States is Virginia,entity,1,0.0,0.0
2_32108,2,32108,entity: A state in the United States is Virginia, Virginia,10,12.805838584899902,0.9
2_36902,2,36902,entity: A state in the United States is Virginia,entity,1,0.0,0.0
2_54054,2,54054,entity: A state in the United States is Virginia,entity,1,0.0,0.0
2_76232,2,76232,entity: A state in the United States is Virginia, is,9,8.669734954833984,0.9
2_76017,2,76017,entity: A state in the United States is Virginia,entity,1,0.0,0.0
2_75429,2,75429,entity: A state in the United States is Virginia,entity,1,0.0,0.0
2_1890,2,1890,entity: A state in the United States is Virginia,entity,1,0.0,0.0
2_1980,2,1980,entity: A state in the United States is Virginia,entity,1,0.0,0.0
2_4865,2,4865,entity: A state in the United States is Virginia,entity,1,0.0,0.0
2_96724,2,96724,entity: A state in the United States is Virginia,entity,1,0.0,0.0
3_91022,3,91022,entity: A state in the United States is Virginia,entity,1,0.0,0.0
3_28747,3,28747,entity: A state in the United States is Virginia,entity,1,0.0,0.0
3_89913,3,89913,entity: A state in the United States is Virginia,entity,1,0.0,0.0
3_93843,3,93843,entity: A state in the United States is Virginia,entity,1,0.0,0.0
4_83635,4,83635,entity: A state in the United States is Virginia, Virginia,10,21.123985290527344,0.58388066047568
4_39985,4,39985,entity: A state in the United States is Virginia, is,9,9.526432037353516,0.8999999999999999
4_5702,4,5702,entity: A state in the United States is Virginia,entity,1,0.0,0.0
4_52384,4,52384,entity: A state in the United States is Virginia,entity,1,0.0,0.0
4_9750,4,9750,entity: A state in the United States is Virginia,entity,1,0.0,0.0
4_20060,4,20060,entity: A state in the United States is Virginia,entity,1,0.0,0.0
4_54423,4,54423,entity: A state in the United States is Virginia,entity,1,0.0,0.0
4_55831,4,55831,entity: A state in the United States is Virginia,entity,1,0.0,0.0
4_70409,4,70409,entity: A state in the United States is Virginia,entity,1,0.0,0.0
4_83005,4,83005,entity: A state in the United States is Virginia,entity,1,0.0,0.0
4_97813,4,97813,entity: A state in the United States is Virginia,entity,1,0.0,0.0
5_1551,5,1551,entity: A state in the United States is Virginia,entity,1,37.91087341308594,0.8999999999999999
5_95640,5,95640,entity: A state in the United States is Virginia,entity,1,24.50653648376465,0.8999999999999999
5_55195,5,55195,entity: A state in the United States is Virginia,entity,1,0.0,0.0
5_67142,5,67142,entity: A state in the United States is Virginia,entity,1,0.0,0.0
5_96325,5,96325,entity: A state in the United States is Virginia,entity,1,0.0,0.0
6_31805,6,31805,entity: A state in the United States is Virginia, Virginia,10,2.6258111000061035,0.9
6_41771,6,41771,entity: A state in the United States is Virginia,entity,1,0.0,0.0
6_72419,6,72419,entity: A state in the United States is Virginia,entity,1,0.0,0.0
6_78249,6,78249,entity: A state in the United States is Virginia,entity,1,0.0,0.0
7_31656,7,31656,entity: A state in the United States is Virginia,entity,1,52.867774963378906,0.9
7_66851,7,66851,entity: A state in the United States is Virginia, Virginia,10,45.818050384521484,0.2846864900602593
7_87536,7,87536,entity: A state in the United States is Virginia,entity,1,0.0,0.0
7_96169,7,96169,entity: A state in the United States is Virginia, States,8,21.859413146972656,0.7811670922396224
7_16792,7,16792,entity: A state in the United States is Virginia,entity,1,0.0,0.0
7_32224,7,32224,entity: A state in the United States is Virginia,entity,1,0.0,0.0
7_42712,7,42712,entity: A state in the United States is Virginia,entity,1,0.0,0.0
7_43007,7,43007,entity: A state in the United States is Virginia,entity,1,0.0,0.0
7_60276,7,60276,entity: A state in the United States is Virginia,entity,1,0.0,0.0
7_93926,7,93926,entity: A state in the United States is Virginia,entity,1,0.0,0.0
8_37691,8,37691,entity: A state in the United States is Virginia, Virginia,10,48.840354919433594,0.3702628329966729
8_91259,8,91259,entity: A state in the United States is Virginia,entity,1,0.0,0.0
8_94844,8,94844,entity: A state in the United States is Virginia,entity,1,0.0,0.0
9_80247,9,80247,entity: A state in the United States is Virginia,entity,1,0.0,0.0
9_4679,9,4679,entity: A state in the United States is Virginia,entity,1,0.0,0.0
9_45728,9,45728,entity: A state in the United States is Virginia,entity,1,0.0,0.0
9_75689,9,75689,entity: A state in the United States is Virginia,entity,1,0.0,0.0
11_50131,11,50131,entity: A state in the United States is Virginia, Virginia,10,40.57740020751953,0.5908266869553626
12_21233,12,21233,entity: A state in the United States is Virginia,entity,1,0.0,0.0
12_1425,12,1425,entity: A state in the United States is Virginia, Virginia,10,17.08585548400879,0.6601085127678792
13_16947,13,16947,entity: A state in the United States is Virginia, is,9,15.5658540725708,0.8638051349281683
15_24134,15,24134,entity: A state in the United States is Virginia,entity,1,0.0,0.0
15_48744,15,48744,entity: A state in the United States is Virginia,entity,1,0.0,0.0
15_74824,15,74824,entity: A state in the United States is Virginia,entity,1,0.0,0.0
16_75131,16,75131,entity: A state in the United States is Virginia,entity,1,0.0,0.0
18_24716,18,24716,entity: A state in the United States is Virginia,entity,1,0.0,0.0
18_73252,18,73252,entity: A state in the United States is Virginia,entity,1,0.0,0.0
18_94682,18,94682,entity: A state in the United States is Virginia,entity,1,0.0,0.0
19_13946,19,13946,entity: A state in the United States is Virginia,entity,1,0.0,0.0
19_52463,19,52463,entity: A state in the United States is Virginia,entity,1,0.0,0.0
21_68600,21,68600,entity: A state in the United States is Virginia,entity,1,0.0,0.0
21_47655,21,47655,entity: A state in the United States is Virginia,entity,1,0.0,0.0
22_40215,22,40215,entity: A state in the United States is Virginia,entity,1,0.0,0.0
22_43081,22,43081,entity: A state in the United States is Virginia,entity,1,0.0,0.0
24_2574,24,2574,entity: A state in the United States is Virginia,entity,1,0.0,0.0
24_5303,24,5303,entity: A state in the United States is Virginia,entity,1,0.0,0.0
0_39122,0,39122,attribute: The primary city serving as the seat of government for a state is the capital city,:,2,53.89897918701172,0.7347573849840701
0_18753,0,18753,attribute: The primary city serving as the seat of government for a state is the capital city,:,2,51.15596389770508,0.6315600120541482
0_40780,0,40780,attribute: The primary city serving as the seat of government for a state is the capital city, is,15,50.90119552612305,0.6005880982558667
0_89265,0,89265,attribute: The primary city serving as the seat of government for a state is the capital city, the,8,39.12898254394531,0.8931046305608428
0_92029,0,92029,attribute: The primary city serving as the seat of government for a state is the capital city, the,16,28.859010696411133,0.8995878960561728
0_54572,0,54572,attribute: The primary city serving as the seat of government for a state is the capital city, The,3,26.957427978515625,0.9444444444444444
0_91570,0,91570,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,21.15618896484375,0.9444444444444445
0_19204,0,19204,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_32732,0,32732,attribute: The primary city serving as the seat of government for a state is the capital city, serving,6,19.05910873413086,0.8757771031414592
0_44829,0,44829,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_23293,0,23293,attribute: The primary city serving as the seat of government for a state is the capital city, capital,17,11.706600189208984,0.9444444444444445
0_81830,0,81830,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_14810,0,14810,attribute: The primary city serving as the seat of government for a state is the capital city, of,10,10.661499977111816,0.9444444444444445
0_43624,0,43624,attribute: The primary city serving as the seat of government for a state is the capital city, capital,17,10.143529891967773,0.9444444444444445
0_68987,0,68987,attribute: The primary city serving as the seat of government for a state is the capital city, capital,17,9.928791046142578,0.9444444444444444
0_82862,0,82862,attribute: The primary city serving as the seat of government for a state is the capital city, government,11,9.586883544921875,0.9444444444444445
0_20368,0,20368,attribute: The primary city serving as the seat of government for a state is the capital city, is,15,4.699363708496094,0.9444444444444444
0_60256,0,60256,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_15430,0,15430,attribute: The primary city serving as the seat of government for a state is the capital city, capital,17,6.687129020690918,0.9444444444444444
0_37416,0,37416,attribute: The primary city serving as the seat of government for a state is the capital city, capital,17,6.665575981140137,0.9444444444444445
0_41589,0,41589,attribute: The primary city serving as the seat of government for a state is the capital city, capital,17,5.249173164367676,0.9444444444444444
0_61257,0,61257,attribute: The primary city serving as the seat of government for a state is the capital city, state,14,4.628973960876465,0.9444444444444444
0_31953,0,31953,attribute: The primary city serving as the seat of government for a state is the capital city, capital,17,4.551955223083496,0.9444444444444444
0_12284,0,12284,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_81624,0,81624,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_47638,0,47638,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_91553,0,91553,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_5916,0,5916,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_9084,0,9084,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_11800,0,11800,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_12244,0,12244,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_21349,0,21349,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_24438,0,24438,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_29904,0,29904,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_42832,0,42832,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_42989,0,42989,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_44709,0,44709,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_45005,0,45005,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_47045,0,47045,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_48496,0,48496,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_49505,0,49505,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_52009,0,52009,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_52264,0,52264,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_54197,0,54197,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_56748,0,56748,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_57978,0,57978,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_58036,0,58036,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_58698,0,58698,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_61238,0,61238,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_62872,0,62872,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_66448,0,66448,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_66754,0,66754,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_67553,0,67553,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_73514,0,73514,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_73833,0,73833,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_75290,0,75290,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_80690,0,80690,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_84745,0,84745,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_84902,0,84902,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_85703,0,85703,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_87810,0,87810,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_89766,0,89766,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
1_12928,1,12928,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,116.61937713623047,0.4127678935237356
1_72774,1,72774,attribute: The primary city serving as the seat of government for a state is the capital city, primary,4,122.49185180664062,0.2993229489639901
1_52044,1,52044,attribute: The primary city serving as the seat of government for a state is the capital city, capital,17,118.56844329833984,0.2652081829381711
1_85217,1,85217,attribute: The primary city serving as the seat of government for a state is the capital city, capital,17,20.99380874633789,0.9444444444444444
1_74380,1,74380,attribute: The primary city serving as the seat of government for a state is the capital city, capital,17,13.881332397460938,0.9444444444444444
1_82299,1,82299,attribute: The primary city serving as the seat of government for a state is the capital city, capital,17,12.999090194702148,0.9444444444444445
1_18568,1,18568,attribute: The primary city serving as the seat of government for a state is the capital city, is,15,5.408833980560303,0.9444444444444444
1_34506,1,34506,attribute: The primary city serving as the seat of government for a state is the capital city, is,15,4.525781631469727,0.9444444444444444
1_47362,1,47362,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
1_13794,1,13794,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
1_15362,1,15362,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
1_42390,1,42390,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
1_52238,1,52238,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
1_73733,1,73733,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
2_1890,2,1890,attribute: The primary city serving as the seat of government for a state is the capital city, capital,17,25.489017486572266,0.9444444444444445
2_36902,2,36902,attribute: The primary city serving as the seat of government for a state is the capital city, capital,17,8.569391250610352,0.9444444444444444
2_76232,2,76232,attribute: The primary city serving as the seat of government for a state is the capital city, is,15,11.182415008544922,0.9444444444444445
2_54054,2,54054,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
2_4865,2,4865,attribute: The primary city serving as the seat of government for a state is the capital city, capital,17,3.5495402812957764,0.9105060226623708
2_76017,2,76017,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
2_75429,2,75429,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
2_1980,2,1980,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
2_32108,2,32108,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
2_96724,2,96724,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
3_91022,3,91022,attribute: The primary city serving as the seat of government for a state is the capital city, serving,6,5.3664069175720215,0.9028067164313271
3_28747,3,28747,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
3_89913,3,89913,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
3_93843,3,93843,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
4_83635,4,83635,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,28.14508056640625,0.7406453182064805
4_55831,4,55831,attribute: The primary city serving as the seat of government for a state is the capital city, capital,17,25.256546020507812,0.9382662030002584
4_97813,4,97813,attribute: The primary city serving as the seat of government for a state is the capital city, government,11,17.90291976928711,0.7523583893950292
4_5702,4,5702,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
4_52384,4,52384,attribute: The primary city serving as the seat of government for a state is the capital city, for,12,4.502294063568115,0.9100114141367605
4_83005,4,83005,attribute: The primary city serving as the seat of government for a state is the capital city, is,15,1.9116179943084717,0.9444444444444444
4_9750,4,9750,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
4_20060,4,20060,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
4_39985,4,39985,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
4_54423,4,54423,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
4_70409,4,70409,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
5_1551,5,1551,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,39.44136428833008,0.9444444444444444
5_95640,5,95640,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,23.3470401763916,0.9444444444444444
5_55195,5,55195,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
5_67142,5,67142,attribute: The primary city serving as the seat of government for a state is the capital city, city,18,0.2532155513763428,0.9444444444444444
5_96325,5,96325,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
6_72419,6,72419,attribute: The primary city serving as the seat of government for a state is the capital city, serving,6,4.5303850173950195,0.8696843110424299
6_31805,6,31805,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
6_41771,6,41771,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
6_78249,6,78249,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
7_31656,7,31656,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,57.960975646972656,0.9444444444444445
7_66851,7,66851,attribute: The primary city serving as the seat of government for a state is the capital city, city,5,47.1239128112793,0.551939807518415
7_87536,7,87536,attribute: The primary city serving as the seat of government for a state is the capital city, the,16,5.453356742858887,0.8923527394147996
7_16792,7,16792,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
7_32224,7,32224,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
7_42712,7,42712,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
7_43007,7,43007,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
7_60276,7,60276,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
7_93926,7,93926,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
7_96169,7,96169,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
8_37691,8,37691,attribute: The primary city serving as the seat of government for a state is the capital city, city,5,38.05474090576172,0.7337300616098005
8_91259,8,91259,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
8_94844,8,94844,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
9_80247,9,80247,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
9_4679,9,4679,attribute: The primary city serving as the seat of government for a state is the capital city, the,8,0.06924128532409668,0.9444444444444445
9_45728,9,45728,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
9_75689,9,75689,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
11_50131,11,50131,attribute: The primary city serving as the seat of government for a state is the capital city, capital,17,32.42369842529297,0.5454627542009696
12_21233,12,21233,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
12_1425,12,1425,attribute: The primary city serving as the seat of government for a state is the capital city, for,12,11.383492469787598,0.7506988359276123
13_16947,13,16947,attribute: The primary city serving as the seat of government for a state is the capital city, is,15,15.339577674865723,0.8304489866316614
15_74824,15,74824,attribute: The primary city serving as the seat of government for a state is the capital city, is,15,0.18723487854003906,0.9444444444444444
15_24134,15,24134,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
15_48744,15,48744,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
16_75131,16,75131,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
18_24716,18,24716,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
18_73252,18,73252,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
18_94682,18,94682,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
19_13946,19,13946,attribute: The primary city serving as the seat of government for a state is the capital city, the,16,66.9089584350586,0.9014364373070441
19_52463,19,52463,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
21_68600,21,68600,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
21_47655,21,47655,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
22_43081,22,43081,attribute: The primary city serving as the seat of government for a state is the capital city, is,15,0.5022048950195312,0.9444444444444444
22_40215,22,40215,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
24_5303,24,5303,attribute: The primary city serving as the seat of government for a state is the capital city, the,16,23.955188751220703,0.9444444444444445
24_2574,24,2574,attribute: The primary city serving as the seat of government for a state is the capital city,attribute,1,0.0,0.0
0_40780,0,40780,relationship: the state in which a city is located is the state containing, which,6,59.63111114501953,0.5191737308213845
0_18753,0,18753,relationship: the state in which a city is located is the state containing,:,2,57.80386734008789,0.6161890454447402
0_39122,0,39122,relationship: the state in which a city is located is the state containing,:,2,46.08489227294922,0.7176784194469499
0_89265,0,89265,relationship: the state in which a city is located is the state containing, the,12,31.43771743774414,0.8652440350161522
